formation_year,rank,ticker,overall_score,valuation_score,quality_score,quality_coverage,missing_metrics,historical_pe_observations_used,valuation_percentile,buy_date,buy_price,sell_date,sell_price,annual_return
2019,3,ADI,86.2,97.0,75.3,0.8889,EPS CAGR,1,0.0,2019-01-02,75.1465,2020-01-02,107.4972,0.4305
2019,4,META,85.8,77.6,94.0,0.8889,ROIC,7,0.1667,2019-01-02,134.4989,2020-01-02,207.9538,0.5461
2019,5,SCHW,85.5,80.8,90.3,0.8889,ROIC,8,0.1429,2019-01-02,37.2721,2020-01-02,43.9343,0.1787
2019,6,CL,83.7,94.2,73.2,0.8889,EPS CAGR,2,0.0,2019-01-02,49.2761,2020-01-02,58.0918,0.1789
2019,7,CDNS,83.5,79.8,87.3,0.8889,ROIC,8,0.1429,2019-01-02,43.23,2020-01-02,71.44,0.6526
2019,8,REGN,82.0,73.1,91.0,0.8889,ROIC,8,0.1429,2019-01-02,369.3891,2020-01-02,370.2916,0.0024
2019,9,MO,79.2,79.5,78.8,1.0,,5,0.25,2019-01-02,27.7398,2020-01-02,29.5751,0.0662
2019,10,GOOGL,76.8,69.3,84.3,1.0,,11,0.4,2019-01-02,52.2705,2020-01-02,67.8325,0.2977
2020,1,BKNG,88.2,88.8,87.5,1.0,,7,0.0,2020-01-02,81.2571,2021-01-04,84.7627,0.0431
2020,2,ANET,87.3,76.9,97.8,1.0,,7,0.3333,2020-01-02,12.795,2021-01-04,17.6975,0.3832
2020,3,REGN,83.8,80.0,87.5,1.0,,9,0.0,2020-01-02,370.2916,2021-01-04,478.9045,0.2933
2020,4,META,80.5,77.4,83.5,1.0,,8,0.1429,2020-01-02,207.9538,2021-01-04,266.5988,0.282
2020,5,ADBE,80.3,64.4,96.3,1.0,,10,0.4444,2020-01-02,334.43,2021-01-04,485.34,0.4512
2020,6,INTC,79.2,77.1,81.3,0.8889,ROIC,9,0.25,2020-01-02,53.6665,2021-01-04,44.9029,-0.1633
2020,7,AZO,77.2,86.0,68.3,1.0,,8,0.1429,2020-01-02,1189.74,2021-01-04,1180.4,-0.0079
2020,8,ORCL,76.9,75.6,78.3,1.0,,5,0.25,2020-01-02,48.9792,2021-01-04,58.8945,0.2024
2020,9,ORLY,74.2,80.1,68.3,1.0,,10,0.2222,2020-01-02,29.168,2021-01-04,30.2647,0.0376
2020,10,SCHW,73.5,74.4,72.5,1.0,,9,0.375,2020-01-02,43.9343,2021-01-04,48.9421,0.114
2021,1,META,85.2,77.8,92.5,1.0,,9,0.125,2021-01-04,266.5988,2022-01-03,335.593,0.2588
2021,2,REGN,84.0,76.9,91.0,1.0,,10,0.0,2021-01-04,478.9045,2022-01-03,621.963,0.2987
2021,3,GOOGL,79.5,72.5,86.5,1.0,,13,0.3333,2021-01-04,85.5479,2022-01-03,143.7171,0.68
2021,4,AMZN,79.0,78.7,79.3,1.0,,11,0.0,2021-01-04,159.3315,2022-01-03,170.4045,0.0695
2021,5,ADBE,74.5,53.6,95.5,1.0,,11,0.7,2021-01-04,485.34,2022-01-03,564.37,0.1628
2021,6,QCOM,74.3,66.9,81.8,1.0,,7,0.5,2021-01-04,131.9995,2022-01-03,168.5701,0.2771
2021,7,ORLY,72.3,60.7,84.0,1.0,,11,0.6,2021-01-04,30.2647,2022-01-03,46.396,0.533
2021,8,INTC,70.5,74.0,67.0,0.8889,ROIC,10,0.3333,2021-01-04,44.9029,2022-01-03,49.3505,0.099
2021,9,ABT,68.6,66.7,70.5,1.0,,9,0.375,2021-01-04,97.8685,2022-01-03,126.6426,0.294
2021,10,ICE,68.0,79.1,57.0,0.8889,ROIC,9,0.25,2021-01-04,105.5297,2022-01-03,126.1405,0.1953
2022,1,GOOGL,91.8,88.0,95.5,1.0,,14,0.0,2022-01-03,143.7171,2023-01-03,88.3367,-0.3853
2022,2,META,88.7,80.3,97.0,1.0,,10,0.0,2022-01-03,335.593,2023-01-03,123.6541,-0.6315
2022,3,LRCX,86.7,80.0,93.3,1.0,,11,0.1,2022-01-03,69.1871,2023-01-03,40.0749,-0.4208
2022,4,EW,86.2,81.1,91.3,1.0,,12,0.1818,2022-01-03,128.34,2023-01-03,74.27,-0.4213
2022,5,ADBE,85.5,75.6,95.5,1.0,,12,0.1818,2022-01-03,564.37,2023-01-03,336.92,-0.403
2022,6,FTNT,83.3,73.2,93.5,1.0,,10,0.1111,2022-01-03,66.624,2023-01-03,48.52,-0.2717
2022,7,AMAT,82.7,75.0,90.3,1.0,,11,0.1,2022-01-03,153.8615,2023-01-03,93.9225,-0.3896
2022,8,TXN,80.8,70.6,91.0,1.0,,11,0.4,2022-01-03,166.4461,2023-01-03,146.5571,-0.1195
2022,9,LOW,80.8,87.3,74.3,1.0,,10,0.1111,2022-01-03,232.7658,2023-01-03,184.6938,-0.2065
2022,10,OTIS,80.7,94.6,66.8,1.0,,3,0.0,2022-01-03,78.9712,2023-01-03,74.0764,-0.062
2023,1,PANW,85.2,97.0,73.5,0.8889,EPS CAGR,1,0.0,2023-01-03,69.225,2024-01-02,144.46,1.0868
2023,2,EW,84.0,78.9,89.0,1.0,,13,0.25,2023-01-03,74.27,2024-01-02,75.57,0.0175
2023,3,GOOGL,83.2,70.8,95.5,1.0,,15,0.3571,2023-01-03,88.3367,2024-01-02,136.9556,0.5504
2023,4,LOW,80.2,92.2,68.3,1.0,,11,0.0,2023-01-03,184.6938,2024-01-02,207.1316,0.1215
2023,5,DPZ,77.2,85.2,69.3,1.0,,7,0.1667,2023-01-03,321.3386,2024-01-02,396.8561,0.235
2023,6,AVGO,77.0,68.0,86.0,1.0,,10,0.4444,2023-01-03,52.7247,2024-01-02,105.7469,1.0056
2023,7,ANET,76.8,69.6,84.0,0.8889,ROIC,10,0.4444,2023-01-03,30.2275,2024-01-02,57.89,0.9151
2023,8,JNJ,76.8,79.3,74.3,1.0,,12,0.0,2023-01-03,160.8706,2024-01-02,148.804,-0.075
2023,9,MA,76.3,60.2,92.5,1.0,,13,0.5833,2023-01-03,339.0933,2024-01-02,415.0317,0.2239
2023,10,ADI,75.5,78.2,72.8,1.0,,5,0.25,2023-01-03,153.3106,2024-01-02,186.1683,0.2143
2024,1,MPWR,87.4,78.8,96.0,0.8889,ROIC,13,0.0,2024-01-02,592.8494,2025-01-02,587.2562,-0.0094
2024,2,PANW,82.8,83.3,82.4,0.8889,EPS CAGR,2,0.0,2024-01-02,144.46,2025-01-02,180.74,0.2511
2024,3,ADBE,80.4,74.3,86.5,1.0,,14,0.2308,2024-01-02,580.07,2025-01-02,441.0,-0.2397
2024,4,SNPS,79.8,65.5,94.0,1.0,,13,0.4167,2024-01-02,498.97,2025-01-02,482.75,-0.0325
2024,5,IDXX,77.4,77.1,77.8,1.0,,13,0.25,2024-01-02,547.69,2025-01-02,408.85,-0.2535
2024,6,GOOGL,76.0,72.0,80.0,1.0,,16,0.3333,2024-01-02,136.9556,2025-01-02,188.4457,0.376
2024,7,OTIS,75.5,93.2,57.8,1.0,,5,0.0,2024-01-02,84.0924,2025-01-02,89.1195,0.0598
2024,8,META,75.2,71.0,79.3,1.0,,12,0.2727,2024-01-02,343.2755,2025-01-02,596.2927,0.7371
2024,9,MO,74.4,80.3,68.5,0.8889,EPS CAGR,8,0.1429,2024-01-02,34.6235,2025-01-02,47.4806,0.3713
2024,10,DPZ,73.7,84.5,62.8,1.0,,8,0.1429,2024-01-02,396.8561,2025-01-02,423.3316,0.0667
2025,1,ADBE,83.5,77.6,89.5,1.0,,15,0.0714,2025-01-02,441.0,2026-01-02,333.3,-0.2442
2025,2,ZTS,79.5,86.2,72.7,0.8889,ROIC,12,0.0,2025-01-02,158.0016,2026-01-02,123.9774,-0.2153
2025,3,NVDA,79.0,66.9,91.0,1.0,,13,0.5,2025-01-02,138.1037,2026-01-02,188.6199,0.3658
2025,4,FTNT,78.5,78.8,78.3,1.0,,13,0.0,2025-01-02,94.75,2026-01-02,77.88,-0.178
2025,5,CPRT,78.2,76.0,80.3,0.8889,ROIC,15,0.2857,2025-01-02,56.32,2026-01-02,37.77,-0.3294
2025,6,DPZ,77.4,92.5,62.3,1.0,,9,0.0,2025-01-02,423.3316,2026-01-02,420.5429,-0.0066
2025,7,CMG,77.1,74.7,79.5,1.0,,11,0.1,2025-01-02,59.89,2026-01-02,37.49,-0.374
2025,8,MA,76.8,66.4,87.3,1.0,,15,0.5,2025-01-02,516.8804,2026-01-02,560.3814,0.0842
2025,9,META,76.3,60.2,92.5,1.0,,13,0.5,2025-01-02,596.2927,2026-01-02,649.2518,0.0888
2025,10,PANW,75.8,64.5,87.1,0.7778,"ROIC, EPS CAGR",3,0.5,2025-01-02,180.74,2026-01-02,179.37,-0.0076
