formation_year,rank,ticker,overall_score,valuation_score,quality_score,quality_coverage,missing_metrics,historical_pe_observations_used,valuation_percentile,buy_date,buy_price,sell_date,sell_price,annual_return
2016,10,MA,73.2,60.8,85.5,0.6667,"ROIC, FCF Margin, FCF Conversion",6,0.6,2016-04-01,90.0162,2017-04-03,106.2459,0.1803
2017,1,CRM,92.9,97.0,88.8,0.7778,"ROIC, EPS CAGR",1,0.0,2017-04-03,80.9102,2018-04-02,113.3392,0.4008
2017,2,META,90.5,85.1,95.9,0.6667,"ROIC, Net Debt/EBITDA, Leverage",5,0.0,2017-04-03,141.0414,2018-04-02,154.0373,0.0921
2017,3,LOW,71.5,80.4,62.5,0.7778,"FCF Margin, FCF Conversion",5,0.25,2017-04-03,68.6725,2018-04-02,72.1448,0.0506
2017,4,MDT,65.5,79.8,51.3,1.0,,5,0.25,2017-04-03,63.4316,2018-04-02,62.0344,-0.022
2017,5,PFE,63.4,77.4,49.3,0.8889,ROIC,7,0.1667,2017-04-03,21.0421,2018-04-02,22.3668,0.063
2017,6,SBUX,77.1,76.7,77.5,1.0,,6,0.0,2017-04-03,47.8129,2018-04-02,46.91,-0.0189
2017,7,RNO,55.9,64.0,47.7,0.6667,"ROIC, FCF Margin, FCF Conversion",15,0.4286,2017-04-03,59.2622,2018-04-03,73.1059,0.2336
2017,8,ADBE,76.8,61.5,92.0,0.8889,ROIC,7,0.5,2017-04-03,129.59,2018-04-02,212.28,0.6381
2017,9,LRCX,64.6,53.6,75.6,0.7778,"FCF Margin, FCF Conversion",6,0.6,2017-04-03,11.3444,2018-04-02,17.3118,0.526
2017,10,DPZ,60.8,51.8,69.7,0.7778,"FCF Margin, FCF Conversion",5,0.75,2017-04-03,167.0728,2018-04-02,208.7284,0.2493
2018,1,LOW,81.6,94.4,68.8,1.0,,6,0.0,2018-04-02,72.1448,2019-04-01,94.7414,0.3132
2018,2,TXN,88.7,93.0,84.4,0.7778,"FCF Margin, FCF Conversion",7,0.0,2018-04-02,79.5302,2019-04-01,88.2569,0.1097
2018,3,CRM,73.5,82.8,64.2,0.7778,"ROIC, EPS CAGR",2,0.0,2018-04-02,113.3392,2019-04-01,158.4389,0.3979
2018,4,LRCX,87.8,80.4,95.3,0.7778,"FCF Margin, FCF Conversion",7,0.0,2018-04-02,17.3118,2019-04-01,16.9154,-0.0229
2018,5,META,87.5,79.9,95.0,0.8889,ROIC,6,0.0,2018-04-02,154.0373,2019-04-01,167.2314,0.0857
2018,6,MO,76.8,79.5,74.0,1.0,,5,0.25,2018-04-02,32.6604,2019-04-01,32.9394,0.0085
2018,7,NVDA,86.5,77.8,95.3,0.7778,"FCF Margin, FCF Conversion",7,0.1667,2018-04-02,5.4618,2019-04-01,4.5182,-0.1728
2018,8,ASML,82.9,76.1,89.7,0.7778,"FCF Margin, FCF Conversion",7,0.3333,2018-04-02,177.5656,2019-04-01,178.6095,0.0059
2018,9,ADBE,83.0,72.0,94.0,0.8889,ROIC,8,0.2857,2018-04-02,212.28,2019-04-01,272.17,0.2821
2018,10,KLAC,76.2,71.2,81.3,0.8889,ROIC,8,0.2857,2018-04-02,9.3414,2019-04-01,11.146,0.1932
2019,1,MO,79.2,79.5,78.8,1.0,,5,0.25,2019-04-01,32.9394,2020-04-01,23.2064,-0.2955
2019,2,META,85.8,77.6,94.0,0.8889,ROIC,7,0.1667,2019-04-01,167.2314,2020-04-01,158.2107,-0.0539
2019,3,GOOGL,76.8,69.3,84.3,1.0,,11,0.4,2019-04-01,59.4221,2020-04-01,54.6207,-0.0808
2019,4,RNO,49.5,63.6,35.5,0.6667,"ROIC, FCF Margin, FCF Conversion",16,0.4667,2019-04-01,48.0976,2020-04-01,13.8084,-0.7129
2019,5,PFE,63.5,63.1,64.0,0.8889,ROIC,9,0.5,2019-04-01,28.2997,2020-04-01,21.7844,-0.2302
2019,6,RHHBY,64.1,60.5,67.7,0.6667,"ROIC, FCF Margin, FCF Conversion",18,0.5882,2019-04-01,27.3763,2020-04-01,33.4335,0.2213
2019,7,AMZN,72.0,58.6,85.5,1.0,,9,0.375,2019-04-01,90.7095,2020-04-01,95.385,0.0515
2019,8,CRM,61.6,58.5,64.8,1.0,,3,0.5,2019-04-01,158.4389,2020-04-01,131.7802,-0.1683
2019,9,ADBE,75.3,56.6,94.0,0.8889,ROIC,9,0.625,2019-04-01,272.17,2020-04-01,301.21,0.1067
2019,10,MDT,47.1,53.7,40.5,1.0,,7,0.6667,2019-04-01,73.8526,2020-04-01,69.9832,-0.0524
2020,1,META,80.5,77.4,83.5,1.0,,8,0.1429,2020-04-01,158.2107,2021-04-01,296.0602,0.8713
2020,2,CRM,71.8,76.4,67.3,1.0,,4,0.0,2020-04-01,131.7802,2021-04-01,215.0004,0.6315
2020,3,RHHBY,73.5,65.5,81.4,0.6667,"ROIC, FCF Margin, FCF Conversion",19,0.5,2020-04-01,33.4335,2021-04-01,34.4462,0.0303
2020,4,ADBE,80.3,64.4,96.3,1.0,,10,0.4444,2020-04-01,301.21,2021-04-01,483.34,0.6047
2020,5,RNO,41.2,63.6,18.8,0.5556,"ROIC, EPS CAGR, FCF Margin, FCF Conversion",16,0.4667,2020-04-01,13.8084,2021-04-01,32.1338,1.3271
2020,6,LOW,54.2,62.1,46.3,1.0,,8,0.5714,2020-04-01,71.29,2021-04-01,172.4321,1.4187
2020,7,AMZN,68.8,61.4,76.3,1.0,,10,0.3333,2020-04-01,95.385,2021-04-01,158.05,0.657
2020,8,KO,65.2,57.8,72.5,1.0,,9,0.5,2020-04-01,34.8795,2021-04-01,44.9516,0.2888
2020,9,GOOGL,72.7,57.3,88.0,1.0,,12,0.6364,2020-04-01,54.6207,2021-04-01,105.553,0.9325
2020,10,DPZ,59.8,51.8,67.8,1.0,,5,0.75,2020-04-01,307.9283,2021-04-01,347.475,0.1284
2021,1,AMZN,79.0,78.7,79.3,1.0,,11,0.0,2021-04-01,158.05,2022-04-01,163.56,0.0349
2021,2,META,85.2,77.8,92.5,1.0,,9,0.125,2021-04-01,296.0602,2022-04-01,222.8927,-0.2471
2021,3,GOOGL,79.5,72.5,86.5,1.0,,13,0.3333,2021-04-01,105.553,2022-04-01,138.9187,0.3161
2021,4,CRM,67.5,70.2,64.8,1.0,,5,0.25,2021-04-01,215.0004,2022-04-01,208.6404,-0.0296
2021,5,MDT,64.1,66.9,61.3,1.0,,9,0.5,2021-04-01,100.5456,2022-04-01,97.8742,-0.0266
2021,6,PFE,53.0,66.3,39.7,0.8889,ROIC,11,0.5,2021-04-01,27.3415,2022-04-01,40.2321,0.4715
2021,7,LOW,57.8,59.0,56.5,1.0,,9,0.625,2021-04-01,172.4321,2022-04-01,184.9914,0.0728
2021,8,LRCX,65.4,56.0,74.8,1.0,,10,0.6667,2021-04-01,60.5662,2022-04-01,50.273,-0.17
2021,9,KLAC,60.1,53.9,66.3,0.8889,ROIC,11,0.6,2021-04-01,32.9122,2022-04-01,34.5366,0.0494
2021,10,TXN,63.2,53.7,72.8,1.0,,10,0.6667,2021-04-01,164.8599,2022-04-01,160.0587,-0.0291
2022,1,GOOGL,91.8,88.0,95.5,1.0,,14,0.0,2022-04-01,138.9187,2023-04-03,103.4427,-0.2554
2022,2,LOW,80.8,87.3,74.3,1.0,,10,0.1111,2022-04-01,184.9914,2023-04-03,190.261,0.0285
2022,3,META,88.7,80.3,97.0,1.0,,10,0.0,2022-04-01,222.8927,2023-04-03,211.2152,-0.0524
2022,4,LRCX,86.7,80.0,93.3,1.0,,11,0.1,2022-04-01,50.273,2023-04-03,50.6283,0.0071
2022,5,OXY,70.2,80.0,60.3,0.8889,EPS CAGR,6,0.0,2022-04-01,54.4542,2023-04-03,61.6219,0.1316
2022,6,AMZN,68.1,78.7,57.5,1.0,,11,0.0,2022-04-01,163.56,2023-04-03,102.41,-0.3739
2022,7,ADBE,85.5,75.6,95.5,1.0,,12,0.1818,2022-04-01,458.19,2023-04-03,380.08,-0.1705
2022,8,PFE,79.8,72.3,87.3,0.8889,ROIC,12,0.2727,2022-04-01,40.2321,2023-04-03,33.3588,-0.1708
2022,9,TXN,80.8,70.6,91.0,1.0,,11,0.4,2022-04-01,160.0587,2023-04-03,166.548,0.0405
2022,10,KLAC,78.8,67.7,90.0,0.8889,ROIC,12,0.4545,2022-04-01,34.5366,2023-04-03,38.7674,0.1225
2023,1,LOW,80.2,92.2,68.3,1.0,,11,0.0,2023-04-03,190.261,2024-04-01,237.3355,0.2474
2023,2,DPZ,77.2,85.2,69.3,1.0,,7,0.1667,2023-04-03,316.2097,2024-04-01,476.0407,0.5055
2023,3,JNJ,75.0,79.3,70.7,0.8889,ROIC,12,0.0,2023-04-03,142.6232,2024-04-01,147.8812,0.0369
2023,4,META,72.7,74.5,70.8,1.0,,11,0.2,2023-04-03,211.2152,2024-04-01,487.5895,1.3085
2023,5,AMZN,64.7,73.8,55.6,0.8889,EPS CAGR,12,0.0909,2023-04-03,102.41,2024-04-01,180.97,0.7671
2023,6,GOOGL,83.2,70.8,95.5,1.0,,15,0.3571,2023-04-03,103.4427,2024-04-01,154.1234,0.4899
2023,7,CRM,56.9,69.0,44.8,1.0,,7,0.1667,2023-04-03,193.1484,2024-04-01,297.5078,0.5403
2023,8,RHHBY,55.0,66.7,43.2,0.6667,"ROIC, FCF Margin, FCF Conversion",22,0.4762,2023-04-03,32.2358,2024-04-01,29.9732,-0.0702
2023,9,MDT,63.8,66.5,61.0,1.0,,11,0.5,2023-04-03,71.6259,2024-04-01,80.8532,0.1288
2023,10,ADBE,72.3,64.1,80.5,1.0,,13,0.5,2023-04-03,380.08,2024-04-01,502.09,0.321
2024,1,DPZ,73.7,84.5,62.8,1.0,,8,0.1429,2024-04-01,476.0407,2025-04-01,454.9037,-0.0444
2024,2,MO,74.4,80.3,68.5,0.8889,EPS CAGR,8,0.1429,2024-04-01,36.7913,2025-04-01,54.1166,0.4709
2024,3,AMZN,66.5,77.8,55.3,1.0,,13,0.0,2024-04-01,180.97,2025-04-01,192.17,0.0619
2024,4,CRM,65.1,75.7,54.5,1.0,,8,0.0,2024-04-01,297.5078,2025-04-01,267.0884,-0.1022
2024,5,ADBE,80.4,74.3,86.5,1.0,,14,0.2308,2024-04-01,502.09,2025-04-01,383.2,-0.2368
2024,6,GOOGL,76.0,72.0,80.0,1.0,,16,0.3333,2024-04-01,154.1234,2025-04-01,156.4338,0.015
2024,7,META,75.2,71.0,79.3,1.0,,12,0.2727,2024-04-01,487.5895,2025-04-01,583.6365,0.197
2024,8,NKE,61.5,70.3,52.7,0.8889,ROIC,13,0.3333,2024-04-01,87.8536,2025-04-01,62.6143,-0.2873
2024,9,MDT,55.3,68.1,42.5,1.0,,12,0.4545,2024-04-01,80.8532,2025-04-01,84.9973,0.0513
2024,10,LOW,57.0,64.0,50.0,1.0,,12,0.5455,2024-04-01,237.3355,2025-04-01,226.889,-0.044
2025,1,DPZ,77.4,92.5,62.3,1.0,,9,0.0,2025-04-01,454.9037,2026-04-01,359.3186,-0.2101
2025,2,MO,75.8,80.3,71.3,1.0,,8,0.1429,2025-04-01,54.1166,2026-04-01,64.5152,0.1922
2025,3,ADBE,83.5,77.6,89.5,1.0,,15,0.0714,2025-04-01,383.2,2026-04-01,241.37,-0.3701
2025,4,AMZN,72.9,77.0,68.8,0.8889,EPS CAGR,14,0.0,2025-04-01,192.17,2026-04-01,210.57,0.0957
2025,5,CRM,74.1,75.7,72.5,1.0,,8,0.0,2025-04-01,267.0884,2026-04-01,185.2971,-0.3062
2025,6,LOW,62.3,71.3,53.3,1.0,,13,0.4167,2025-04-01,226.889,2026-04-01,233.4102,0.0287
2025,7,LIN,66.0,69.0,63.0,1.0,,12,0.4545,2025-04-01,459.4208,2026-04-01,492.2733,0.0715
2025,8,NVDA,79.0,66.9,91.0,1.0,,13,0.5,2025-04-01,109.9958,2026-04-01,175.5454,0.5959
2025,9,MA,76.8,66.4,87.3,1.0,,15,0.5,2025-04-01,543.5145,2026-04-01,489.9852,-0.0985
2025,10,MSFT,75.5,62.1,88.8,1.0,,14,0.5385,2025-04-01,378.4666,2026-04-01,368.5717,-0.0261
