Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2023-04-12,59265,284.79,287.01,281.96,283.49,276.35,27403432,,7451000000.0
2023-04-13,59265,283.59,289.9,283.17,289.84,282.54,24222678,,7451000000.0
2023-04-14,59265,287.0,288.48,283.69,286.14,278.93,20987917,,7451000000.0
2023-04-17,59265,289.93,291.6,286.16,288.8,281.52,23791151,,7451000000.0
2023-04-18,59265,291.57,291.75,287.01,288.37,281.1,20161845,,7451000000.0
2023-04-19,59265,285.99,289.05,284.54,288.45,281.18,17150271,,7451000000.0
2023-04-20,59265,285.25,289.03,285.08,286.11,278.9,23244363,,7451000000.0
2023-04-21,59265,285.01,286.27,283.06,285.76,278.56,21676387,,7451000000.0
2023-04-24,59265,282.09,284.95,278.72,281.77,274.67,26611014,,7451000000.0
2023-04-25,59265,279.51,281.6,275.37,275.42,268.48,45772236,,7451000000.0
2023-04-26,59265,296.7,299.57,292.73,295.37,287.93,64481117,,7451000000.0
2023-04-27,59265,295.97,305.2,295.25,304.83,297.15,46462638,,7451000000.0
2023-04-28,59265,304.01,308.93,303.31,307.26,299.52,36469613,,7451000000.0
2023-05-01,59265,306.97,308.6,305.15,305.56,297.86,21294115,,7451000000.0
2023-05-02,59265,307.76,309.18,303.91,305.41,297.72,26404431,,7451000000.0
2023-05-03,59265,306.62,308.61,304.09,304.4,296.73,22360754,,7451000000.0
2023-05-04,59265,306.24,307.76,303.4,305.41,297.72,22519907,,7451000000.0
2023-05-05,59265,305.72,311.97,304.27,310.65,302.82,28197052,,7451000000.0
2023-05-08,59265,310.13,310.2,306.09,308.65,300.87,21318613,,7451000000.0
2023-05-09,59265,308.0,310.04,306.31,307.0,299.27,21340829,,7451000000.0
2023-05-10,59265,308.62,313.0,307.67,312.31,304.44,30078044,,7451000000.0
2023-05-11,59265,310.1,311.12,306.26,310.11,302.3,31680179,,7451000000.0
2023-05-12,59265,310.55,310.65,306.6,308.97,301.19,19774696,,7451000000.0
2023-05-15,59265,309.1,309.9,307.59,309.46,301.66,16336547,,7451000000.0
2023-05-16,59265,309.83,313.71,309.83,311.74,303.89,26730347,,7451000000.0
2023-05-17,59265,312.29,314.43,310.74,314.0,306.75,24315012,0.68,7451000000.0
2023-05-18,59265,314.53,319.04,313.72,318.52,311.17,27275991,,7451000000.0
2023-05-19,59265,316.74,318.75,316.37,318.34,310.99,27546701,,7451000000.0
2023-05-22,59265,318.6,322.59,318.01,321.18,313.77,24115664,,7451000000.0
2023-05-23,59265,320.03,322.72,315.25,315.26,307.98,30797173,,7451000000.0
2023-05-24,59265,314.73,316.5,312.61,313.85,306.61,23384887,,7451000000.0
2023-05-25,59265,323.24,326.9,320.0,325.92,318.4,43301743,,7451000000.0
2023-05-26,59265,324.02,333.4,323.88,332.89,325.21,36630633,,7451000000.0
2023-05-30,59265,335.23,335.74,330.52,331.21,323.56,29503070,,7451000000.0
2023-05-31,59265,332.29,335.94,327.33,328.39,320.81,45546858,,7451000000.0
2023-06-01,59265,325.93,333.53,324.72,332.58,324.9,26773851,,7451000000.0
2023-06-02,59265,334.25,337.5,332.55,335.4,327.66,25873769,,7451000000.0
2023-06-05,59265,335.22,338.56,334.66,335.94,328.19,21307053,,7451000000.0
2023-06-06,59265,335.33,335.37,332.17,333.68,325.98,20396223,,7451000000.0
2023-06-07,59265,331.65,334.49,322.5,323.38,315.92,40717129,,7451000000.0
2023-06-08,59265,323.94,326.64,323.35,325.26,317.75,23277708,,7451000000.0
2023-06-09,59265,324.99,329.99,324.41,326.79,319.25,22528950,,7451000000.0
2023-06-12,59265,328.58,332.1,325.16,331.85,324.19,24306753,,7451000000.0
2023-06-13,59265,334.46,336.98,330.39,334.29,326.57,22951279,,7451000000.0
2023-06-14,59265,334.34,339.04,332.81,337.34,329.55,26003791,,7451000000.0
2023-06-15,59265,337.48,349.84,337.2,348.1,340.06,38899075,,7451000000.0
2023-06-16,59265,351.32,351.47,341.95,342.33,334.43,46551985,,7451000000.0
2023-06-20,59265,339.31,342.08,335.86,338.05,330.25,26375407,,7451000000.0
2023-06-21,59265,336.37,337.73,332.07,333.56,325.86,25117799,,7451000000.0
2023-06-22,59265,334.12,340.12,333.34,339.71,331.87,23556764,,7451000000.0
2023-06-23,59265,334.36,337.96,333.45,335.02,327.29,23146901,,7451000000.0
2023-06-26,59265,333.72,336.11,328.49,328.6,321.01,21520582,,7451000000.0
2023-06-27,59265,331.86,336.15,329.3,334.57,326.85,24354110,,7451000000.0
2023-06-28,59265,334.66,337.98,333.81,335.85,328.1,20259523,,7451000000.0
2023-06-29,59265,334.71,336.11,332.62,335.05,327.32,16997042,,7451000000.0
2023-06-30,59265,337.75,342.73,337.2,340.54,332.68,26832756,,7434000000.0
2023-07-03,59265,339.19,340.9,336.57,337.99,330.19,12508692,,7434000000.0
2023-07-05,59265,335.09,341.65,334.73,338.15,330.34,18172378,,7434000000.0
2023-07-06,59265,337.3,342.99,335.5,341.27,333.39,28195534,,7434000000.0
2023-07-07,59265,339.32,341.79,337.0,337.22,329.44,21214824,,7434000000.0
