Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2021-01-11,107326,213.96,214.86,212.48,212.89,204.45,7354527,,2000000000.0
2021-01-12,107326,212.34,212.79,207.47,208.86,200.58,9309354,,2000000000.0
2021-01-13,107326,209.41,211.0,208.63,209.35,201.05,6688464,,2000000000.0
2021-01-14,107326,210.57,211.21,201.73,201.86,193.86,12887478,,2000000000.0
2021-01-15,107326,201.54,203.26,200.43,201.59,193.6,8755049,,2000000000.0
2021-01-19,107326,203.05,204.16,200.07,201.66,193.67,9772034,,2000000000.0
2021-01-20,107326,203.03,207.19,202.23,206.01,197.84,12675730,,2000000000.0
2021-01-21,107326,206.05,207.17,204.75,205.14,197.01,6517948,,2000000000.0
2021-01-22,107326,203.99,205.33,201.8,202.02,194.01,7316201,,2143953632.0
2021-01-25,107326,200.34,201.64,195.75,200.98,193.01,19282359,,2143953632.0
2021-01-26,107326,201.76,203.49,200.97,202.01,194.0,9605270,,2143953632.0
2021-01-27,107326,197.64,199.7,193.96,194.97,187.24,13772435,,2143953632.0
2021-01-28,107326,200.0,202.0,198.17,198.22,190.36,11041253,,2143953632.0
2021-01-29,107326,197.82,203.05,192.81,193.25,185.59,21503035,,2143953632.0
2021-02-01,107326,195.14,199.21,195.02,198.36,190.5,12970674,,2143953632.0
2021-02-02,107326,200.85,204.35,200.0,202.61,194.58,11265567,,2143953632.0
2021-02-03,107326,203.07,203.51,200.98,201.36,193.38,13458644,,2143953632.0
2021-02-04,107326,203.24,209.68,203.1,209.25,200.95,14534751,,2143953632.0
2021-02-05,107326,209.98,210.13,208.66,208.77,200.49,10283953,,2143953632.0
2021-02-08,107326,210.0,210.65,205.91,206.89,198.69,8637076,,2143953632.0
2021-02-09,107326,205.76,207.63,203.7,206.52,198.33,7552200,,2143953632.0
2021-02-10,107326,207.97,207.97,205.94,206.44,198.26,8447167,,2143953632.0
2021-02-11,107326,207.33,211.59,207.19,210.66,202.62,8411071,0.32,2143953632.0
2021-02-12,107326,209.36,211.13,207.68,209.96,201.94,6911014,,2143953632.0
2021-02-16,107326,210.66,211.05,207.35,207.9,199.96,9652749,,2143953632.0
2021-02-17,107326,205.26,208.28,205.06,207.51,199.59,8368000,,2143953632.0
2021-02-18,107326,205.88,209.7,204.96,209.35,201.36,7329287,,2143953632.0
2021-02-19,107326,209.34,209.53,203.76,204.73,196.91,15011520,,2143953632.0
2021-02-22,107326,203.55,210.65,203.11,208.32,200.37,8296130,,2143953632.0
2021-02-23,107326,207.4,213.91,206.55,212.11,204.01,10571717,,2143953632.0
2021-02-24,107326,212.36,220.53,211.29,219.43,211.05,12038951,,2143953632.0
2021-02-25,107326,219.29,220.44,212.58,213.75,205.59,11354745,,2143953632.0
2021-02-26,107326,214.05,215.21,210.74,212.39,204.28,11559597,,2143953632.0
2021-03-01,107326,214.97,217.8,214.79,216.63,208.36,6982504,,2143953632.0
2021-03-02,107326,216.96,217.93,214.82,215.77,207.53,6155184,,2143953632.0
2021-03-03,107326,215.15,217.19,212.86,214.85,206.65,6484597,,2143953632.0
2021-03-04,107326,215.97,217.02,208.67,211.5,203.42,10658902,,2143953632.0
2021-03-05,107326,213.73,216.1,209.63,215.41,207.18,7582002,,2143953632.0
2021-03-08,107326,216.98,226.13,215.81,220.27,211.86,14750387,,2143953632.0
2021-03-09,107326,222.06,225.0,220.19,220.36,211.95,9228559,,2143953632.0
2021-03-10,107326,220.72,224.19,219.4,223.17,214.65,7822898,,2143953632.0
2021-03-11,107326,224.53,228.23,223.81,226.15,217.51,10053421,,2143953632.0
2021-03-12,107326,225.28,226.54,223.42,224.36,215.79,8172396,,2143953632.0
2021-03-15,107326,224.23,227.09,221.74,223.27,214.74,9306996,,2143953632.0
2021-03-16,107326,223.71,225.58,222.29,224.7,216.12,8949319,,2143953632.0
2021-03-17,107326,225.05,226.24,221.76,223.02,214.5,8675616,,2143953632.0
2021-03-18,107326,221.43,222.52,219.58,220.66,212.23,9323007,,2143953632.0
2021-03-19,107326,219.12,220.17,206.88,206.9,199.0,32209683,,2143953632.0
2021-03-22,107326,206.55,212.29,206.23,208.0,200.06,11371584,,2143953632.0
2021-03-23,107326,209.05,209.96,207.5,208.15,200.2,8820746,,2143953632.0
2021-03-24,107326,208.75,211.14,207.93,208.07,200.12,10101640,,2143953632.0
2021-03-25,107326,207.67,208.82,205.78,207.97,200.03,8390834,,2143953632.0
2021-03-26,107326,208.25,213.7,207.7,213.53,205.38,7399940,,2143953632.0
2021-03-29,107326,212.45,215.29,211.12,214.51,206.32,7792260,,2143953632.0
2021-03-30,107326,213.01,214.15,211.41,211.9,203.81,5497997,,2143953632.0
2021-03-31,107326,212.55,214.11,211.54,211.73,203.64,13179961,,2000000000.0
2021-04-01,107326,213.78,217.74,212.3,216.86,208.58,6138428,,2000000000.0
2021-04-05,107326,218.6,220.51,217.31,219.04,210.68,10440483,,2000000000.0
2021-04-06,107326,217.62,219.4,215.34,218.65,210.3,7828103,,2000000000.0
2021-04-07,107326,219.12,221.04,218.64,219.27,210.9,5614322,,2000000000.0
2021-04-08,107326,219.97,222.82,218.11,220.7,212.27,11041976,,2000000000.0
2021-04-09,107326,221.0,222.6,219.51,222.52,214.02,5724939,,2000000000.0
2021-04-12,107326,220.24,221.91,219.22,221.47,213.01,6315207,,2000000000.0
2021-04-13,107326,221.0,221.62,220.22,221.02,212.58,4764036,,2000000000.0
2021-04-14,107326,221.0,223.1,220.07,221.98,213.5,4972551,,2000000000.0
2021-04-15,107326,223.89,227.63,223.85,226.28,217.64,8698106,,2000000000.0
2021-04-16,107326,227.17,227.8,225.76,226.41,217.76,6829350,,2000000000.0
2021-04-19,107326,225.75,227.58,225.08,225.79,217.17,6541636,,2000000000.0
2021-04-20,107326,224.78,225.38,221.82,223.28,214.75,5799134,,2000000000.0
2021-04-21,107326,223.31,227.87,222.87,227.45,218.76,9490560,,2000000000.0
2021-04-22,107326,227.3,230.93,226.89,227.57,218.88,7302953,,2000000000.0
2021-04-23,107326,228.61,231.82,227.71,230.0,221.22,5345445,,2139471318.0
2021-04-26,107326,230.77,232.95,229.52,230.34,221.54,5650039,,2139471318.0
2021-04-27,107326,231.03,231.16,228.99,229.91,221.13,6642114,,2139471318.0
2021-04-28,107326,230.95,236.27,230.67,233.45,224.54,10111448,,2139471318.0
2021-04-29,107326,235.23,237.5,233.15,236.86,227.82,7411371,,2139471318.0
2021-04-30,107326,235.32,235.93,232.29,233.56,224.64,10260248,,2139471318.0
2021-05-03,107326,234.05,235.74,231.38,232.61,223.73,8174440,,2139471318.0
2021-05-04,107326,231.6,232.39,230.23,232.03,223.17,5884506,,2139471318.0
2021-05-05,107326,233.85,233.85,228.66,229.21,220.46,6523200,,2139471318.0
2021-05-06,107326,229.63,231.58,228.66,231.32,222.49,6124286,,2139471318.0
2021-05-07,107326,232.34,233.22,230.71,232.12,223.26,4529048,,2139471318.0
2021-05-10,107326,231.6,232.0,225.16,225.97,217.34,9627426,,2139471318.0
2021-05-11,107326,223.74,226.42,222.04,225.48,216.87,7633289,,2139471318.0
2021-05-12,107326,223.63,225.0,220.31,220.63,212.21,7721250,,2139471318.0
2021-05-13,107326,221.51,224.9,220.89,223.74,215.5,6650401,0.32,2139471318.0
2021-05-14,107326,225.82,227.51,224.92,226.94,218.59,4777231,,2139471318.0
2021-05-17,107326,226.18,227.16,225.31,226.44,218.1,5534164,,2139471318.0
2021-05-18,107326,228.39,229.18,225.43,225.57,217.27,6900034,,2139471318.0
2021-05-19,107326,222.76,224.85,221.79,224.59,216.32,9311863,,2139471318.0
2021-05-20,107326,225.44,227.6,225.24,226.44,218.1,7478621,,2139471318.0
2021-05-21,107326,226.88,229.31,226.55,226.77,218.42,5603876,,2139471318.0
2021-05-24,107326,227.95,230.11,227.63,229.32,220.88,4040078,,2139471318.0
2021-05-25,107326,229.9,230.19,228.42,229.02,220.59,4689089,,2139471318.0
2021-05-26,107326,228.05,229.35,226.38,227.07,218.71,4295635,,2139471318.0
2021-05-27,107326,227.76,228.42,226.37,226.86,218.51,5969553,,2139471318.0
2021-05-28,107326,227.59,229.43,227.15,227.3,218.93,5782053,,2139471318.0
2021-06-01,107326,229.44,230.08,226.28,226.63,218.29,5091507,,2139471318.0
2021-06-02,107326,229.22,233.11,228.78,229.66,221.21,9081362,,2139471318.0
2021-06-03,107326,229.0,230.39,227.77,228.11,219.71,6382407,,2139471318.0
2021-06-04,107326,229.35,230.7,228.73,230.14,221.67,5085741,,2139471318.0
2021-06-07,107326,232.85,234.68,230.08,231.32,222.81,5421294,,2139471318.0
2021-06-08,107326,232.15,232.85,230.16,232.05,223.51,4170603,,2139471318.0
2021-06-09,107326,232.5,234.85,232.12,232.31,223.76,4658980,,2139471318.0
2021-06-10,107326,233.1,234.26,232.13,233.95,225.34,4452453,,2139471318.0
2021-06-11,107326,234.39,235.44,233.71,234.96,226.31,5378341,,2139471318.0
2021-06-14,107326,234.7,235.22,231.57,234.08,225.46,5805768,,2139471318.0
2021-06-15,107326,234.44,234.8,232.62,232.98,224.4,7093998,,2139471318.0
2021-06-16,107326,233.62,234.18,228.0,229.6,221.15,8887027,,2139471318.0
2021-06-17,107326,229.21,233.34,229.21,232.15,223.6,6876723,,2139471318.0
2021-06-18,107326,230.45,232.18,229.22,230.41,221.93,8839965,,2139471318.0
2021-06-21,107326,231.45,235.01,230.4,234.32,225.69,7298414,,2139471318.0
2021-06-22,107326,234.3,236.09,233.24,235.93,227.25,8858423,,2139471318.0
2021-06-23,107326,235.45,235.92,233.94,234.68,226.04,6814700,,2139471318.0
2021-06-24,107326,237.0,238.25,235.41,236.24,227.54,4611523,,2139471318.0
2021-06-25,107326,236.4,238.48,236.32,237.32,228.58,7825157,,2139471318.0
2021-06-28,107326,238.0,238.37,231.86,234.09,225.47,9301681,,2139471318.0
2021-06-29,107326,234.57,236.52,234.15,235.95,227.26,11897827,,2139471318.0
2021-06-30,107326,235.11,236.4,233.82,233.82,225.21,7797146,,2139471318.0
2021-07-01,107326,234.2,236.25,234.05,235.15,226.49,5329571,,2139471318.0
2021-07-02,107326,235.83,238.78,235.82,238.63,229.85,4384578,,2139471318.0
2021-07-06,107326,239.5,240.61,237.21,239.6,230.78,8048717,,2139471318.0
2021-07-07,107326,240.26,241.04,238.3,240.0,231.17,4366112,,2139471318.0
2021-07-08,107326,236.97,237.06,234.55,236.61,227.9,6388031,,2139471318.0
2021-07-09,107326,238.76,239.45,237.42,238.47,229.69,5616130,,2139471318.0
2021-07-12,107326,237.58,238.5,237.27,237.87,229.11,7010658,,2139471318.0
2021-07-13,107326,238.25,242.48,238.25,242.35,233.43,8079187,,2139471318.0
2021-07-14,107326,243.22,246.81,242.82,245.99,236.94,8693381,,2139471318.0
2021-07-15,107326,245.31,248.8,245.31,248.55,239.4,10135108,,2139471318.0
2021-07-16,107326,249.99,250.46,247.52,248.12,238.99,8674464,,2139471318.0
2021-07-19,107326,243.99,244.45,238.9,240.41,231.56,11474571,,2139471318.0
2021-07-20,107326,240.64,244.21,239.51,242.7,233.77,7072288,,2139471318.0
2021-07-21,107326,243.29,246.9,242.3,243.66,234.69,11241420,,2139471318.0
2021-07-22,107326,243.78,245.35,243.15,244.14,235.15,10293570,,2139471318.0
2021-07-23,107326,246.76,250.01,246.76,249.02,239.85,6766007,,2139471318.0
2021-07-26,107326,249.21,250.36,247.7,250.25,241.04,4878988,,2139471318.0
2021-07-27,107326,249.19,252.67,248.22,250.93,241.69,7038317,,2139471318.0
2021-07-28,107326,250.05,251.5,245.91,246.94,237.85,9036543,,2139471318.0
2021-07-29,107326,248.11,250.38,247.09,247.92,238.79,7477018,,2139471318.0
2021-07-30,107326,247.21,248.46,246.0,246.39,237.32,5804738,,2139471318.0
2021-08-02,107326,246.24,247.83,238.37,239.78,230.95,9989546,,2139471318.0
2021-08-03,107326,240.63,241.39,234.03,237.09,228.36,9838976,,2139471318.0
2021-08-04,107326,237.0,237.55,235.05,236.67,227.96,8171754,,2139471318.0
2021-08-05,107326,236.61,240.25,236.43,240.21,231.37,5337491,,2139471318.0
2021-08-06,107326,240.0,242.6,239.86,241.4,232.51,4509702,,2139471318.0
2021-08-09,107326,241.75,242.18,238.05,240.0,231.17,5226949,,2139471318.0
2021-08-10,107326,240.51,241.34,235.56,238.07,229.31,7186021,,2139471318.0
2021-08-11,107326,238.08,238.36,234.58,235.06,226.41,7375688,,2139471318.0
2021-08-12,107326,233.89,234.11,231.02,231.79,223.57,9868851,0.32,2139471318.0
2021-08-13,107326,232.0,233.27,231.4,232.65,224.4,5439456,,2139471318.0
2021-08-16,107326,232.21,235.48,230.2,235.36,227.01,7576703,,2139471318.0
2021-08-17,107326,235.0,235.66,233.22,234.53,226.21,6850522,,2139471318.0
2021-08-18,107326,233.92,234.35,231.47,231.63,223.41,4996523,,2139471318.0
2021-08-19,107326,229.04,232.43,228.9,231.57,223.35,5761294,,2139471318.0
2021-08-20,107326,231.87,232.16,230.3,231.36,223.15,5522544,,2139471318.0
2021-08-23,107326,232.7,234.65,232.0,234.14,225.83,6342020,,2139471318.0
2021-08-24,107326,235.04,236.19,233.95,234.24,225.93,5081770,,2139471318.0
2021-08-25,107326,235.0,235.0,232.08,232.59,224.34,5277076,,2139471318.0
2021-08-26,107326,232.13,232.63,230.15,230.52,222.34,5889143,,2139471318.0
2021-08-27,107326,231.02,233.05,230.23,232.69,224.43,6368977,,2139471318.0
2021-08-30,107326,232.69,233.67,229.92,231.23,223.03,6448011,,2139471318.0
2021-08-31,107326,230.91,231.84,228.66,229.1,220.97,9405086,,2139471318.0
2021-09-01,107326,229.1,230.78,228.77,230.12,221.96,8177611,,2139471318.0
2021-09-02,107326,230.43,230.55,221.96,224.18,216.23,19717015,,2139471318.0
2021-09-03,107326,224.0,227.3,223.35,225.11,217.12,11534322,,2139471318.0
2021-09-07,107326,226.74,228.0,225.86,226.27,218.24,9667640,,2139471318.0
2021-09-08,107326,227.38,230.22,227.04,229.09,220.96,10652636,,2139471318.0
2021-09-09,107326,229.31,230.0,227.1,227.49,219.42,5853038,,2139471318.0
2021-09-10,107326,229.85,230.04,224.82,224.91,216.93,6715397,,2139471318.0
2021-09-13,107326,225.53,227.2,223.41,224.63,216.66,6808082,,2139471318.0
2021-09-14,107326,225.0,225.81,222.28,223.03,215.12,6575715,,2139471318.0
2021-09-15,107326,222.52,224.84,221.36,223.81,215.87,6535789,,2139471318.0
2021-09-16,107326,223.86,225.2,222.75,224.33,216.37,5928460,,2139471318.0
2021-09-17,107326,222.45,223.7,219.3,221.75,213.88,13833000,,2139471318.0
2021-09-20,107326,216.96,220.5,216.31,220.05,212.24,8822592,,2139471318.0
2021-09-21,107326,220.75,222.17,218.98,220.17,212.36,7033629,,2139471318.0
2021-09-22,107326,221.4,224.1,221.1,222.75,214.85,6005862,,2139471318.0
2021-09-23,107326,225.0,228.7,224.36,228.31,220.21,7952748,,2139471318.0
2021-09-24,107326,228.93,231.95,228.62,231.59,223.37,6461244,,2139471318.0
2021-09-27,107326,231.72,233.33,228.77,229.6,221.45,6881067,,2139471318.0
2021-09-28,107326,228.87,228.87,224.0,225.56,217.56,6951365,,2139471318.0
2021-09-29,107326,226.8,229.02,226.09,226.68,218.64,6432682,,2139471318.0
2021-09-30,107326,227.58,228.79,222.63,222.75,214.85,7134206,,2139471318.0
2021-10-01,107326,224.17,231.56,223.47,230.46,222.28,7925368,,2139471318.0
2021-10-04,107326,230.0,230.33,220.81,224.73,216.76,10283388,,2139471318.0
2021-10-05,107326,225.48,227.38,223.92,224.28,216.32,5813999,,2139471318.0
2021-10-06,107326,222.04,226.62,221.25,226.51,218.47,5420941,,2139471318.0
2021-10-07,107326,228.91,231.16,228.49,230.55,222.37,6561920,,2139471318.0
2021-10-08,107326,231.0,232.73,230.18,230.27,222.1,3735169,,2139471318.0
2021-10-11,107326,230.01,230.31,224.87,225.11,217.12,5620197,,2139471318.0
2021-10-12,107326,225.56,226.22,222.92,224.05,216.1,5448215,,2139471318.0
2021-10-13,107326,223.13,225.86,218.63,222.46,214.57,9077425,,2139471318.0
2021-10-14,107326,224.12,225.65,223.06,225.18,217.19,5591944,,2139471318.0
2021-10-15,107326,227.22,231.09,226.73,230.99,222.79,6355056,,2139471318.0
2021-10-18,107326,230.18,232.76,228.14,230.65,222.47,5580210,,2139471318.0
2021-10-19,107326,231.95,233.64,230.68,233.52,225.23,4409660,,2139471318.0
2021-10-20,107326,233.46,233.8,231.31,231.42,223.21,5401813,,2139471318.0
2021-10-21,107326,230.7,230.83,226.3,230.24,222.07,5982197,,2139471318.0
2021-10-22,107326,230.29,232.82,228.71,231.23,223.03,3788001,,2139471318.0
2021-10-25,107326,233.45,234.86,232.29,233.88,225.58,4938664,,2139471318.0
2021-10-26,107326,235.53,236.96,231.33,231.82,223.59,7814503,,2139471318.0
2021-10-27,107326,224.75,224.75,215.66,215.78,208.12,22958064,,2139471318.0
2021-10-28,107326,219.25,219.99,209.01,209.84,202.39,23199407,,2139471318.0
2021-10-29,107326,209.21,213.66,208.54,211.77,204.26,14329821,,2139471318.0
2021-11-01,107326,213.49,215.25,211.45,212.46,204.92,13180001,,2139471318.0
2021-11-02,107326,213.16,213.35,207.82,209.14,201.72,14617892,,2139471318.0
2021-11-03,107326,209.69,210.15,206.73,208.1,200.72,11486714,,2139471318.0
2021-11-04,107326,209.16,212.36,207.87,208.78,201.37,11368187,,2139471318.0
2021-11-05,107326,211.95,217.62,211.36,216.67,208.98,14273638,,2139471318.0
2021-11-08,107326,218.37,221.61,218.15,220.49,212.67,13500101,,2139471318.0
2021-11-09,107326,219.69,220.41,212.91,213.39,205.82,11487033,,2139471318.0
2021-11-10,107326,213.55,216.95,213.33,215.56,208.27,10063587,0.38,2139471318.0
2021-11-11,107326,216.47,216.78,210.16,210.42,203.31,13546919,,2139471318.0
2021-11-12,107326,211.5,213.58,211.43,212.09,204.92,7624688,,2139471318.0
2021-11-15,107326,213.62,216.4,211.81,212.3,205.12,9596933,,2139471318.0
2021-11-16,107326,212.16,215.65,211.66,215.18,207.91,8719577,,2139471318.0
2021-11-17,107326,205.95,207.31,199.46,205.06,198.13,38379567,,2139471318.0
2021-11-18,107326,206.5,207.87,201.27,203.33,196.46,18292164,,2139471318.0
2021-11-19,107326,202.04,203.5,199.85,200.86,194.07,18038726,,2139471318.0
2021-11-22,107326,200.0,201.7,194.6,195.58,188.97,21191921,,2139471318.0
2021-11-23,107326,196.97,198.92,194.38,198.49,191.78,14749103,,2139471318.0
2021-11-24,107326,198.17,203.95,197.64,203.25,196.38,12026815,,2139471318.0
2021-11-26,107326,193.32,199.19,192.55,197.65,190.97,10987553,,2139471318.0
2021-11-29,107326,201.0,201.25,195.36,196.29,189.65,14633524,,2139471318.0
2021-11-30,107326,195.27,197.66,192.56,193.77,187.22,16022982,,2139471318.0
2021-12-01,107326,196.03,196.81,190.1,190.16,183.73,13213371,,2139471318.0
2021-12-02,107326,192.0,199.44,191.85,198.29,191.59,13976279,,2139471318.0
2021-12-03,107326,198.27,198.47,194.04,196.32,189.68,10660536,,2139471318.0
2021-12-06,107326,198.77,204.22,197.74,202.68,195.83,10722095,,2139471318.0
2021-12-07,107326,206.0,207.94,205.89,207.37,200.36,11897237,,2139471318.0
2021-12-08,107326,207.66,209.48,205.71,208.99,201.93,11749206,,2139471318.0
2021-12-09,107326,208.52,212.2,207.17,211.39,204.24,10176774,,2139471318.0
2021-12-10,107326,211.9,214.25,210.86,213.4,206.19,8882718,,2139471318.0
2021-12-13,107326,212.45,213.32,209.98,211.02,203.89,8844298,,2139471318.0
2021-12-14,107326,210.73,213.37,208.45,209.98,202.88,9832274,,2139471318.0
2021-12-15,107326,209.4,212.49,207.86,212.31,205.13,10892534,,2139471318.0
2021-12-16,107326,215.29,216.27,211.61,214.37,207.12,8548404,,2139471318.0
2021-12-17,107326,212.8,213.21,207.79,211.88,204.72,11663037,,2139471318.0
2021-12-20,107326,209.09,209.77,206.86,208.74,201.68,9434415,,2139471318.0
2021-12-21,107326,210.61,216.16,210.36,215.38,208.1,6993699,,2139471318.0
2021-12-22,107326,213.85,218.94,213.85,217.96,210.59,6003398,,2139471318.0
2021-12-23,107326,218.44,218.52,216.62,216.62,209.3,4798217,,2139471318.0
2021-12-27,107326,217.68,218.12,214.88,217.63,210.27,4819103,,2139471318.0
2021-12-28,107326,216.01,219.73,215.58,218.05,210.68,4283621,,2139471318.0
2021-12-29,107326,217.76,218.94,217.33,218.17,210.8,3223215,,2139471318.0
