Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2022-05-10,89661,178.23,179.18,176.5,177.09,156.84,8186717,,2629615456.0
2022-05-11,89661,175.96,178.32,175.88,176.13,155.99,6138896,,2629615456.0
2022-05-12,89661,176.47,177.95,174.71,177.87,157.53,6898565,,2629615456.0
2022-05-13,89661,178.7,178.89,175.8,176.85,156.63,7732163,,2629615456.0
2022-05-16,89661,176.85,179.13,176.17,178.08,157.72,5516706,,2629615456.0
2022-05-17,89661,178.72,179.7,176.59,178.82,158.37,5751129,,2629615456.0
2022-05-18,89661,178.84,179.37,175.17,175.5,155.43,8608771,,2629615456.0
2022-05-19,89661,174.72,174.8,172.69,173.94,154.05,6874509,,2629615456.0
2022-05-20,89661,174.85,177.16,174.05,176.98,156.74,7522122,,2629615456.0
2022-05-23,89661,177.6,179.93,177.46,179.44,159.92,7040831,1.13,2629615456.0
2022-05-24,89661,179.25,181.74,179.1,181.4,161.67,6419836,,2629615456.0
2022-05-25,89661,180.53,181.55,179.06,179.62,160.08,6558994,,2629615456.0
2022-05-26,89661,181.0,181.0,178.6,179.46,159.94,6897747,,2629615456.0
2022-05-27,89661,179.76,181.16,178.23,181.09,161.39,5853621,,2629615456.0
2022-05-31,89661,178.0,180.17,175.01,179.53,160.0,16391449,,2629615456.0
2022-06-01,89661,179.15,179.83,175.9,177.71,158.38,5175435,,2629615456.0
2022-06-02,89661,177.74,177.81,174.59,177.15,157.88,8666511,,2629615456.0
2022-06-03,89661,177.07,178.67,176.15,176.42,157.23,4234186,,2629615456.0
2022-06-06,89661,177.21,178.5,176.0,176.4,157.21,5386517,,2629615456.0
2022-06-07,89661,176.98,179.3,176.4,178.34,158.94,5447818,,2629615456.0
2022-06-08,89661,178.1,179.45,176.8,177.28,158.0,4333091,,2629615456.0
2022-06-09,89661,177.21,178.65,173.64,173.71,154.82,5510417,,2629615456.0
2022-06-10,89661,172.17,173.97,170.62,172.55,153.78,6647865,,2629615456.0
2022-06-13,89661,170.08,172.25,170.08,170.81,152.23,7997023,,2629615456.0
2022-06-14,89661,171.06,171.11,167.26,168.19,149.9,7116777,,2629615456.0
