formation_year,rank,ticker,overall_score,valuation_score,quality_score,quality_coverage,missing_metrics,historical_pe_observations_used,valuation_percentile,buy_date,buy_price,sell_date,sell_price,annual_return
2015,1,MA,70.9,51.5,90.3,1.0,,5,0.75,2015-10-01,84.8748,2016-10-03,96.0591,0.1318
2015,2,MSFT,52.7,15.7,89.7,0.7778,"FCF Margin, FCF Conversion",4,1.0,2015-10-01,38.6275,2016-10-03,51.0831,0.3225
2015,3,META,77.6,66.9,88.3,0.7778,"ROIC, EPS CAGR",3,0.5,2015-10-01,90.1583,2016-10-03,127.649,0.4158
2015,4,JNJ,61.2,35.6,86.8,1.0,,4,1.0,2015-10-01,69.3455,2016-10-03,90.97,0.3118
2015,5,LRCX,84.8,84.3,85.3,0.7778,"FCF Margin, FCF Conversion",4,0.0,2015-10-01,5.5633,2016-10-03,8.2882,0.4898
2015,6,TXN,79.9,75.8,84.1,0.7778,"FCF Margin, FCF Conversion",4,0.3333,2015-10-01,35.9193,2016-10-03,53.0024,0.4756
2015,7,NKE,76.2,75.2,77.3,0.8889,ROIC,4,0.3333,2015-10-01,53.5268,2016-10-03,46.0238,-0.1402
2015,8,GOOGL,61.0,45.1,76.8,0.6667,"ROIC, FCF Margin, FCF Conversion",7,0.8333,2015-10-01,31.8179,2016-10-03,39.6673,0.2467
2015,9,INTU,86.7,97.0,76.3,0.8889,ROIC,1,0.0,2015-10-01,81.1207,2016-10-03,100.8473,0.2432
2015,10,MO,52.8,30.6,75.0,0.7778,"FCF Margin, FCF Conversion",4,1.0,2015-10-01,26.6836,2016-10-03,32.095,0.2028
2016,1,GOOGL,81.2,69.0,93.3,1.0,,8,0.4286,2016-10-03,39.6673,2017-10-02,47.9483,0.2088
2016,2,META,88.7,84.7,92.7,0.8889,ROIC,4,0.0,2016-10-03,127.649,2017-10-02,167.9948,0.3161
2016,3,LRCX,80.8,72.8,88.8,0.7778,"FCF Margin, FCF Conversion",5,0.25,2016-10-03,8.2882,2017-10-02,16.517,0.9928
2016,4,SBUX,66.8,47.9,85.8,1.0,,5,0.5,2016-10-03,43.4003,2017-10-02,44.1521,0.0173
2016,5,MA,73.2,60.8,85.5,0.6667,"ROIC, FCF Margin, FCF Conversion",6,0.6,2016-10-03,96.0591,2017-10-02,134.7557,0.4028
2016,6,TXN,60.0,35.1,85.0,0.7778,"FCF Margin, FCF Conversion",5,1.0,2016-10-03,53.0024,2017-10-02,70.0005,0.3207
2016,7,CRM,89.8,97.0,82.5,0.7778,"ROIC, EPS CAGR",1,0.0,2016-10-03,69.3207,2017-10-02,92.3424,0.3321
2016,8,NKE,81.2,80.4,82.0,0.8889,ROIC,5,0.25,2016-10-03,46.0238,2017-10-02,45.9429,-0.0018
2016,9,V,56.6,31.7,81.4,0.6667,"ROIC, Net Debt/EBITDA, Leverage",6,1.0,2016-10-03,77.2135,2017-10-02,98.9831,0.2819
2016,10,ADBE,71.3,64.2,78.5,1.0,,6,0.4,2016-10-03,108.45,2017-10-02,147.94,0.3641
2017,1,META,90.5,85.1,95.9,0.6667,"ROIC, Net Debt/EBITDA, Leverage",5,0.0,2017-10-02,167.9948,2018-10-01,161.0259,-0.0415
2017,2,GOOGL,60.5,26.3,94.8,1.0,,9,0.875,2017-10-02,47.9483,2018-10-01,59.8954,0.2492
2017,3,ADBE,76.8,61.5,92.0,0.8889,ROIC,7,0.5,2017-10-02,147.94,2018-10-01,275.49,0.8622
2017,4,CRM,92.9,97.0,88.8,0.7778,"ROIC, EPS CAGR",1,0.0,2017-10-02,92.3424,2018-10-01,157.1414,0.7017
2017,5,NVDA,60.0,36.2,83.8,0.7778,"FCF Margin, FCF Conversion",6,0.8,2017-10-02,4.417,2018-10-01,7.1579,0.6206
2017,6,INTU,47.4,12.0,82.8,1.0,,3,1.0,2017-10-02,132.4685,2018-10-01,214.8161,0.6216
2017,7,MA,54.4,27.3,81.5,1.0,,7,1.0,2017-10-02,134.7557,2018-10-01,213.8613,0.587
2017,8,AMZN,65.0,50.0,80.0,0.8889,EPS CAGR,7,0.6667,2017-10-02,47.9595,2018-10-01,100.218,1.0896
2017,9,TXN,53.6,27.8,79.4,0.7778,"FCF Margin, FCF Conversion",6,1.0,2017-10-02,70.0005,2018-10-01,86.1192,0.2303
2017,10,SBUX,77.1,76.7,77.5,1.0,,6,0.0,2017-10-02,44.1521,2018-10-01,46.6583,0.0568
2018,1,LRCX,87.8,80.4,95.3,0.7778,"FCF Margin, FCF Conversion",7,0.0,2018-10-01,13.582,2019-10-01,21.3285,0.5704
2018,2,NVDA,86.5,77.8,95.3,0.7778,"FCF Margin, FCF Conversion",7,0.1667,2018-10-01,7.1579,2019-10-01,4.3222,-0.3962
2018,3,META,87.5,79.9,95.0,0.8889,ROIC,6,0.0,2018-10-01,161.0259,2019-10-01,174.2796,0.0823
2018,4,ADBE,83.0,72.0,94.0,0.8889,ROIC,8,0.2857,2018-10-01,275.49,2019-10-01,272.71,-0.0101
2018,5,INTU,67.5,41.7,93.3,1.0,,4,0.6667,2018-10-01,214.8161,2019-10-01,251.3292,0.17
2018,6,ASML,82.9,76.1,89.7,0.7778,"FCF Margin, FCF Conversion",7,0.3333,2018-10-01,176.3824,2019-10-01,230.3723,0.3061
2018,7,TXN,88.7,93.0,84.4,0.7778,"FCF Margin, FCF Conversion",7,0.0,2018-10-01,86.1192,2019-10-01,105.7799,0.2283
2018,8,KLAC,76.2,71.2,81.3,0.8889,ROIC,8,0.2857,2018-10-01,9.0553,2019-10-01,14.6238,0.6149
2018,9,SBUX,60.5,40.1,81.0,1.0,,7,0.6667,2018-10-01,46.6583,2019-10-01,74.0144,0.5863
2018,10,V,69.7,61.6,77.8,1.0,,8,0.5714,2018-10-01,142.4958,2019-10-01,165.78,0.1634
2019,1,NVDA,55.3,14.3,96.3,0.7778,"FCF Margin, FCF Conversion",8,1.0,2019-10-01,4.3222,2020-10-01,13.5558,2.1363
2019,2,LRCX,74.2,53.1,95.3,0.7778,"FCF Margin, FCF Conversion",8,0.7143,2019-10-01,21.3285,2020-10-01,31.9689,0.4989
2019,3,INTU,70.8,46.7,94.8,1.0,,5,0.75,2019-10-01,251.3292,2020-10-01,318.5185,0.2673
2019,4,META,85.8,77.6,94.0,0.8889,ROIC,7,0.1667,2019-10-01,174.2796,2020-10-01,264.309,0.5166
2019,5,ADBE,75.3,56.6,94.0,0.8889,ROIC,9,0.625,2019-10-01,272.71,2020-10-01,499.51,0.8317
2019,6,V,65.5,38.6,92.5,1.0,,9,0.875,2019-10-01,165.78,2020-10-01,194.6444,0.1741
2019,7,MSFT,72.2,52.4,92.0,1.0,,8,0.7143,2019-10-01,129.129,2020-10-01,202.43,0.5677
2019,8,MA,69.2,46.7,91.8,0.6667,"ROIC, FCF Margin, FCF Conversion",9,0.75,2019-10-01,260.3689,2020-10-01,331.7683,0.2742
2019,9,KLAC,56.3,22.6,90.0,0.8889,ROIC,9,1.0,2019-10-01,14.6238,2020-10-01,18.7331,0.281
2019,10,ASML,54.2,18.6,89.7,0.7778,"FCF Margin, FCF Conversion",8,1.0,2019-10-01,230.3723,2020-10-01,362.0124,0.5714
2020,1,ADBE,80.3,64.4,96.3,1.0,,10,0.4444,2020-10-01,499.51,2021-10-01,577.47,0.1561
2020,2,INTU,59.5,24.1,94.8,1.0,,6,0.8,2020-10-01,318.5185,2021-10-01,524.4672,0.6466
2020,3,V,57.2,23.5,91.0,1.0,,10,1.0,2020-10-01,194.6444,2021-10-01,221.8926,0.14
2020,4,MA,55.5,19.9,91.0,1.0,,10,1.0,2020-10-01,331.7683,2021-10-01,349.6828,0.054
2020,5,MSFT,68.0,45.5,90.5,1.0,,9,0.75,2020-10-01,202.43,2021-10-01,277.9795,0.3732
2020,6,GOOGL,72.7,57.3,88.0,1.0,,12,0.6364,2020-10-01,73.7411,2021-10-01,135.3429,0.8354
2020,7,ASML,51.1,17.3,85.0,1.0,,9,1.0,2020-10-01,362.0124,2021-10-01,707.7469,0.955
