year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,7320000000.0,9.42,1500000000.0,,,,,,,,110000000.0,2.55,2.51,
2025,7180000000.0,9.11,1480000000.0,15.37,560000000.0,3450000000.0,8539999999.999999,2650000000.0,24.5,5880000000.0,110000000.0,1.66,3.58,8.94
2024,6680000000.0,6.46,1090000000.0,13.48,300000000.0,3570000000.0,8240000000.0,2160000000.0,34.7,6070000000.0,110000000.0,1.5,3.96,11.9
2023,6320000000.0,5.81,1020000000.0,13.12,250000000.0,3650000000.0,8230000000.0,2240000000.0,34.6,5990000000.0,110000000.0,1.52,3.83,11.7
2022,5830000000.0,4.55,770000000.0,11.77,220000000.0,4059999999.9999995,8160000000.0,1910000000.0,28.3,6240000000.0,110000000.0,2.12,2.71,8.83
2021,5370000000.0,4.64,750000000.0,13.94,270000000.0,4190000000.0000005,8109999999.999999,1800000000.0,37.1,6310000000.0,110000000.0,1.41,3.97,12.2
2020,4680000000.0,4.52,700000000.0,12.8,470000000.0,2109999999.9999998,4880000000.0,1340000000.0,31.4,3540000000.0,110000000.0,1.57,3.78,12.4
2019,4350000000.0,3.66,580000000.0,13.92,270000000.0,1470000000.0,3880000000.0,1120000000.0,30.7,2750000000.0,110000000.0,1.82,3.26,12.6
2018,4310000000.0,3.78,570000000.0,12.96,260000000.0,1050000000.0,3300000000.0,1090000000.0,22.8,2210000000.0,110000000.0,1.97,2.58,9.92
2017,4290000000.0,3.2,610000000.0,11.78,270000000.0,1100000000.0,3140000000.0,1000000000.0,25.0,2140000000.0000002,110000000.0,1.74,2.46,9.83
2016,3450000000.0,2.51,480000000.0,16.19,720000000.0,1010000000.0,2870000000.0,1040000000.0,22.9,1820000000.0,110000000.0,2.19,2.29,8.01
2015,2790000000.0,,470000000.0,16.29,320000000.0,680000000.0,2360000000.0,920000000.0,,1440000000.0,110000000.0,2.5,2.28,6.76
2014,2620000000.0,,410000000.0,15.46,340000000.0,520000000.0,2190000000.0,960000000.0,,1230000000.0,120000000.0,2.5,2.12,5.66
2013,2500000000.0,2.08,390000000.0,13.3,260000000.0,520000000.0,2009999999.9999998,810000000.0,15.4,1200000000.0,110000000.0,2.43,1.88,5.49
2012,2330000000.0,,230000000.0,8.72,320000000.0,520000000.0,1980000000.0,850000000.0,,1130000000.0,120000000.0,3.76,1.19,3.56
2011,2250000000.0,1.37,280000000.0,12.45,240000000.0,520000000.0,1900000000.0,790000000.0,12.6,1100000000.0,120000000.0,3.58,1.24,3.57
2010,2100000000.0,,280000000.0,15.49,410000000.0,320000000.0,1790000000.0,800000000.0,,980000000.0,120000000.0,3.55,1.3,3.76
2009,2160000000.0,,370000000.0,16.69,170000000.0,320000000.0,2770000000.0,900000000.0,,1860000000.0,130000000.0,2.56,1.4,3.59
2008,2200000000.0,,400000000.0,14.76,230000000.0,440000000.0,2830000000.0,740000000.0,,2080000000.0,140000000.0,2.91,0.8056,2.32
2007,2180000000.0,,370000000.0,15.01,150000000.0,720000000.0,2670000000.0,530000000.0,,2140000000.0000002,130000000.0,1.15,1.44,5.15
2006,2040000000.0,,310000000.0,15.66,90400000.0,,2130000000.0,1040000000.0,,1090000000.0,130000000.0,,,
