year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,36760000000.0,14.16,5890000000.0,,,,,,,,310000000.0,1.98,3.86,
2025,36540000000.0,16.06,6600000000.0,14.63,12930000000.0,35560000000.0,73680000000.0,15030000000.0,12.1,58650000000.0,,2.36,3.61,8.78
2024,38490000000.0,17.52,8270000000.0,17.99,10290000000.0,32070000000.0,75190000000.0,19160000000.0,12.7,56030000000.0,,1.94,3.88,7.79
2023,36660000000.0,17.08,7920000000.0,18.76,8090000000.0,21530000000.0,61520000000.0,16440000000.000002,11.8,45080000000.0,,2.04,3.77,8.41
2022,35460000000.0,14.68,6790000000.0,17.99,10110000000.0,20530000000.0,62270000000.0,17320000000.0,13.8,44940000000.0,,1.94,4.06,8.32
2021,34390000000.0,16.0,7570000000.0,21.04,11520000000.0,20630000000.0,64470000000.0,19240000000.0,12.0,45220000000.0,,1.93,4.17,7.46
2020,32630000000.000004,13.58,6370000000.0,18.42,15220000000.0,23210000000.0,64580000000.0,17790000000.0,14.2,46780000000.0,,1.86,4.57,8.39
2019,36700000000.0,17.04,7910000000.0,20.59,10410000000.0,16700000000.0,58670000000.0,18710000000.0,9.22,39960000000.0,,2.11,3.43,6.73
2018,41800000000.0,18.22,7850000000.0,17.91,10910000000.0,16210000000.0,57770000000.0,18360000000.0,6.31,39400000000.0,,2.55,2.31,5.25
2017,40530000000.0,4.28,7210000000.0,17.15,10810000000.0,17880000000.0,59470000000.0,16670000000.000002,29.3,42800000000.0,,2.07,2.86,6.96
2016,39300000000.0,12.48,6780000000.0,16.42,9360000000.0,15770000000.0,54140000000.0,19550000000.0,7.43,34590000000.0,,2.49,2.25,4.52
2015,38580000000.0,12.22,6890000000.0,17.07,5450000000.0,12060000000.0,49310000000.0,18700000000.0,6.6,30600000000.0,,2.51,2.07,4.27
2014,40300000000.0,10.82,6130000000.0,14.43,6950000000.0,8680000000.0,45450000000.0,18000000000.0,7.05,27440000000.0,,2.31,1.94,4.34
2013,39050000000.0,9.98,5730000000.0,13.86,6420000000.0,8820000000.0,45430000000.0,17740000000.0,6.85,27680000000.0,,2.32,1.83,4.04
2012,37660000000.0,7.48,4219999999.9999995,10.29,4630000000.0,7490000000.0,41850000000.0,13210000000.0,6.22,28630000000.0,,3.1,1.32,3.76
2011,36520000000.0,5.28,2650000000.0,6.25,3690000000.0,7550000000.0,39800000000.0,10900000000.0,7.35,28900000000.0,,3.33,1.15,3.86
2010,32880000000.000004,,3610000000.0,8.41,2650000000.0,6640000000.0,37830000000.0,10780000000.0,,27040000000.0,,3.09,1.27,3.86
2009,30900000000.0,,3430000000.0,6.63,2800000000.0,7600000000.0,35990000000.0,8970000000.0,,27020000000.0,,4.31,0.9692,3.34
2008,36550000000.0,,4250000000.0,10.45,2060000000.0,8369999999.999999,35490000000.0,7260000000.0,,28220000000.0,,4.84,0.6523,3.28
2007,34580000000.0,,3720000000.0,9.6,1820000000.0,7650000000.0,33799999999.999996,9220000000.0,,24580000000.0,,2.4,1.33,4.98
2006,31360000000.0,,3060000000.0,8.92,1220000000.0,5060000000.0,30940000000.0,9720000000.0,,21220000000.0,,3.03,1.15,3.73
2005,27650000000.0,,2460000000.0,8.3,1230000000.0,5100000000.0,31630000000.0,10760000000.0,,20870000000.0,,3.41,1.12,2.87
2004,25600000000.0,,1700000000.0,6.34,3580000000.0,5270000000.0,31060000000.0,11250000000.0,,19810000000.0,,3.35,1.18,2.67
2003,23100000000.0,,1910000000.0,7.1,2950000000.0,5160000000.0,29310000000.0,10720000000.0,,18580000000.0,,3.62,1.25,2.69
2002,22270000000.0,,1900000000.0,-4.24,2020000000.0,5080000000.0,27560000000.0,8920000000.0,,18640000000.0,,5.19,0.9207,2.3
2001,23650000000.0,,150000000.0,-1.78,1390000000.0,5270000000.0,24220000000.0,9170000000.0,,15050000000.0,,3.77,1.17,
2000,25020000000.0,,2790000000.0,,1190000000.0,5620000000.0,,,,,,2.75,,
1999,30050000000.0,,2600000000.0,,1990000000.0,5060000000.0,,,,,,2.08,,
1998,15120000000.0,,1960000000.0,,1010000000.0,4960000000.0,,,,,,2.41,,
1997,14470000000.0,,1630000000.0,,1040000000.0,2300000000.0,,,,,,2.42,,
1996,13970000000.0,,1500000000.0,,1760000000.0,1930000000.0,,,,,,2.46,,
1995,,,,,,,,,,,,3.06,,
1994,,,,,,,,,,,,2.88,,
1993,,,,,,,,,,,,2.82,,
1992,,,,,,,,,,,,3.23,,
1991,,,,,,,,,,,,7.27,,
1990,,,,,,,,,,,,13.94,,
1989,,,,,,,,,,,,11.41,,
1988,,,,,,,,,,,,14.85,,
1987,,,,,,,,,,,,15.79,,
1986,,,,,,,,,,,,11.62,,
1985,,,,,,,,,,,,7.79,,
1984,,,,,,,,,,,,12.91,,
1983,,,,,,,,,,,,12.56,,
1982,,,,,,,,,,,,22.78,,
1981,,,,,,,,,,,,17.57,,
1980,,,,,,,,,,,,10.28,,
1979,,,,,,,,,,,,14.43,,
1978,,,,,,,,,,,,26.58,,
1977,,,,,,,,,,,,16.57,,
1976,,,,,,,,,,,,18.6,,
1975,,,,,,,,,,,,23.42,,
1974,,,,,,,,,,,,24.59,,
1973,,,,,,,,,,,,12.51,,
1972,,,,,,,,,,,,20.38,,
1971,,,,,,,,,,,,21.12,,
1970,,,,,,,,,,,,26.6,,
