year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,3230000000.0,17.54,1780000000.0,,,,,,,,73300000.0,1.35,11.9,
2025,3130000000.0,15.72,1700000000.0,47.67,510000000.0,6300000000.0,5700000000.0,,36.5,8350000000.0,74560000.0,1.25,14.0,-16.5
2024,2850000000.0,14.09,1540000000.0,47.48,400000000.0,4630000000.0,5440000000.0,,42.2,6380000000.0,78070000.0,1.08,16.7,-50.8
2023,2520000000.0,14.46,1550000000.0,54.14,450000000.0,4620000000.0,5510000000.0,,38.3,6250000000.0,79110000.0,1.0,17.7,-60.5
2022,2240000000.0,10.78,1210000000.0,46.42,990000000.0,4640000000.0,4990000000.0,,41.8,6000000000.0,79980000.0,1.02,16.5,-36.9
2021,2040000000.0,8.8,1010000000.0,41.99,1420000000.0,4310000000.0,5500000000.0,,66.8,5670000000.0,82470000.0,0.62,24.7,-309.0
2020,1690000000.0,7.2,840000000.0,40.48,1300000000.0,3510000000.0,4190000000.0000005,,59.1,4640000000.0,82730000.0,0.69,21.8,-83.5
2019,1550000000.0,6.66,750000000.0,38.73,1500000000.0,3230000000.0,4200000000.0,,36.6,4280000000.0000005,84800000.0,1.03,14.1,-285.0
2018,1430000000.0,5.73,760000000.0,43.93,900000000.0,2570000000.0,3380000000.0,,24.0,3550000000.0,86960000.0,1.39,8.65,-74.5
2017,1270000000.0,3.36,580000000.0,36.64,880000000.0,2069999999.9999998,3270000000.0,400000000.0,34.8,2870000000.0,90130000.0,1.13,8.94,28.4
2016,1150000000.0,2.72,480000000.0,33.54,790000000.0,2069999999.9999998,3080000000.0,310000000.0,26.4,2760000000.0,93320000.0,1.39,6.44,23.3
2015,1070000000.0000001,2.06,410000000.0,32.52,770000000.0,1570000000.0,3140000000.0,900000000.0,31.5,2240000000.0,100000000.0,1.23,6.78,8.08
2014,990000000.0,2.43,340000000.0,30.94,500000000.0,780000000.0,2880000000.0,1430000000.0,17.3,1440000000.0,110000000.0,0.43,5.33,3.71
2013,940000000.0,1.85,340000000.0,34.25,350000000.0,800000000.0,3130000000.0,1560000000.0,20.9,1570000000.0,110000000.0,0.0,5.47,3.3
2012,950000000.0,1.5,340000000.0,31.54,250000000.0,850000000.0,3010000000.0,1420000000.0,18.3,1590000000.0,120000000.0,0.0,3.92,2.61
2011,900000000.0,,310000000.0,29.24,390000000.0,1070000000.0000001,3090000000.0,1300000000.0,,1780000000.0,120000000.0,0.0,4.41,3.04
2010,660000000.0,,200000000.0,23.15,300000000.0,1260000000.0,3020000000.0,1080000000.0,,1940000000.0,110000000.0,0.0,6.14,4.31
2009,440000000.0,,150000000.0,29.74,470000000.0,370000000.0,1200000000.0,500000000.0,,690000000.0,100000000.0,0.0,7.21,6.57
2008,430000000.0,,130000000.0,25.44,260000000.0,400000000.0,1010000000.0,280000000.0,,720000000.0,100000000.0,0.0,3.58,6.2
2007,370000000.0,,,36.04,33810000.0,420000000.0,900000000.0,200000000.0,,700000000.0,83900000.0,0.0,7.46,19.2
2006,310000000.0,,83290000.0,32.01,24360000.0,,1110000000.0,820000000.0,,280000000.0,83900000.0,,,
2005,270000000.0,,73620000.0,29.05,23410000.0,,1040000000.0,750000000.0,,290000000.0,83900000.0,,,
2004,,,,100.0,,,,,,,,,,
2003,,,,6.0,5730000.0,,120000000.0,36620000.0,,86470000.0,,,,
