year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,75460000000.0,6.19,33619999999.999996,,,,,,,,4740000000.0,0.66,26.4,
2025,68280000000.0,4.9,28570000000.0,35.58,16170000000.000002,65129999999.99999,171090000000.0,81290000000.0,70.6,89800000000.0,4730000000.0,0.7,27.3,20.3
2024,54520000000.0,1.27,17960000000.0,19.23,9340000000.0,67560000000.0,165640000000.0,67670000000.0,182.0,97960000000.0,4670000000.0,0.94,15.3,16.7
2023,38860000000.0,3.39,14740000000.0,42.15,14180000000.0,39220000000.0,72860000000.0,23980000000.0,32.3,48870000000.0,,1.74,9.66,19.2
2022,34410000000.0,2.74,15320000000.0,37.45,12410000000.0,39510000000.0,73240000000.0,22700000000.0,19.6,50540000000.0,,3.15,5.73,10.3
2021,28500000000.0,1.57,9790000000.0,24.64,12160000000.0,39730000000.0,75570000000.0,24980000000.0,39.4,50580000000.0,,2.41,7.97,11.0
2020,24680000000.0,0.66,5460000000.0,10.23,7610000000.0,41060000000.0,75930000000.0,23900000000.0,59.8,52030000000.0,,3.38,5.92,7.45
2019,22660000000.0,0.68,3750000000.0,9.85,5050000000.0,32790000000.0,67489999999.99999,24970000000.0,40.3,42520000000.0,,4.1,5.14,5.03
2018,21310000000.0,2.95,4810000000.0,21.8,4290000000.0,17490000000.0,50120000000.0,26650000000.0,7.16,23460000000.0,,5.39,4.43,3.88
2017,18820000000.0,0.44,2870000000.0,10.35,11200000000.0,17540000000.0,54410000000.0,23180000000.0,46.1,31230000000.0,,2.36,6.12,4.54
2016,15600000000.0,-0.4,,-8.36,3090000000.0,13640000000.0,49960000000.0,21870000000.0,-34.4,28090000000.0,,1.83,5.12,3.22
2015,6960000000.0,0.52,1730000000.0,21.5,1820000000.0,3870000000.0,10510000000.0,4710000000.0,21.5,5800000000.0,,1.47,4.97,8.51
2014,5190000000.0,0.1,710000000.0,8.01,1600000000.0,5500000000.0,10490000000.0,3240000000.0,72.6,7240000000.0,,1.61,5.11,7.92
2013,2650000000.0,0.22,580000000.0,22.54,980000000.0,2000000.0,3410000000.0,2880000000.0,17.7,520000000.0,,2.23,4.46,4.56
2012,2370000000.0,,580000000.0,24.75,1080000000.0,3000000.0,2860000000.0,2410000000.0,,440000000.0,,2.64,3.43,3.22
2011,2340000000.0,,570000000.0,24.02,820000000.0,6000000.0,2440000000.0,2000000000.0,,440000000.0,,1.93,3.56,3.52
2010,2180000000.0,,510000000.0,19.4,560000000.0,230000000.0,2150000000.0,1500000000.0,,650000000.0,,0.35,2.82,4.56
2009,1570000000.0,,65000000.0,-2.43,470000000.0,590000000.0,1970000000.0,1040000000.0,,930000000.0,,0.0,,4.14
2008,,,,3.53,210000000.0,710000000.0,1870000000.0,780000000.0,,1090000000.0,,,,
2007,,,,-13.88,300000000.0,900000000.0,1950000000.0,690000000.0,,1250000000.0,,,,
