year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,8480000000.0,6.24,2160000000.0,,,,,,,,270000000.0,1.98,5.04,
2025,8210000000.000001,5.59,2069999999.9999998,25.29,700000000.0,13180000000.0,8189999999.999999,,27.1,15520000000.0,270000000.0,1.88,5.09,-5.7
2024,7540000000.0,5.28,1900000000.0,25.17,700000000.0,12280000000.0,6720000000.0,,25.0,14370000000.0,280000000.0,2.03,5.0,-4.93
2023,7070000000.0,5.69,1810000000.0,25.69,510000000.0,12030000000.0,6230000000.0,,22.2,14080000000.0,280000000.0,1.92,5.18,-4.66
2022,6840000000.0,4.63,1660000000.0,24.29,360000000.0,12660000000.0,5840000000.0,,26.2,14720000000.0,280000000.0,1.88,5.27,-4.06
2021,6580000000.0,5.31,1670000000.0,25.43,480000000.0,12120000000.0,5960000000.0,,24.3,14330000000.0,290000000.0,1.55,6.18,-4.86
2020,5650000000.0,3.0,1020000000.0,18.05,730000000.0,11640000000.0,5850000000.0,,33.1,13740000000.0,300000000.0,1.89,5.79,-4.15
2019,5590000000.0,4.23,1370000000.0,24.53,600000000.0,11260000000.0,5230000000.0,,21.4,13240000000.0,300000000.0,1.86,5.4,-3.77
2018,5680000000.0,4.79,1830000000.0,32.33,290000000.0,10070000000.0,4130000000.0,,17.0,12050000000.0,310000000.0,1.77,4.95,-3.55
2017,5870000000.0,3.87,2270000000.0,38.69,1520000000.0,9800000000.0,5310000000.0,,18.3,11640000000.0,330000000.0,1.69,4.68,-4.34
2016,1890000000.0,4.18,740000000.0,21.16,720000000.0,9120000000.0,5450000000.0,,12.9,11060000000.0,360000000.0,2.51,12.3,-4.14
2015,13100000000.0,2.98,1780000000.0,19.52,310000000.0,3920000000.0,8060000000.000001,960000000.0,14.7,7090000000.0,,2.78,2.34,31.7
2014,13270000000.0,2.35,1420000000.0,20.86,570000000.0,3340000000.0,8330000000.0,1600000000.0,18.2,6730000000.0,,2.56,2.38,19.7
2013,13080000000.0,,1550000000.0,11.85,570000000.0,2980000000.0,8690000000.0,2220000000.0,,6460000000.0,,2.28,2.56,15.0
2012,13630000000.0,3.46,2140000000.0000002,15.73,770000000.0,2940000000.0,9010000000.0,2250000000.0,10.8,6760000000.0,,2.29,2.2,13.3
2011,12620000000.0,,1650000000.0,13.14,1190000000.0,3310000000.0,8830000000.0,1910000000.0,,6910000000.0,,2.28,2.15,14.2
2010,11340000000.0,,1590000000.0,14.05,1420000000.0,3580000000.0,8310000000.000001,1660000000.0,,6640000000.0,,2.38,2.03,13.8
2009,10830000000.0,,1390000000.0,12.88,350000000.0,3260000000.0,7140000000.0,1110000000.0,,6030000000.0,,3.02,1.51,14.7
2008,11290000000.0,,1280000000.0,11.42,210000000.0,3580000000.0,6520000000.0,,,6620000000.0,,3.0,1.29,-155.0
2007,10410000000.0,,1190000000.0,11.43,780000000.0,3210000000.0,7240000000.0,1130000000.0,,6100000000.0,,1.94,1.83,16.8
2006,9560000000.0,,1100000000.0,11.59,310000000.0,2270000000.0,6360000000.0,1450000000.0,,4910000000.0,,1.3,1.63,10.7
2005,9340000000.0,,980000000.0,10.97,200000000.0,1860000000.0,5790000000.0,1440000000.0,,4340000000.0,,1.33,1.39,8.99
2004,9010000000.0,,1020000000.0,11.39,110000000.0,1740000000.0,5690000000.0,1590000000.0,,4099999999.9999995,,0.62,1.52,8.58
2003,8380000000.000001,,880000000.0,10.57,200000000.0,2060000000.0,5620000000.0,1120000000.0,,4500000000.0,,0.0,1.2,8.97
2002,7750000000.0,,850000000.0,11.06,150000000.0,2440000000.0,5400000000.0,590000000.0,,4800000000.0,,0.0,0.918,12.0
2001,6950000000.0,,730000000.0,10.54,140000000.0,2240000000.0,4420000000.0,100000000.0,,4320000000.0,,0.0,1.03,
2000,7090000000.0,,680000000.0,,190000000.0,2480000000.0,,,,,,0.0,,
1999,7820000000.0,,1030000000.0,,130000000.0,2500000000.0,,,,,,0.0,,
1998,8470000000.000001,,750000000.0,,120000000.0,3530000000.0,,,,,,0.0,,
1997,,,,,260000000.0,4670000000.0,,,,,,0.0,,
