year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,3840000000.0,1.09,700000000.0,,,,,,,,480000000.0,1.83,6.58,
2025,3760000000.0,1.09,700000000.0,18.64,100000000.0,1030000000.0,3140000000.0,1370000000.0,55.1,1760000000.0,480000000.0,1.13,7.55,20.7
2024,3380000000.0,0.96,630000000.0,18.6,89630000.0,810000000.0,2810000000.0,1330000000.0,47.9,1480000000.0,480000000.0,1.34,6.67,17.0
2023,3070000000.0,0.88,580000000.0,19.08,100000000.0,810000000.0,2590000000.0,1150000000.0,48.5,1430000000.0,480000000.0,1.26,6.88,18.3
2022,2690000000.0,0.74,500000000.0,18.51,95340000.0,330000000.0,2120000000.0,1260000000.0,47.6,850000000.0,490000000.0,1.22,6.68,14.2
2021,2420000000.0,0.71,470000000.0,19.9,100000000.0,400000000.0,2020000000.0,1110000000.0,45.9,910000000.0,490000000.0,1.29,6.94,15.1
2020,2160000000.0,0.53,350000000.0,16.78,98470000.0,410000000.0,1840000000.0,940000000.0,69.5,900000000.0,490000000.0,0.89,8.89,20.4
2019,2009999999.9999998,0.42,260000000.0,12.96,94270000.0,490000000.0,1740000000.0,810000000.0,49.1,920000000.0,,1.52,5.39,13.3
2018,1820000000.0,0.48,310000000.0,17.06,110000000.0,,1090000000.0,710000000.0,46.6,380000000.0,,1.22,6.49,16.6
2017,1670000000.0,0.36,290000000.0,17.59,100000000.0,,1030000000.0,650000000.0,51.7,370000000.0,,1.32,6.06,15.5
2016,1570000000.0,0.34,260000000.0,16.56,140000000.0,,910000000.0,560000000.0,39.4,340000000.0,,1.65,4.68,12.9
2015,1480000000.0,0.32,240000000.0,16.37,130000000.0,,840000000.0,520000000.0,32.2,320000000.0,,1.84,3.81,10.8
2014,1410000000.0,0.28,210000000.0,15.55,100000000.0,,800000000.0,460000000.0,30.1,340000000.0,,1.81,3.41,10.4
2013,1330000000.0,0.25,190000000.0,14.33,110000000.0,,730000000.0,430000000.0,30.4,300000000.0,,1.74,3.3,10.1
2012,1270000000.0,0.23,170000000.0,13.9,65080000.0,,690000000.0,350000000.0,24.0,330000000.0,,2.38,2.53,9.07
2011,1200000000.0,,160000000.0,13.37,46270000.0,,640000000.0,320000000.0,,320000000.0,,1.53,2.7,10.0
2010,1130000000.0,,140000000.0,12.63,20910000.0,26000000.0,610000000.0,290000000.0,,320000000.0,,1.5,2.56,9.76
2009,1070000000.0000001,,120000000.0,11.76,9500000.0,30000000.0,560000000.0,260000000.0,,300000000.0,,1.82,1.78,7.21
2008,1020000000.0,,110000000.0,11.07,13710000.0,65000000.0,570000000.0,220000000.0,,340000000.0,,1.77,1.79,7.98
2007,890000000.0,,100000000.0,11.72,71280000.0,1780000.0,470000000.0,230000000.0,,240000000.0,,1.35,2.16,8.27
2006,850000000.0,,95150000.0,11.08,63340000.0,620000.0,450000000.0,210000000.0,,240000000.0,,1.49,1.75,7.1
2005,800000000.0,,87950000.0,10.96,43060000.0,1380000.0,430000000.0,170000000.0,,260000000.0,,1.34,1.71,7.77
2004,750000000.0,,100000000.0,13.15,56730000.0,,410000000.0,160000000.0,,250000000.0,,1.22,1.59,7.18
2003,670000000.0,,60030000.0,8.87,81400000.0,,340000000.0,130000000.0,,210000000.0,,1.2,1.5,7.34
2002,660000000.0,,43720000.0,6.57,38310000.0,,310000000.0,90690000.0,,220000000.0,,1.07,1.15,8.39
2001,650000000.0,,27320000.0,4.19,8650000.0,250000.0,290000000.0,85490000.0,,210000000.0,,1.03,0.922,
2000,640000000.0,,15400000.0,,390000.0,2080000.0,,,,,,1.38,,
1999,580000000.0,,11700000.0,,18650000.0,6080000.0,,,,,,1.88,,
1998,540000000.0,,5000000.0,,1200000.0,9500000.0,,,,,,4.07,,
1997,540000000.0,,,,120000000.0,12300000.0,,,,,,4.33,,
1996,620000000.0,,36800000.0,,12200000.0,14900000.0,,,,,,4.36,,
1995,,,,,,,,,,,,3.91,,
1994,,,,,,,,,,,,3.42,,
1993,,,,,,,,,,,,2.61,,
1992,,,,,,,,,,,,2.68,,
1991,,,,,,,,,,,,3.4,,
1990,,,,,,,,,,,,4.53,,
1989,,,,,,,,,,,,5.17,,
1988,,,,,,,,,,,,5.31,,
1987,,,,,,,,,,,,6.13,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,0.0,,
1983,,,,,,,,,,,,0.0,,
1982,,,,,,,,,,,,0.0,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
