year,revenue,revenue_tag,revenue_accn,revenue_unit,revenue_linked_accn,net_income,net_income_tag,net_income_accn,net_income_unit,net_income_linked_accn,operating_cash_flow,operating_cash_flow_tag,operating_cash_flow_accn,operating_cash_flow_unit,operating_cash_flow_linked_accn,capex,capex_tag,capex_accn,capex_unit,capex_linked_accn,ebit,ebit_tag,ebit_accn,ebit_unit,ebit_linked_accn,tax_provision,tax_provision_tag,tax_provision_accn,tax_provision_unit,tax_provision_linked_accn,effective_tax_rate,effective_tax_rate_tag,effective_tax_rate_accn,effective_tax_rate_unit,effective_tax_rate_linked_accn,pretax_income,pretax_income_tag,pretax_income_accn,pretax_income_unit,pretax_income_linked_accn,cash,cash_tag,cash_accn,cash_unit,cash_linked_accn,short_term_investments,short_term_investments_tag,short_term_investments_accn,short_term_investments_unit,short_term_investments_linked_accn,debt_total,debt_total_tag,debt_total_accn,debt_total_unit,debt_total_linked_accn,debt_current,debt_current_tag,debt_current_accn,debt_current_unit,debt_current_linked_accn,debt_noncurrent,debt_noncurrent_tag,debt_noncurrent_accn,debt_noncurrent_unit,debt_noncurrent_linked_accn,equity,equity_tag,equity_accn,equity_unit,equity_linked_accn,cash_total,debt_computed,fcf_computed,tax_rate_computed,invested_capital_computed,nopat_computed,roic_computed,fcf_margin_computed,fcf_conversion_computed,has_roic_inputs,has_fcf_inputs,ticker,cik,accession_count_from_links
2026,46398000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-26-000088,USD,False,3108000000.0,NetIncomeLoss,0000320187-26-000088,USD,False,2868000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-26-000088,USD,False,684000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-26-000088,USD,False,,,,,False,792000000.0,IncomeTaxExpenseBenefit,0000320187-26-000088,USD,False,0.203,EffectiveIncomeTaxRateContinuingOperations,0000320187-26-000088,pure,False,3900000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-26-000088,USD,False,7563000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-26-000088,USD,False,,,,,False,7942000000.0,LongTermDebt,0000320187-26-000088,USD,False,2000000000.0,LongTermDebtCurrent,0000320187-26-000088,USD,False,5942000000.0,LongTermDebtNoncurrent,0000320187-26-000088,USD,False,14865000000.0,StockholdersEquity,0000320187-26-000088,USD,False,7563000000.0,7942000000.0,2184000000.0,0.20307692307692307,15244000000.0,,,0.047070994439415495,0.7027027027027027,False,True,NKE,0000320187,0
2025,46309000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-25-000047,USD,False,3219000000.0,NetIncomeLoss,0000320187-25-000047,USD,False,3698000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-25-000047,USD,False,430000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-25-000047,USD,False,,,,,False,666000000.0,IncomeTaxExpenseBenefit,0000320187-25-000047,USD,False,0.171,EffectiveIncomeTaxRateContinuingOperations,0000320187-25-000047,pure,False,3885000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-25-000047,USD,False,7464000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-25-000047,USD,False,,,,,False,7961000000.0,LongTermDebt,0000320187-25-000047,USD,False,0.0,LongTermDebtCurrent,0000320187-25-000047,USD,False,7961000000.0,LongTermDebtNoncurrent,0000320187-25-000047,USD,False,13213000000.0,StockholdersEquity,0000320187-25-000047,USD,False,7464000000.0,7961000000.0,3268000000.0,0.17142857142857143,13710000000.0,,,0.07056943574683107,1.0152221186703945,False,True,NKE,0000320187,0
2024,51362000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-24-000044,USD,False,5700000000.0,NetIncomeLoss,0000320187-24-000044,USD,False,7429000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-24-000044,USD,False,812000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-24-000044,USD,False,,,,,False,1000000000.0,IncomeTaxExpenseBenefit,0000320187-24-000044,USD,False,0.149,EffectiveIncomeTaxRateContinuingOperations,0000320187-24-000044,pure,False,6700000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-24-000044,USD,False,9860000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-24-000044,USD,False,,,,,False,8903000000.0,LongTermDebt,0000320187-24-000044,USD,False,1000000000.0,LongTermDebtCurrent,0000320187-24-000044,USD,False,7903000000.0,LongTermDebtNoncurrent,0000320187-24-000044,USD,False,14430000000.0,StockholdersEquity,0000320187-24-000044,USD,False,9860000000.0,8903000000.0,6617000000.0,0.14925373134328357,13473000000.0,,,0.12883065301195437,1.1608771929824562,False,True,NKE,0000320187,0
2023,51217000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-23-000039,USD,False,5070000000.0,NetIncomeLoss,0000320187-23-000039,USD,False,5841000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-23-000039,USD,False,969000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-23-000039,USD,False,,,,,False,1131000000.0,IncomeTaxExpenseBenefit,0000320187-23-000039,USD,False,0.182,EffectiveIncomeTaxRateContinuingOperations,0000320187-23-000039,pure,False,6201000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-23-000039,USD,False,7441000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-23-000039,USD,False,,,,,False,8927000000.0,LongTermDebt,0000320187-23-000039,USD,False,0.0,LongTermDebtCurrent,0000320187-23-000039,USD,False,8927000000.0,LongTermDebtNoncurrent,0000320187-23-000039,USD,False,14004000000.0,StockholdersEquity,0000320187-23-000039,USD,False,7441000000.0,8927000000.0,4872000000.0,0.18238993710691823,15490000000.0,,,0.09512466563836226,0.9609467455621302,False,True,NKE,0000320187,0
2022,46710000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-22-000038,USD,False,6046000000.0,NetIncomeLoss,0000320187-22-000038,USD,False,5188000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-22-000038,USD,False,758000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-22-000038,USD,False,,,,,False,605000000.0,IncomeTaxExpenseBenefit,0000320187-22-000038,USD,False,0.091,EffectiveIncomeTaxRateContinuingOperations,0000320187-22-000038,pure,False,6651000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-22-000038,USD,False,8574000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-22-000038,USD,False,,,,,False,9420000000.0,LongTermDebt,0000320187-22-000038,USD,False,500000000.0,LongTermDebtCurrent,0000320187-22-000038,USD,False,8920000000.0,LongTermDebtNoncurrent,0000320187-22-000038,USD,False,15281000000.0,StockholdersEquity,0000320187-22-000038,USD,False,8574000000.0,9420000000.0,4430000000.0,0.09096376484739137,16127000000.0,,,0.09484050524512952,0.7327158451869005,False,True,NKE,0000320187,0
2021,44538000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-21-000028,USD,False,5727000000.0,NetIncomeLoss,0000320187-21-000028,USD,False,6657000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-21-000028,USD,False,695000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-21-000028,USD,False,,,,,False,934000000.0,IncomeTaxExpenseBenefit,0000320187-21-000028,USD,False,0.14,EffectiveIncomeTaxRateContinuingOperations,0000320187-21-000028,pure,False,6661000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-21-000028,USD,False,9889000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-21-000028,USD,False,,,,,False,9413000000.0,LongTermDebt,0000320187-21-000028,USD,False,0.0,LongTermDebtCurrent,0000320187-21-000028,USD,False,9413000000.0,LongTermDebtNoncurrent,0000320187-21-000028,USD,False,12767000000.0,StockholdersEquity,0000320187-21-000028,USD,False,9889000000.0,9413000000.0,5962000000.0,0.1402191863083621,12291000000.0,,,0.1338632179262652,1.0410337000174612,False,True,NKE,0000320187,0
2020,37403000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-20-000047,USD,False,2539000000.0,NetIncomeLoss,0000320187-20-000047,USD,False,2485000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-20-000047,USD,False,1086000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-20-000047,USD,False,,,,,False,348000000.0,IncomeTaxExpenseBenefit,0000320187-20-000047,USD,False,0.121,EffectiveIncomeTaxRateContinuingOperations,0000320187-20-000047,pure,False,2887000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-20-000047,USD,False,8348000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-20-000047,USD,False,,,,,False,9409000000.0,LongTermDebt,0000320187-20-000047,USD,False,3000000.0,LongTermDebtCurrent,0000320187-20-000047,USD,False,9406000000.0,LongTermDebtNoncurrent,0000320187-20-000047,USD,False,8055000000.0,StockholdersEquity,0000320187-20-000047,USD,False,8348000000.0,9409000000.0,1399000000.0,0.12054035330793211,9116000000.0,,,0.037403416838221536,0.5510043324143363,False,True,NKE,0000320187,0
2019,39117000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-19-000051,USD,False,4029000000.0,NetIncomeLoss,0000320187-19-000051,USD,False,5903000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-19-000051,USD,False,1119000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-19-000051,USD,False,,,,,False,772000000.0,IncomeTaxExpenseBenefit,0000320187-19-000051,USD,False,0.161,EffectiveIncomeTaxRateContinuingOperations,0000320187-19-000051,pure,False,4801000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-19-000051,USD,False,4466000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-19-000051,USD,False,,,,,False,3470000000.0,LongTermDebt,0000320187-19-000051,USD,False,6000000.0,LongTermDebtCurrent,0000320187-19-000051,USD,False,3464000000.0,LongTermDebtNoncurrent,0000320187-19-000051,USD,False,9040000000.0,StockholdersEquity,0000320187-19-000051,USD,False,4466000000.0,3470000000.0,4784000000.0,0.16079983336804832,8044000000.0,,,0.12229976736457294,1.187391412261107,False,True,NKE,0000320187,0
2018,36397000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-18-000142,USD,False,1933000000.0,NetIncomeLoss,0000320187-18-000142,USD,False,4955000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-18-000142,USD,False,1028000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-18-000142,USD,False,,,,,False,2392000000.0,IncomeTaxExpenseBenefit,0000320187-18-000142,USD,False,0.553,EffectiveIncomeTaxRateContinuingOperations,0000320187-18-000142,pure,False,4325000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-18-000142,USD,False,4249000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-18-000142,USD,False,996000000.0,ShortTermInvestments,0000320187-18-000142,USD,False,3474000000.0,LongTermDebt,0000320187-18-000142,USD,False,6000000.0,LongTermDebtCurrent,0000320187-18-000142,USD,False,3468000000.0,LongTermDebtNoncurrent,0000320187-18-000142,USD,False,9812000000.0,StockholdersEquity,0000320187-18-000142,USD,False,5245000000.0,3474000000.0,3927000000.0,0.5530635838150288,8041000000.0,,,0.10789350770667912,2.031557165028453,False,True,NKE,0000320187,0
2017,34350000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000320187-17-000090,USD,False,4240000000.0,NetIncomeLoss,0000320187-17-000090,USD,False,3640000000.0,NetCashProvidedByUsedInOperatingActivities,0000320187-17-000090,USD,False,1105000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000320187-17-000090,USD,False,,,,,False,646000000.0,IncomeTaxExpenseBenefit,0000320187-17-000090,USD,False,0.132,EffectiveIncomeTaxRateContinuingOperations,0000320187-17-000090,pure,False,4886000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000320187-17-000090,USD,False,3808000000.0,CashAndCashEquivalentsAtCarryingValue,0000320187-17-000090,USD,False,2371000000.0,ShortTermInvestments,0000320187-17-000090,USD,False,3477000000.0,LongTermDebt,0000320187-17-000090,USD,False,6000000.0,LongTermDebtCurrent,0000320187-17-000090,USD,False,3471000000.0,LongTermDebtNoncurrent,0000320187-17-000090,USD,False,12407000000.0,StockholdersEquity,0000320187-17-000090,USD,False,6179000000.0,3477000000.0,2535000000.0,0.1322144903806795,9705000000.0,,,0.07379912663755459,0.597877358490566,False,True,NKE,0000320187,0
