year,revenue,revenue_tag,revenue_accn,revenue_unit,revenue_linked_accn,net_income,net_income_tag,net_income_accn,net_income_unit,net_income_linked_accn,operating_cash_flow,operating_cash_flow_tag,operating_cash_flow_accn,operating_cash_flow_unit,operating_cash_flow_linked_accn,capex,capex_tag,capex_accn,capex_unit,capex_linked_accn,ebit,ebit_tag,ebit_accn,ebit_unit,ebit_linked_accn,tax_provision,tax_provision_tag,tax_provision_accn,tax_provision_unit,tax_provision_linked_accn,effective_tax_rate,effective_tax_rate_tag,effective_tax_rate_accn,effective_tax_rate_unit,effective_tax_rate_linked_accn,pretax_income,pretax_income_tag,pretax_income_accn,pretax_income_unit,pretax_income_linked_accn,cash,cash_tag,cash_accn,cash_unit,cash_linked_accn,short_term_investments,short_term_investments_tag,short_term_investments_accn,short_term_investments_unit,short_term_investments_linked_accn,debt_total,debt_total_tag,debt_total_accn,debt_total_unit,debt_total_linked_accn,debt_current,debt_current_tag,debt_current_accn,debt_current_unit,debt_current_linked_accn,debt_noncurrent,debt_noncurrent_tag,debt_noncurrent_accn,debt_noncurrent_unit,debt_noncurrent_linked_accn,equity,equity_tag,equity_accn,equity_unit,equity_linked_accn,cash_total,debt_computed,fcf_computed,tax_rate_computed,invested_capital_computed,nopat_computed,roic_computed,fcf_margin_computed,fcf_conversion_computed,has_roic_inputs,has_fcf_inputs,ticker,cik,accession_count_from_links
2025,62579000000.0,Revenues,0000078003-26-000026,USD,False,7771000000.0,NetIncomeLoss,0000078003-26-000026,USD,False,11704000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-26-000026,USD,False,2629000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-26-000026,USD,False,,,,,False,-266000000.0,IncomeTaxExpenseBenefit,0000078003-26-000026,USD,False,-0.035,EffectiveIncomeTaxRateContinuingOperations,0000078003-26-000026,pure,False,7520000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-26-000026,USD,False,1142000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-26-000026,USD,False,,,,,False,,,,,False,3154000000.0,DebtCurrent,0000078003-26-000026,USD,False,61641000000.0,LongTermDebtNoncurrent,0000078003-26-000026,USD,False,86476000000.0,StockholdersEquity,0000078003-26-000026,USD,False,1142000000.0,64795000000.0,9075000000.0,-0.03537234042553192,150129000000.0,,,0.14501669889259974,1.1678033715094582,False,True,PFE,0000078003,0
2024,63627000000.0,Revenues,0000078003-25-000054,USD,False,8031000000.0,NetIncomeLoss,0000078003-25-000054,USD,False,12744000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-25-000054,USD,False,2909000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-25-000054,USD,False,,,,,False,-28000000.0,IncomeTaxExpenseBenefit,0000078003-25-000054,USD,False,-0.004,EffectiveIncomeTaxRateContinuingOperations,0000078003-25-000054,pure,False,8023000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-25-000054,USD,False,1043000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-25-000054,USD,False,,,,,False,,,,,False,6946000000.0,DebtCurrent,0000078003-25-000054,USD,False,57405000000.0,LongTermDebtNoncurrent,0000078003-25-000054,USD,False,88203000000.0,StockholdersEquity,0000078003-25-000054,USD,False,1043000000.0,64351000000.0,9835000000.0,-0.0034899663467530847,151511000000.0,,,0.15457274427522907,1.2246295604532438,False,True,PFE,0000078003,0
2023,58496000000.0,Revenues,0000078003-24-000039,USD,False,2119000000.0,NetIncomeLoss,0000078003-24-000039,USD,False,8700000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-24-000039,USD,False,3907000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-24-000039,USD,False,,,,,False,-1115000000.0,IncomeTaxExpenseBenefit,0000078003-24-000039,USD,False,-1.054,EffectiveIncomeTaxRateContinuingOperations,0000078003-24-000039,pure,False,1058000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-24-000039,USD,False,2853000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-24-000039,USD,False,,,,,False,,,,,False,10350000000.0,DebtCurrent,0000078003-24-000039,USD,False,61538000000.0,LongTermDebtNoncurrent,0000078003-24-000039,USD,False,89014000000.0,StockholdersEquity,0000078003-24-000039,USD,False,2853000000.0,71888000000.0,4793000000.0,-1.053875236294896,158049000000.0,,,0.08193722647702407,2.261915998112317,False,True,PFE,0000078003,0
2022,100330000000.0,Revenues,0000078003-23-000024,USD,False,31372000000.0,NetIncomeLoss,0000078003-23-000024,USD,False,29267000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-23-000024,USD,False,3236000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-23-000024,USD,False,,,,,False,3328000000.0,IncomeTaxExpenseBenefit,0000078003-23-000024,USD,False,0.096,EffectiveIncomeTaxRateContinuingOperations,0000078003-23-000024,pure,False,34729000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-23-000024,USD,False,416000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-23-000024,USD,False,,,,,False,,,,,False,2945000000.0,DebtCurrent,0000078003-23-000024,USD,False,32884000000.0,LongTermDebtNoncurrent,0000078003-23-000024,USD,False,95661000000.0,StockholdersEquity,0000078003-23-000024,USD,False,416000000.0,35829000000.0,26031000000.0,0.09582769443404647,131074000000.0,,,0.2594538024519087,0.8297526456712992,False,True,PFE,0000078003,0
2021,81288000000.0,Revenues,0000078003-22-000027,USD,False,21979000000.0,NetIncomeLoss,0000078003-22-000027,USD,False,32580000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-22-000027,USD,False,2711000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-22-000027,USD,False,,,,,False,1852000000.0,IncomeTaxExpenseBenefit,0000078003-22-000027,USD,False,0.076,EffectiveIncomeTaxRateContinuingOperations,0000078003-22-000027,pure,False,24311000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-22-000027,USD,False,1944000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-22-000027,USD,False,,,,,False,,,,,False,2241000000.0,DebtCurrent,0000078003-22-000027,USD,False,36195000000.0,LongTermDebtNoncurrent,0000078003-22-000027,USD,False,77201000000.0,StockholdersEquity,0000078003-22-000027,USD,False,1944000000.0,38436000000.0,29869000000.0,0.07617950721895438,113693000000.0,,,0.3674466095856707,1.3589790254333682,False,True,PFE,0000078003,0
2020,41908000000.0,Revenues,0000078003-21-000038,USD,False,9616000000.0,NetIncomeLoss,0000078003-21-000038,USD,False,14403000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-21-000038,USD,False,2252000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-21-000038,USD,False,,,,,False,477000000.0,IncomeTaxExpenseBenefit,0000078003-21-000038,USD,False,0.064,EffectiveIncomeTaxRateContinuingOperations,0000078003-21-000038,pure,False,7497000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-21-000038,USD,False,1784000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-21-000038,USD,False,,,,,False,4000000000.0,LongTermDebt,0000078003-21-000038,USD,False,2703000000.0,DebtCurrent,0000078003-21-000038,USD,False,37133000000.0,LongTermDebtNoncurrent,0000078003-21-000038,USD,False,63238000000.0,StockholdersEquity,0000078003-21-000038,USD,False,1784000000.0,4000000000.0,12151000000.0,0.06362545018007203,65454000000.0,,,0.28994464064140496,1.2636231281198003,False,True,PFE,0000078003,0
2019,51750000000.0,Revenues,0000078003-20-000014,USD,False,16273000000.0,NetIncomeLoss,0000078003-20-000014,USD,False,12588000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-20-000014,USD,False,2176000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-20-000014,USD,False,,,,,False,1384000000.0,IncomeTaxExpenseBenefit,0000078003-20-000014,USD,False,0.078,EffectiveIncomeTaxRateContinuingOperations,0000078003-20-000014,pure,False,17682000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-20-000014,USD,False,1305000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-20-000014,USD,False,8525000000.0,ShortTermInvestments,0000078003-20-000014,USD,False,,,,,False,16195000000.0,DebtCurrent,0000078003-20-000014,USD,False,35955000000.0,LongTermDebtNoncurrent,0000078003-20-000014,USD,False,63143000000.0,StockholdersEquity,0000078003-20-000014,USD,False,9830000000.0,52150000000.0,10412000000.0,0.07827168872299514,105463000000.0,,,0.20119806763285025,0.6398328519633749,False,True,PFE,0000078003,0
2018,53647000000.0,Revenues,0000078003-19-000015,USD,False,11153000000.0,NetIncomeLoss,0000078003-19-000015,USD,False,15827000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-19-000015,USD,False,2042000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-19-000015,USD,False,,,,,False,706000000.0,IncomeTaxExpenseBenefit,0000078003-19-000015,USD,False,0.059,EffectiveIncomeTaxRateContinuingOperations,0000078003-19-000015,pure,False,11885000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-19-000015,USD,False,1139000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-19-000015,USD,False,17694000000.0,ShortTermInvestments,0000078003-19-000015,USD,False,,,,,False,8831000000.0,DebtCurrent,0000078003-19-000015,USD,False,32909000000.0,LongTermDebtNoncurrent,0000078003-19-000015,USD,False,63407000000.0,StockholdersEquity,0000078003-19-000015,USD,False,18833000000.0,41740000000.0,13785000000.0,0.059402608329827515,86314000000.0,,,0.25695751859377036,1.2359903165067694,False,True,PFE,0000078003,0
2017,,,,,False,21308000000.0,NetIncomeLoss,0000078003-18-000027,USD,False,16470000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-18-000027,USD,False,1956000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-18-000027,USD,False,,,,,False,-9049000000.0,IncomeTaxExpenseBenefit,0000078003-18-000027,USD,False,-0.735,EffectiveIncomeTaxRateContinuingOperations,0000078003-18-000027,pure,False,12305000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-18-000027,USD,False,1342000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-18-000027,USD,False,18650000000.0,ShortTermInvestments,0000078003-18-000027,USD,False,,,,,False,9953000000.0,DebtCurrent,0000078003-18-000027,USD,False,33538000000.0,LongTermDebtNoncurrent,0000078003-18-000027,USD,False,71308000000.0,StockholdersEquity,0000078003-18-000027,USD,False,19992000000.0,43491000000.0,14514000000.0,-0.7353921170255994,94807000000.0,,,,0.6811526187347475,False,False,PFE,0000078003,0
2016,,,,,False,7215000000.0,NetIncomeLoss,0000078003-17-000014,USD,False,15901000000.0,NetCashProvidedByUsedInOperatingActivities,0000078003-17-000014,USD,False,1823000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000078003-17-000014,USD,False,,,,,False,1123000000.0,IncomeTaxExpenseBenefit,0000078003-17-000014,USD,False,0.134,EffectiveIncomeTaxRateContinuingOperations,0000078003-17-000014,pure,False,8351000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000078003-17-000014,USD,False,2595000000.0,CashAndCashEquivalentsAtCarryingValue,0000078003-17-000014,USD,False,15255000000.0,ShortTermInvestments,0000078003-17-000014,USD,False,31398000000.0,LongTermDebt,0000078003-17-000014,USD,False,10688000000.0,DebtCurrent,0000078003-17-000014,USD,False,31398000000.0,LongTermDebtNoncurrent,0000078003-17-000014,USD,False,59544000000.0,StockholdersEquity,0000078003-17-000014,USD,False,17850000000.0,31398000000.0,14078000000.0,0.1344749131840498,73092000000.0,,,,1.9512127512127513,False,False,PFE,0000078003,0
