year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,70750000000.0,20.2,12700000000.0,,,,,,,,460000000.0,0.71,4.6,
2025,67580000000.0,18.92,12040000000.0,17.08,9980000000.0,43330000000.0,98580000000.0,21310000000.0,30.3,77260000000.0,460000000.0,1.02,4.15,13.2
2024,64800000000.0,22.18,13880000000.0,20.63,6880000000.0,38400000000.0,87760000000.0,19490000000.0,16.2,68269999999.99999,480000000.0,1.51,2.72,9.04
2023,67060000000.0,20.25,13560000000.0,19.46,6970000000.0,37870000000.0,87470000000.0,19500000000.0,14.2,67970000000.0,500000000.0,1.74,2.24,7.72
2022,59420000000.0,12.73,9190000000.0,14.73,7000000000.0,36990000000.0,81940000000.0,15890000000.0,17.9,66050000000.0,510000000.0,2.02,2.1,7.85
2021,50970000000.0,11.94,8690000000.0,16.1,9250000000.0,37780000000.0,82790000000.0,16510000000.000002,16.1,66269999999.99999,530000000.0,2.22,2.19,6.77
2020,41740000000.0,5.5,4500000000.0,9.57,9350000000.0,37160000000.0,78320000000.0,15370000000.0,30.2,62940000000.0,540000000.0,2.48,2.37,6.43
2019,53800000000.0,10.83,8230000000.0,14.52,8279999999.999999,37650000000.0,78450000000.0,14620000000.0,12.1,63820000000.0,550000000.0,2.89,1.51,5.55
2018,54720000000.0,10.36,8220000000.000001,14.29,7850000000.0,36550000000.0,78500000000.0,14080000000.0,10.6,64420000000.0,580000000.0,3.0,1.34,5.19
2017,45460000000.0,1.3,4610000000.0,8.98,8260000000.0,34870000000.0,76960000000.0,13760000000.0,102.0,63190000000.0,590000000.0,2.34,2.06,6.81
2016,38530000000.0,-0.12,640000000.0,0.36,7160000000.0,36780000000.0,74700000000.0,13210000000.0,-632.0,61490000000.0,580000000.0,4.06,1.41,4.11
2015,47010000000.0,3.5,3980000000.0,7.32,6460000000.0,38010000000.0,78340000000.0,14880000000.0,15.2,63450000000.0,580000000.0,5.51,0.8418,2.66
2014,55180000000.0,5.98,5560000000.0,5.71,7340000000.0,39280000000.0,84680000000.0,16820000000.0,11.6,67849999999.99999,600000000.0,3.75,1.01,3.3
