year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,20980000000.0,27.49,4290000000.0,,,,,,,,120000000.0,0.75,5.34,
2025,20460000000.0,27.81,4170000000.0,22.75,460000000.0,9280000000.0,29490000000.0,13690000000.0,31.6,15800000000.0,120000000.0,0.8,5.53,7.9
2024,19900000000.0,24.55,3940000000.0,20.58,420000000.0,10560000000.0,29290000000.0,12080000000.0,25.7,17210000000.0,120000000.0,1.01,4.16,6.31
2023,19820000000.0,20.51,3340000000.0,17.07,470000000.0,12550000000.0,29960000000.0,10330000000.0,22.1,19620000000.0,120000000.0,1.28,2.99,5.23
2022,17180000000.0,9.81,1570000000.0,11.79,560000000.0,11480000000.0,25940000000.0,8850000000.0,28.7,17079999999.999998,120000000.0,1.78,2.17,4.0
2021,15290000000.0,14.08,2310000000.0,17.4,770000000.0,6580000000.0,20340000000.0,8410000000.0,21.5,11920000000.0,120000000.0,1.31,2.67,4.66
2020,13500000000.0,11.13,1810000000.0,13.25,750000000.0,8460000000.000001,19880000000.0,6240000000.0,22.9,13640000000.0,120000000.0,1.38,2.6,4.93
2019,14200000000.0,10.65,1730000000.0,14.94,3370000000.0,7100000000.0,17570000000.0,5960000000.0,17.8,11600000000.0,120000000.0,1.79,1.86,4.17
2018,14510000000.0,10.64,1850000000.0,13.4,850000000.0,4950000000.0,15320000000.0,5860000000.0,12.7,9450000000.0,130000000.0,2.18,1.33,3.31
2017,13350000000.0,6.55,1450000000.0,12.4,920000000.0,5870000000.0,15480000000.0,5260000000.0,27.0,10220000000.0,130000000.0,1.49,1.99,4.82
2016,11190000000.0,6.57,1220000000.0,11.01,2100000000.0,3010000000.0,12030000000.0,4570000000.0,18.6,7450000000.0,130000000.0,2.06,1.67,4.12
2015,11880000000.0,6.12,1190000000.0,12.2,1910000000.0,2940000000.0,12270000000.0,5100000000.0,13.5,7170000000.0,130000000.0,3.04,1.1,2.73
2014,13280000000.0,7.37,1470000000.0,12.4,2180000000.0,2320000000.0,13270000000.0,6660000000.0,14.6,6610000000.0,140000000.0,1.92,1.38,3.19
2013,13060000000.0,6.88,1530000000.0,10.78,1780000000.0,2820000000.0,12540000000.0,5740000000.0,15.3,6790000000.0,140000000.0,1.69,1.47,3.05
2012,13080000000.0,6.9,1420000000.0,12.7,830000000.0,1720000000.0,11170000000.0,4900000000.0,9.94,6260000000.0,140000000.0,2.36,0.9696,2.38
2011,12990000000.0,,1520000000.0,12.26,650000000.0,1760000000.0,10880000000.0,5480000000.0,,5390000000.0,150000000.0,2.37,0.8868,2.19
2010,11090000000.0,,1140000000.0,8.59,570000000.0,1770000000.0,9910000000.0,4450000000.0,,5450000000.0,160000000.0,1.6,1.26,2.68
2009,9140000000.0,,380000000.0,7.71,180000000.0,2320000000.0,9850000000.0,4350000000.0,,5500000000.0,160000000.0,2.43,0.9471,1.87
2008,12280000000.0,,1260000000.0,11.8,320000000.0,2069999999.9999998,10380000000.0,5250000000.0,,5120000000.0,160000000.0,2.89,0.5565,1.49
2007,11270000000.0,,1200000000.0,11.37,170000000.0,1280000000.0,8439999999.999999,4710000000.0,,3720000000.0,160000000.0,1.38,1.13,2.66
2006,10170000000.0,,1080000000.0,10.46,170000000.0,1130000000.0,8170000000.0,4240000000.0,,3930000000.0,,1.75,0.8745,2.06
2005,8590000000.0,,780000000.0,10.13,330000000.0,970000000.0,6860000000.0,3340000000.0,,3520000000.0,,1.81,0.9189,2.19
2004,7650000000.0,,650000000.0,7.9,180000000.0,980000000.0,6230000000.0,2980000000.0,,3250000000.0,,1.42,1.19,2.69
2003,6510000000.0,,310000000.0,5.87,240000000.0,1390000000.0,5980000000.0,2520000000.0,,3460000000.0,,1.83,1.09,2.62
2002,6330000000.0,,220000000.0,5.63,46380000.0,1500000000.0,5750000000.0,2580000000.0,,3160000000.0,,2.27,0.8595,2.04
2001,5950000000.0,,350000000.0,9.56,23560000.0,1400000000.0,5330000000.0,2520000000.0,,2800000000.0,,2.32,0.9032,
2000,5820000000.0,,650000000.0,,68460000.0,1030000000.0,,,,,,2.31,,
1999,5020000000.0,,480000000.0,,33299999.999999996,780000000.0,,,,,,2.02,,
1998,4850000000.0,,490000000.0,,30500000.0,770000000.0,,,,,,2.84,,
1997,4360000000.0,,490000000.0,,69000000.0,500000000.0,,,,,,1.95,,
1996,3850000000.0,,360000000.0,,64000000.0,610000000.0,,,,,,2.97,,
1995,,,,,,,,,,,,3.36,,
1994,,,,,,,,,,,,3.66,,
1993,,,,,,,,,,,,4.33,,
1992,,,,,,,,,,,,5.62,,
1991,,,,,,,,,,,,5.44,,
1990,,,,,,,,,,,,7.21,,
1989,,,,,,,,,,,,6.45,,
1988,,,,,,,,,,,,4.48,,
1987,,,,,,,,,,,,4.49,,
1986,,,,,,,,,,,,6.38,,
1985,,,,,,,,,,,,3.13,,
1984,,,,,,,,,,,,0.0,,
1983,,,,,,,,,,,,0.0,,
1982,,,,,,,,,,,,0.0,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
