year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,26570000000.0,9.56,4310000000.0,,,,,,,,260000000.0,0.72,3.17,
2025,26180000000.0,9.52,4200000000.0,12.96,350000000.0,17079999999.999998,27540000000.0,,32.6,31310000000.0,260000000.0,0.85,3.25,-22.6
2024,25100000000.0,8.35,3840000000.0,12.55,390000000.0,15240000000.0,26180000000.0,,33.2,29170000000.0,270000000.0,0.87,3.14,-26.3
2023,23710000000.0,10.23,3940000000.0,14.25,330000000.0,12760000000.0,25670000000.0,,21.7,26350000000.0,290000000.0,0.88,2.79,-97.1
2022,20770000000.0,7.28,3510000000.0,14.99,500000000.0,11090000000.0,24810000000.0,560000000.0,19.9,24240000000.0,310000000.0,0.69,2.27,83.0
2021,13850000000.0,3.36,1600000000.0,8.52,1390000000.0,11230000000.0,25550000000.0,1410000000.0,47.5,24130000000.0,320000000.0,0.0,3.88,38.1
2020,10570000000.0,-0.81,,-4.41,870000000.0,11190000000.0,24700000000.0,430000000.0,-157.0,24270000000.0,320000000.0,0.38,4.05,99.5
2019,20970000000.0,3.82,1990000000.0,7.62,220000000.0,11820000000.0,25050000000.0,700000000.0,38.2,24340000000.0,320000000.0,1.27,2.36,70.4
2018,20820000000.0,5.16,2810000000.0,11.3,310000000.0,9340000000.0,23690000000.0,2220000000.0,20.0,21470000000.0,340000000.0,1.51,1.78,16.6
2017,21070000000.0,3.41,3410000000.0,14.58,380000000.0,8230000000.0,23840000000.0,3580000000.0,37.3,20260000000.0,360000000.0,1.01,2.35,13.8
2016,17070000000.0,2.72,1410000000.0,8.04,850000000.0,8500000000.0,24140000000.0,5350000000.0,28.2,18780000000.0,380000000.0,1.5,1.89,6.03
2015,14480000000.0,3.22,1420000000.0,8.66,96000000.0,4099999999.9999995,6080000000.0,,19.0,9670000000.0,250000000.0,1.56,1.19,-4.79
2014,13790000000.0,2.6,1200000000.0,7.89,100000000.0,3770000000.0,6830000000.0,,27.0,9030000000.0,280000000.0,1.1,1.6,-10.1
2013,12780000000.0,2.05,1010000000.0,7.02,120000000.0,3150000000.0,6790000000.0,,21.4,8199999999.999999,290000000.0,1.46,1.15,-10.4
2012,10780000000.0,,920000000.0,7.19,88000000.0,2930000000.0,6340000000.0,,,7620000000.0,310000000.0,1.5,0.9663,-9.02
2011,12310000000.0,,520000000.0,2.89,100000000.0,2170000000.0,5910000000.0,,,6690000000.0,340000000.0,1.47,0.7937,-12.5
2010,11690000000.0,1.27,730000000.0,4.71,500000000.0,2820000000.0,8980000000.0,1580000000.0,26.3,7390000000.0,,0.59,1.29,9.55
2009,10900000000.0,,,-3.83,110000000.0,2290000000.0,7930000000.0,1140000000.0,,6790000000.0,,0.38,0.8924,8.52
2008,12870000000.0,,910000000.0,5.39,130000000.0,3090000000.0,8900000000.0,1390000000.0,,7510000000.0,,2.07,0.5272,4.88
2007,12820000000.0,,1220000000.0,8.75,330000000.0,2960000000.0,8940000000.0,1420000000.0,,7510000000.0,,1.01,0.9517,8.54
2006,12160000000.0,,,9.1,190000000.0,1830000000.0,8580000000.0,2610000000.0,,5970000000.0,,0.61,1.53,7.1
2005,11550000000.0,,550000000.0,7.45,200000000.0,1730000000.0,8529999999.999999,3250000000.0,,5270000000.0,,0.73,1.19,4.24
2004,10090000000.0,,470000000.0,6.48,770000000.0,1320000000.0,8660000000.0,4090000000.0,,4570000000.0,,0.64,1.41,3.47
2003,9000000000.0,,320000000.0,5.41,220000000.0,1450000000.0,8170000000.0,3840000000.0,,4330000000.0,,0.79,1.18,2.77
2002,6800000000.0,,440000000.0,5.6,190000000.0,1770000000.0,8289999999.999999,3570000000.0,,4720000000.0,,1.04,1.14,2.17
2001,10150000000.0,,500000000.0,5.42,810000000.0,2810000000.0,9100000000.0,3470000000.0,,5620000000.0,,0.79,0.9802,
2000,10010000000.0,,800000000.0,,330000000.0,2009999999.9999998,,,,,,0.7,,
1999,8730000000.0,,660000000.0,,480000000.0,1670000000.0,,,,,,0.87,,
1998,6420000000.0,,620000000.0,,390000000.0,1260000000.0,,,,,,0.86,,
1997,,,,,280000000.0,420000000.0,,,,,,,,
