year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,7220000000.0,1.06,1730000000.0,,,,,,,,1310000000.0,1.32,3.47,
2025,7180000000.0,1.07,1650000000.0,23.39,4840000000.0,3720000000.0,17690000000.0,10330000000.0,26.2,7350000000.0,1320000000.0,1.09,5.03,3.49
2024,6680000000.0,0.95,1540000000.0,23.79,4110000000.0000005,3180000000.0,16170000000.000002,9440000000.0,35.9,6720000000.0,1310000000.0,0.69,6.77,4.79
2023,6460000000.0,0.88,1400000000.0,21.86,3940000000.0,3980000000.0,16160000000.0,8670000000.0,54.5,7490000000.0,1310000000.0,0.48,10.2,7.62
2022,5950000000.0,0.76,1410000000.0,23.05,2970000000.0,3830000000.0,15290000000.0,7850000000.0,46.3,7440000000.0,1310000000.0,0.52,7.88,5.98
2021,5640000000.0,0.67,1200000000.0,20.66,3370000000.0,5060000000.0,16100000000.000002,7030000000.0,87.3,9060000000.0,1310000000.0,0.22,13.8,11.0
2020,5150000000.0,0.47,810000000.0,14.52,2640000000.0,5940000000.0,15940000000.0,6280000000.0,85.9,9660000000.0,,0.43,10.3,8.5
2019,4490000000.0,0.53,950000000.0,20.31,2170000000.0,5930000000.0,15540000000.0,5890000000.0,60.4,9640000000.0,,0.46,9.48,7.23
2018,4160000000.0,0.5,1030000000.0,22.54,3210000000.0,1140000000.0,9120000000.0,5290000000.0,45.1,3830000000.0,,0.58,7.37,5.8
2017,3700000000.0,0.49,880000000.0,23.28,2950000000.0,1190000000.0,8430000000.0,4790000000.0,41.7,3630000000.0,,0.62,7.27,5.62
2016,3360000000.0,0.37,750000000.0,21.65,2620000000.0,1050000000.0,7300000000.0,4080000000.0,39.2,3210000000.0,,0.68,5.77,4.76
2015,3120000000.0,0.35,700000000.0,22.3,2570000000.0,1090000000.0,6900000000.0,3810000000.0,44.1,3080000000.0,,0.61,6.56,5.37
2014,2980000000.0,0.28,580000000.0,19.43,1420000000.0,430000000.0,6030000000.0,3590000000.0,40.8,2430000000.0,,0.87,5.18,4.3
2013,2740000000.0,0.39,700000000.0,25.22,2490000000.0,520000000.0,5780000000.0,3620000000.0,30.0,2150000000.0,,0.95,5.7,4.33
2012,2630000000.0,0.36,680000000.0,25.59,1740000000.0,84410000.0,4770000000.0,3110000000.0,29.2,1660000000.0,,0.9,5.24,4.45
2011,2450000000.0,0.31,590000000.0,24.06,1840000000.0,390000000.0,4560000000.0,2700000000.0,23.9,1860000000.0,,0.95,4.03,3.65
2010,2069999999.9999998,0.25,420000000.0,20.46,1510000000.0,420000000.0,4080000000.0,2380000000.0,28.0,1700000000.0,,0.89,4.4,3.82
2009,1750000000.0,0.21,330000000.0,18.13,1510000000.0,280000000.0,3290000000.0,2069999999.9999998,25.0,1210000000.0,,1.29,3.83,3.25
2008,1980000000.0,0.24,430000000.0,21.19,1170000000.0,270000000.0,2990000000.0,1830000000.0,16.2,1160000000.0,,1.63,2.68,2.89
2007,1750000000.0,0.22,350000000.0,21.56,910000000.0,290000000.0,2710000000.0,1630000000.0,23.0,1080000000.0,,1.24,3.89,4.19
2006,1460000000.0,0.21,310000000.0,21.64,600000000.0,260000000.0,2440000000.0,1460000000.0,22.4,980000000.0,,1.2,4.18,4.19
2005,1130000000.0,0.18,,28.56,440000000.0,,1670000000.0,1170000000.0,26.8,500000000.0,,0.93,5.74,5.54
2004,1000000000.0,0.19,,29.81,740000000.0,17010000.0,1480000000.0,1030000000.0,22.8,450000000.0,,1.61,5.67,5.53
2003,880000000.0,0.15,250000000.0,28.28,550000000.0,18740000.0,1210000000.0,820000000.0,25.0,380000000.0,,1.09,5.86,6.25
2002,750000000.0,0.12,190000000.0,26.58,400000000.0,14010000.0,960000000.0,650000000.0,15.2,300000000.0,,1.93,3.25,3.74
2001,630000000.0,0.06894,130000000.0,23.68,320000000.0,13630000.0,730000000.0,480000000.0,57.1,240000000.0,,0.7,8.56,
2000,590000000.0,0.08664,180000000.0,,250000000.0,15700000.0,,,,,,0.45,,
1999,520000000.0,0.08921,180000000.0,,260000000.0,17300000.0,,,,,,,,
1998,480000000.0,0.09473,180000000.0,,280000000.0,15480000.0,,,,,,,,
1997,350000000.0,-0.01448,130000000.0,,210000000.0,16540000.0,,,,,,,,
1996,240000000.0,0.05849,,,,,,,,,,,,
