year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,9090000000.0,3.34,1200000000.0,,,,,,,,240000000.0,1.38,3.15,
2025,9030000000.0,3.93,1180000000.0,13.07,1470000000.0,2060000000.0,17630000000.0,11740000000.0,35.0,5880000000.0,240000000.0,1.17,3.69,2.84
2024,8560000000.000001,3.67,1080000000.0,12.7,1120000000.0,2120000000.0,16489999999.999998,10880000000.0,31.4,5610000000.0,240000000.0,1.25,3.33,2.62
2023,7360000000.0,2.81,630000000.0,8.62,1010000000.0,2390000000.0,16110000000.0,10170000000.0,39.9,5930000000.0,240000000.0,1.18,3.74,2.71
2022,5520000000.0,1.97,440000000.0,7.97,940000000.0,1940000000.0,7950000000.0,3500000000.0,54.3,4440000000.0,180000000.0,1.12,3.61,5.69
2021,5190000000.0,2.37,510000000.0,9.84,1340000000.0,2500000000.0,8270000000.0,3220000000.0,48.0,5050000000.0,180000000.0,0.98,4.16,6.7
2020,4870000000.0,1.41,280000000.0,5.84,1870000000.0,3140000000.0,8750000000.0,2970000000.0,67.6,5770000000.0,180000000.0,1.08,3.76,6.16
2019,5240000000.0,2.23,410000000.0,7.93,720000000.0,2370000000.0,7710000000.0,2960000000.0,33.0,4740000000.0,180000000.0,1.3,2.7,4.79
2018,5200000000.0,3.05,580000000.0,11.23,290000000.0,2300000000.0,7220000000.0,2780000000.0,20.1,4440000000.0,170000000.0,1.37,2.3,4.31
2017,4700000000.0,1.84,460000000.0,9.9,410000000.0,2200000000.0,6860000000.0,2510000000.0,33.8,4340000000.0,170000000.0,1.16,2.6,4.86
2016,3770000000.0,1.45,340000000.0,9.02,300000000.0,2360000000.0,6470000000.0,2200000000.0,30.7,4260000000.0,170000000.0,1.39,2.36,4.03
2015,3650000000.0,1.88,400000000.0,11.03,680000000.0,1270000000.0,4650000000.0,2080000000.0,17.4,2570000000.0,180000000.0,1.74,1.78,3.12
2014,3910000000.0,1.84,420000000.0,10.75,660000000.0,1280000000.0,4830000000.0,2120000000.0,18.2,2700000000.0,180000000.0,1.54,1.77,3.26
2013,3830000000.0,1.23,290000000.0,7.77,530000000.0,1240000000.0,4890000000.0,2240000000.0,24.2,2650000000.0,180000000.0,1.56,1.66,2.85
2012,3790000000.0,1.6,380000000.0,10.23,500000000.0,1200000000.0,4670000000.0,2069999999.9999998,14.5,2600000000.0,180000000.0,1.76,1.33,2.43
2011,3800000000.0,1.51,380000000.0,10.07,310000000.0,1200000000.0,4400000000.0,1830000000.0,14.2,2560000000.0,180000000.0,0.47,1.25,2.59
2010,,1.78,,12.12,130000000.0,4000000.0,3730000000.0,2710000000.0,,1010000000.0,180000000.0,,,
2009,,1.42,,9.72,81000000.0,,2530000000.0,1680000000.0,,840000000.0,,,,
