year,revenue,revenue_tag,revenue_accn,revenue_unit,revenue_linked_accn,net_income,net_income_tag,net_income_accn,net_income_unit,net_income_linked_accn,operating_cash_flow,operating_cash_flow_tag,operating_cash_flow_accn,operating_cash_flow_unit,operating_cash_flow_linked_accn,capex,capex_tag,capex_accn,capex_unit,capex_linked_accn,ebit,ebit_tag,ebit_accn,ebit_unit,ebit_linked_accn,tax_provision,tax_provision_tag,tax_provision_accn,tax_provision_unit,tax_provision_linked_accn,effective_tax_rate,effective_tax_rate_tag,effective_tax_rate_accn,effective_tax_rate_unit,effective_tax_rate_linked_accn,pretax_income,pretax_income_tag,pretax_income_accn,pretax_income_unit,pretax_income_linked_accn,cash,cash_tag,cash_accn,cash_unit,cash_linked_accn,short_term_investments,short_term_investments_tag,short_term_investments_accn,short_term_investments_unit,short_term_investments_linked_accn,debt_total,debt_total_tag,debt_total_accn,debt_total_unit,debt_total_linked_accn,debt_current,debt_current_tag,debt_current_accn,debt_current_unit,debt_current_linked_accn,debt_noncurrent,debt_noncurrent_tag,debt_noncurrent_accn,debt_noncurrent_unit,debt_noncurrent_linked_accn,equity,equity_tag,equity_accn,equity_unit,equity_linked_accn,cash_total,debt_computed,fcf_computed,tax_rate_computed,invested_capital_computed,nopat_computed,roic_computed,fcf_margin_computed,fcf_conversion_computed,has_roic_inputs,has_fcf_inputs,ticker,cik,accession_count_from_links
2026,36364000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-044354,USD,False,4801000000.0,NetIncomeLoss,0001628280-26-044354,USD,False,7330000000.0,NetCashProvidedByUsedInOperatingActivities,0001628280-26-044354,USD,False,1904000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001628280-26-044354,USD,False,6467000000.0,OperatingIncomeLoss,0001628280-26-044354,USD,False,1299000000.0,IncomeTaxExpenseBenefit,0001628280-26-044354,USD,False,0.212,EffectiveIncomeTaxRateContinuingOperations,0001628280-26-044354,pure,False,6136000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001628280-26-044354,USD,False,1949000000.0,CashAndCashEquivalentsAtCarryingValue,0001628280-26-044354,USD,False,7271000000.0,ShortTermInvestments,0001628280-26-044354,USD,False,,,,,False,1788000000.0,DebtCurrent,0001628280-26-044354,USD,False,54000000.0,FinanceLeaseLiabilityNoncurrent,0001628280-26-044354,USD,False,49463000000.0,StockholdersEquity,0001628280-26-044354,USD,False,9220000000.0,1842000000.0,5426000000.0,0.21170143415906129,42085000000.0,5097926825.29335,0.12113405786606511,0.14921350786492135,1.1301812122474484,True,True,MDT,0001613103,0
2025,33537000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-25-000091,USD,False,4662000000.0,NetIncomeLoss,0001613103-25-000091,USD,False,7044000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-25-000091,USD,False,1859000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-25-000091,USD,False,5955000000.0,OperatingIncomeLoss,0001613103-25-000091,USD,False,936000000.0,IncomeTaxExpenseBenefit,0001613103-25-000091,USD,False,0.166,EffectiveIncomeTaxRateContinuingOperations,0001613103-25-000091,pure,False,5628000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-25-000091,USD,False,2218000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-25-000091,USD,False,6747000000.0,ShortTermInvestments,0001613103-25-000091,USD,False,,,,,False,2874000000.0,DebtCurrent,0001613103-25-000091,USD,False,52000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-25-000091,USD,False,48024000000.0,StockholdersEquity,0001613103-25-000091,USD,False,8965000000.0,2926000000.0,5185000000.0,0.16631130063965885,41985000000.0,4964616204.690832,0.1182473789374975,0.15460536124280647,1.1121836121836122,True,True,MDT,0001613103,0
2024,32364000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-24-000072,USD,False,3676000000.0,NetIncomeLoss,0001613103-24-000072,USD,False,6787000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-24-000072,USD,False,1587000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-24-000072,USD,False,5144000000.0,OperatingIncomeLoss,0001613103-24-000072,USD,False,1133000000.0,IncomeTaxExpenseBenefit,0001613103-24-000072,USD,False,0.234,EffectiveIncomeTaxRateContinuingOperations,0001613103-24-000072,pure,False,4837000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-24-000072,USD,False,1284000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-24-000072,USD,False,6721000000.0,ShortTermInvestments,0001613103-24-000072,USD,False,,,,,False,1092000000.0,DebtCurrent,0001613103-24-000072,USD,False,55000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-24-000072,USD,False,50214000000.0,StockholdersEquity,0001613103-24-000072,USD,False,8005000000.0,1147000000.0,5200000000.0,0.23423609675418647,43356000000.0,3939089518.296465,0.09085454189262074,0.160672351996045,1.4145810663764962,True,True,MDT,0001613103,0
2023,31227000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-23-000040,USD,False,3758000000.0,NetIncomeLoss,0001613103-23-000040,USD,False,6039000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-23-000040,USD,False,1459000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-23-000040,USD,False,5485000000.0,OperatingIncomeLoss,0001613103-23-000040,USD,False,1580000000.0,IncomeTaxExpenseBenefit,0001613103-23-000040,USD,False,0.295,EffectiveIncomeTaxRateContinuingOperations,0001613103-23-000040,pure,False,5364000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-23-000040,USD,False,1543000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-23-000040,USD,False,6416000000.0,ShortTermInvestments,0001613103-23-000040,USD,False,,,,,False,20000000.0,DebtCurrent,0001613103-23-000040,USD,False,57000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-23-000040,USD,False,51483000000.0,StockholdersEquity,0001613103-23-000040,USD,False,7959000000.0,77000000.0,4580000000.0,0.29455630126771065,43601000000.0,3869358687.546607,0.08874472345924651,0.14666794760944055,1.2187333688131985,True,True,MDT,0001613103,0
2022,31686000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-22-000023,USD,False,5039000000.0,NetIncomeLoss,0001613103-22-000023,USD,False,7346000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-22-000023,USD,False,1368000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-22-000023,USD,False,5752000000.0,OperatingIncomeLoss,0001613103-22-000023,USD,False,456000000.0,IncomeTaxExpenseBenefit,0001613103-22-000023,USD,False,0.083,EffectiveIncomeTaxRateContinuingOperations,0001613103-22-000023,pure,False,5517000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-22-000023,USD,False,3714000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-22-000023,USD,False,6859000000.0,ShortTermInvestments,0001613103-22-000023,USD,False,,,,,False,3742000000.0,DebtCurrent,0001613103-22-000023,USD,False,56000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-22-000023,USD,False,52551000000.0,StockholdersEquity,0001613103-22-000023,USD,False,10573000000.0,3798000000.0,5978000000.0,0.0826536160957042,45776000000.0,5276576400.217509,0.11526949493659361,0.18866376317616612,1.186346497320897,True,True,MDT,0001613103,0
2021,30117000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-21-000027,USD,False,3606000000.0,NetIncomeLoss,0001613103-21-000027,USD,False,6240000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-21-000027,USD,False,1355000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-21-000027,USD,False,4484000000.0,OperatingIncomeLoss,0001613103-21-000027,USD,False,265000000.0,IncomeTaxExpenseBenefit,0001613103-21-000027,USD,False,0.068,EffectiveIncomeTaxRateContinuingOperations,0001613103-21-000027,pure,False,3895000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-21-000027,USD,False,3593000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-21-000027,USD,False,7224000000.0,ShortTermInvestments,0001613103-21-000027,USD,False,,,,,False,11000000.0,DebtCurrent,0001613103-21-000027,USD,False,62000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-21-000027,USD,False,51428000000.0,StockholdersEquity,0001613103-21-000027,USD,False,10817000000.0,73000000.0,4885000000.0,0.06803594351732992,40684000000.0,4178926829.268293,0.10271671490680102,0.16220075040674703,1.3546866333887964,True,True,MDT,0001613103,0
2020,28913000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-20-000021,USD,False,4789000000.0,NetIncomeLoss,0001613103-20-000021,USD,False,7234000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-20-000021,USD,False,1213000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-20-000021,USD,False,4791000000.0,OperatingIncomeLoss,0001613103-20-000021,USD,False,-751000000.0,IncomeTaxExpenseBenefit,0001613103-20-000021,USD,False,-0.185,EffectiveIncomeTaxRateContinuingOperations,0001613103-20-000021,pure,False,4055000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-20-000021,USD,False,4140000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-20-000021,USD,False,6808000000.0,ShortTermInvestments,0001613103-20-000021,USD,False,,,,,False,2776000000.0,DebtCurrent,0001613103-20-000021,USD,False,45000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-20-000021,USD,False,50737000000.0,StockholdersEquity,0001613103-20-000021,USD,False,10948000000.0,2821000000.0,6021000000.0,-0.18520345252774353,42610000000.0,5678309741.060419,0.1332623736461023,0.20824542593297132,1.2572562121528503,True,True,MDT,0001613103,0
2019,30557000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-19-000028,USD,False,4631000000.0,NetIncomeLoss,0001613103-19-000028,USD,False,7007000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-19-000028,USD,False,1134000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-19-000028,USD,False,6268000000.0,OperatingIncomeLoss,0001613103-19-000028,USD,False,547000000.0,IncomeTaxExpenseBenefit,0001613103-19-000028,USD,False,0.105,EffectiveIncomeTaxRateContinuingOperations,0001613103-19-000028,pure,False,5197000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-19-000028,USD,False,4393000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-19-000028,USD,False,5455000000.0,ShortTermInvestments,0001613103-19-000028,USD,False,,,,,False,838000000.0,DebtCurrent,0001613103-19-000028,USD,False,24552000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-19-000028,USD,False,50091000000.0,StockholdersEquity,0001613103-19-000028,USD,False,9848000000.0,25390000000.0,5873000000.0,0.10525303059457379,65633000000.0,5608274004.2332115,0.0854489967582346,0.1921981869947966,1.2681926149859641,True,True,MDT,0001613103,0
2018,29953000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-18-000024,USD,False,3104000000.0,NetIncomeLoss,0001613103-18-000024,USD,False,4684000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-18-000024,USD,False,1068000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-18-000024,USD,False,6651000000.0,OperatingIncomeLoss,0001613103-18-000024,USD,False,2580000000.0,IncomeTaxExpenseBenefit,0001613103-18-000024,USD,False,0.455,EffectiveIncomeTaxRateContinuingOperations,0001613103-18-000024,pure,False,5675000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-18-000024,USD,False,3669000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-18-000024,USD,False,7558000000.0,ShortTermInvestments,0001613103-18-000024,USD,False,,,,,False,2058000000.0,DebtCurrent,0001613103-18-000024,USD,False,23692000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-18-000024,USD,False,50720000000.0,StockholdersEquity,0001613103-18-000024,USD,False,11227000000.0,25750000000.0,3616000000.0,0.45462555066079297,65243000000.0,3627285462.5550656,0.05559654618204352,0.1207224651954729,1.1649484536082475,True,True,MDT,0001613103,0
2017,29710000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001613103-17-000018,USD,False,4028000000.0,NetIncomeLoss,0001613103-17-000018,USD,False,6880000000.0,NetCashProvidedByUsedInOperatingActivities,0001613103-17-000018,USD,False,1254000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0001613103-17-000018,USD,False,5330000000.0,OperatingIncomeLoss,0001613103-17-000018,USD,False,578000000.0,IncomeTaxExpenseBenefit,0001613103-17-000018,USD,False,0.126,EffectiveIncomeTaxRateContinuingOperations,0001613103-17-000018,pure,False,4602000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0001613103-17-000018,USD,False,4967000000.0,CashAndCashEquivalentsAtCarryingValue,0001613103-17-000018,USD,False,8741000000.0,ShortTermInvestments,0001613103-17-000018,USD,False,,,,,False,7520000000.0,DebtCurrent,0001613103-17-000018,USD,False,25874000000.0,FinanceLeaseLiabilityNoncurrent,0001613103-17-000018,USD,False,50294000000.0,StockholdersEquity,0001613103-17-000018,USD,False,13708000000.0,33394000000.0,5626000000.0,0.12559756627553237,69980000000.0,4660564971.751412,0.06659852774723367,0.18936385055536856,1.3967229394240317,True,True,MDT,0001613103,0
