year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,3100000000.0,6.58,1180000000.0,,,,,,,,130000000.0,0.92,8.21,
2025,3070000000.0,6.51,1170000000.0,43.68,2170000000.0,4900000000.0,6190000000.0,300000000.0,34.4,5880000000.0,130000000.0,0.8,10.0,99.7
2024,2880000000.0,6.74,1220000000.0,46.96,290000000.0,3240000000.0,4260000000.0,100000000.0,40.7,4150000000.0000005,140000000.0,0.57,13.6,373.0
2023,2680000000.0,,1020000000.0,42.62,300000000.0,3090000000.0,4360000000.0,320000000.0,,4040000000.0,140000000.0,0.57,12.9,107.0
2022,2089999999.9999998,6.0,1180000000.0,56.12,110000000.0,3950000000.0,6960000000.0,1760000000.0,29.0,5190000000.0,150000000.0,0.71,13.2,15.6
2021,2990000000.0,4.12,870000000.0,37.1,110000000.0,3570000000.0,7800000000.0,2840000000.0,54.3,4960000000.0,160000000.0,0.52,12.3,13.0
2020,2780000000.0,,890000000.0,42.16,210000000.0,3520000000.0,7560000000.0,2690000000.0,,4860000000.0,160000000.0,0.54,12.1,12.5
2019,2600000000.0,2.75,560000000.0,26.67,180000000.0,3390000000.0,7050000000.0,2260000000.0,52.5,4790000000.0,160000000.0,0.69,9.35,10.8
2018,2390000000.0,3.64,710000000.0,35.46,130000000.0,2720000000.0,5900000000.0,2069999999.9999998,28.7,3820000000.0,160000000.0,0.0,7.46,8.63
2017,2140000000.0000002,3.35,690000000.0,37.78,140000000.0,3000000000.0,6020000000.0,1920000000.0,27.5,4090000000.0,160000000.0,0.0,7.38,8.22
2016,1990000000.0,3.52,650000000.0,38.78,130000000.0,2380000000.0,4630000000.0,1330000000.0,22.1,3290000000.0,160000000.0,0.0,6.79,10.2
2015,1840000000.0,3.06,690000000.0,45.75,140000000.0,3140000000.0,5590000000.0,1370000000.0,24.1,4219999999.9999995,160000000.0,0.0,7.06,9.49
2014,1740000000.0,,590000000.0,44.2,43160000.0,1430000000.0,2340000000.0,210000000.0,,2130000000.0,160000000.0,0.0,5.79,47.9
2013,1510000000.0,,520000000.0,38.53,160000000.0,1270000000.0,2500000000.0,540000000.0,,1950000000.0,160000000.0,0.0,7.28,20.1
2012,1530000000.0,,510000000.0,40.65,94700000.0,1460000000.0,2360000000.0,250000000.0,,2100000000.0,160000000.0,0.0,6.06,36.4
2011,1330000000.0,,460000000.0,40.46,190000000.0,1100000000.0,1540000000.0,,,1630000000.0,160000000.0,0.0,5.37,-72.7
2010,1130000000.0,,400000000.0,38.77,60620000.0,830000000.0,1210000000.0,,,1330000000.0,170000000.0,0.0,5.09,-50.6
2009,1020000000.0,,260000000.0,29.2,76970000.0,590000000.0,990000000.0,,,1030000000.0,170000000.0,0.0,5.31,-156.0
2008,890000000.0,,270000000.0,34.72,38290000.0,660000000.0,920000000.0,,,1930000000.0,180000000.0,,,
2007,,,,35.04,52390000.0,430000000.0,830000000.0,,,2029999999.9999998,,,,
