year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,6200000000.0,3.04,940000000.0,,,,,,,,230000000.0,1.22,3.61,
2025,6200000000.0,3.03,950000000.0,15.43,400000000.0,2200000000.0,8910000000.0,4000000000.0,27.7,4910000000.0,230000000.0,1.41,3.25,5.03
2024,6100000000.0,2.4,750000000.0,12.38,960000000.0,2200000000.0,8880000000.0,4360000000.0,43.2,4520000000.0,240000000.0,1.09,4.25,5.95
2023,5860000000.0,3.08,960000000.0,16.49,340000000.0,2400000000.0,8560000000.000001,3850000000.0,30.1,4710000000.0,240000000.0,1.18,3.97,6.04
2022,5370000000.0,1.7,520000000.0,9.73,270000000.0,2670000000.0,8340000000.0,3480000000.0,45.9,4850000000.0,240000000.0,1.35,3.66,5.63
2021,5190000000.0,3.38,1030000000.0,19.88,240000000.0,2560000000.0,7990000000.0,3230000000.0,29.0,4760000000.0,240000000.0,1.03,4.94,7.93
2020,4890000000.0,3.19,970000000.0,19.89,180000000.0,2160000000.0,7410000000.0,3020000000.0,25.9,4390000000.0,240000000.0,1.16,4.43,7.18
2019,4350000000.0,2.5,770000000.0,17.75,150000000.0,2060000000.0,6650000000.0,2660000000.0,26.3,3980000000.0,240000000.0,1.39,3.96,6.47
2018,4139999999.9999995,2.32,710000000.0,17.35,310000000.0,2100000000.0,6060000000.0,2450000000.0,26.2,3610000000.0,240000000.0,1.44,3.92,6.62
2017,3770000000.0,2.97,690000000.0,18.34,270000000.0,2370000000.0,6010000000.0,2210000000.0,15.3,3790000000.0,240000000.0,1.67,3.32,5.65
2016,3490000000.0,1.78,700000000.0,20.21,180000000.0,1120000000.0,4350000000.0,1970000000.0,22.2,2370000000.0,250000000.0,1.8,3.27,5.78
2015,3390000000.0,1.56,630000000.0,18.72,330000000.0,1050000000.0,4250000000.0,2020000000.0,23.9,2230000000.0,,1.79,3.25,5.45
2014,3290000000.0,1.54,620000000.0,18.95,420000000.0,1080000000.0,4350000000.0,2100000000.0,22.2,2250000000.0,,1.82,3.19,5.0
2013,3190000000.0,1.42,590000000.0,18.71,490000000.0,800000000.0,4250000000.0,2300000000.0,19.8,1950000000.0,,1.99,2.88,4.0
2012,2920000000.0,1.24,540000000.0,18.57,340000000.0,900000000.0,4090000000.0,2060000000.0,18.0,2029999999.9999998,,2.15,2.54,3.61
2011,2740000000.0,,490000000.0,17.99,250000000.0,250000000.0,3110000000.0,2040000000.0,,1070000000.0000001,,1.81,2.38,3.21
2010,2580000000.0,,410000000.0,16.16,180000000.0,330000000.0,2940000000.0,1870000000.0,,1070000000.0000001,,1.11,1.9,2.63
2009,2520000000.0,,390000000.0,15.56,440000000.0,810000000.0,3110000000.0,1600000000.0,,1510000000.0,,0.95,1.69,2.66
2008,2420000000.0,,300000000.0,12.73,190000000.0,850000000.0,2800000000.0,1330000000.0,,1460000000.0,,0.77,1.62,2.95
2007,2220000000.0,,260000000.0,11.93,240000000.0,850000000.0,2530000000.0,1080000000.0,,1450000000.0,,0.71,1.62,3.32
2006,1940000000.0,,210000000.0,10.95,110000000.0,930000000.0,2330000000.0,860000000.0,,1470000000.0,,0.78,1.43,3.23
2005,1730000000.0,,170000000.0,10.07,120000000.0,750000000.0,1960000000.0,690000000.0,,1260000000.0,,0.94,1.22,3.05
2004,1460000000.0,,120000000.0,8.72,140000000.0,850000000.0,1870000000.0,560000000.0,,1310000000.0,,0.87,1.45,3.79
2003,1050000000.0,,110000000.0,11.07,75630000.0,390000000.0,1110000000.0,430000000.0,,680000000.0,,1.02,1.53,3.68
2002,1040000000.0,,100000000.0,9.65,76300000.0,360000000.0,980000000.0,340000000.0,,640000000.0,,1.3,1.16,3.49
2001,1020000000.0,,73850000.0,7.7,52440000.0,410000000.0,940000000.0,280000000.0,,660000000.0,,1.45,1.02,
2000,790000000.0,,51870000.0,,24560000.0,33990000.0,,,,,,1.7,,
1999,730000000.0,,72400000.0,,19800000.0,84400000.0,,,,,,1.33,,
1998,680000000.0,,46300000.0,,16200000.0,48800000.0,,,,,,1.85,,
1997,570000000.0,,38700000.0,,14900000.0,39500000.0,,,,,,2.3,,
1996,520000000.0,,33000000.0,,22900000.0,7500000.0,,,,,,2.75,,
1995,,,,,,,,,,,,3.47,,
1994,,,,,,,,,,,,3.64,,
1993,,,,,,,,,,,,2.26,,
1992,,,,,,,,,,,,1.88,,
1991,,,,,,,,,,,,1.78,,
1990,,,,,,,,,,,,2.07,,
1989,,,,,,,,,,,,0.0,,
1988,,,,,,,,,,,,0.0,,
1987,,,,,,,,,,,,0.0,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,0.0,,
1983,,,,,,,,,,,,0.0,,
1982,,,,,,,,,,,,0.0,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
