year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,11020000000.0,4.96,2430000000.0,,,,,,,,400000000.0,0.85,7.33,
2025,10790000000.0,4.69,2380000000.0,21.9,260000000.0,2650000000.0,9820000000.0,4680000000.0,40.1,5140000000.0,400000000.0,0.89,6.94,16.7
2024,9940000000.0,4.22,2120000000.0,20.57,340000000.0,2660000000.0,9160000000.0,4310000000.0,43.0,4850000000.0,400000000.0,0.8,9.16,17.2
2023,9190000000.0,3.5,1810000000.0,19.21,120000000.0,2660000000.0,8539999999.999999,3860000000.0,42.4,4680000000.0,,0.84,6.18,15.3
2022,8369999999.999999,3.14,1590000000.0,19.08,90470000.0,2960000000.0,8140000000.000001,3300000000.0,35.2,4830000000.0,,0.95,5.61,13.4
2021,7430000000.0,2.75,1360000000.0,18.1,490000000.0,2710000000.0,8230000000.0,3680000000.0,39.0,4540000000.0,,0.79,5.89,12.9
2020,6930000000.0,2.29,1120000000.0,14.94,140000000.0,2700000000.0,7660000000.0,3230000000.0,36.9,4430000000.0,,1.04,5.36,10.3
2019,7130000000.0,2.2,1120000000.0,15.99,96640000.0,2840000000.0,7430000000.0,3000000000.0,29.0,4430000000.0,,1.0,3.73,8.99
2018,6670000000.0,2.18,970000000.0,12.99,130000000.0,2530000000.0,6950000000.0,3010000000.0,18.1,3940000000.0,,1.3,2.95,5.8
2017,5920000000.0,1.29,720000000.0,12.91,190000000.0,3130000000.0,6840000000.0,2300000000.0,28.0,4540000000.0,,1.12,2.83,6.5
2016,5020000000.0,1.22,740000000.0,14.71,200000000.0,1290000000.0,4090000000.0,1840000000.0,21.7,2250000000.0,,1.25,2.39,5.99
2015,4660000000.0,1.43,670000000.0,14.66,430000000.0,1300000000.0,4190000000.0000005,1930000000.0,14.4,2260000000.0,,1.27,2.12,5.12
2014,4490000000.0,0.92,680000000.0,12.81,510000000.0,1300000000.0,4460000000.0,2190000000.0,19.0,2260000000.0,,2.42,1.9,4.18
2013,4420000000.0,0.66,510000000.0,11.79,350000000.0,1300000000.0,4340000000.0,2200000000.0,19.8,2140000000.0000002,,1.48,1.5,3.32
2012,4170000000.0,,480000000.0,11.48,330000000.0,1280000000.0,4160000000.0,2130000000.0,,2020000000.0,,1.82,1.22,2.42
2011,3980000000.0,,440000000.0,10.31,520000000.0,1280000000.0,4350000000.0,2300000000.0,,2040000000.0,,1.83,0.9894,2.15
2010,3630000000.0,,340000000.0,9.69,560000000.0,780000000.0,3960000000.0,2530000000.0,,1430000000.0,,4.16,1.07,1.7
2009,3560000000.0,,290000000.0,9.58,250000000.0,780000000.0,3720000000.0,2360000000.0,,1350000000.0,,2.24,1.21,1.6
2008,3970000000.0,,510000000.0,13.48,190000000.0,940000000.0,3800000000.0,2250000000.0,,1550000000.0,,2.52,0.9239,1.53
2007,3820000000.0,,530000000.0,14.39,150000000.0,880000000.0,3570000000.0,2160000000.0,,1400000000.0,,1.5,1.29,2.41
2006,3580000000.0,,530000000.0,15.22,240000000.0,790000000.0,3420000000.0,2089999999.9999998,,1330000000.0,,1.15,1.88,3.03
2005,3220000000.0,,490000000.0,15.29,300000000.0,470000000.0,3050000000.0,2100000000.0,,950000000.0,,1.02,2.29,3.2
2004,2930000000.0,,450000000.0,15.35,250000000.0,480000000.0,2810000000.0,1880000000.0,,920000000.0,,0.87,2.61,3.66
2003,2710000000.0,,400000000.0,14.73,57650000.0,560000000.0,2580000000.0,1640000000.0,,930000000.0,,0.72,2.93,4.79
2002,2490000000.0,,630000000.0,16.36,85080000.0,720000000.0,2510000000.0,1420000000.0,,1090000000.0,,0.73,3.44,5.02
2001,2220000000.0,,360000000.0,16.5,110000000.0,240000000.0,1750000000.0,1230000000.0,,520000000.0,,0.62,3.27,
2000,2029999999.9999998,,330000000.0,,100000000.0,270000000.0,,,,,,0.47,,
1999,2020000000.0,,250000000.0,,88100000.0,300000000.0,,,,,,0.56,,
1998,1610000000.0,,220000000.0,,100000000.0,310000000.0,,,,,,0.35,,
1997,1000000000.0,,160000000.0,,16399999.999999998,130000000.0,,,,,,0.53,,
1996,770000000.0,,130000000.0,,9100000.0,120000000.0,,,,,,0.59,,
1995,,,,,,,,,,,,0.62,,
1994,,,,,,,,,,,,0.67,,
1993,,,,,,,,,,,,0.58,,
1992,,,,,,,,,,,,0.57,,
1991,,,,,,,,,,,,0.54,,
1990,,,,,,,,,,,,0.63,,
1989,,,,,,,,,,,,0.54,,
1988,,,,,,,,,,,,0.56,,
1987,,,,,,,,,,,,0.25,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,0.0,,
1983,,,,,,,,,,,,0.0,,
