year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,96360000000.0,8.73,25970000000.0,,,,,,,,2400000000.0,1.97,6.01,
2025,94190000000.0,11.14,33549999999.999996,34.59,20100000000.0,47930000000.0,199210000000.0,81540000000.0,18.6,117660000000.0,2400000000.0,2.48,5.3,6.13
2024,88820000000.0,6.69,17440000000.0,18.79,24520000000.0,36630000000.0,180100000000.0,71490000000.0,21.1,108610000000.0,2400000000.0,3.48,3.93,4.88
2023,85150000000.0,14.42,15830000000.0,17.69,22920000000.0,29330000000.0,167550000000.0,68770000000.0,10.3,98780000000.0,2400000000.0,3.17,4.43,5.49
2022,91140000000.0,6.83,21350000000.0,24.2,22280000000.0,39640000000.0,187370000000.0,76800000000.0,23.8,110570000000.0,2610000000.0,2.74,5.07,6.01
2021,93770000000.0,7.93,22950000000.0,24.36,31600000000.0,33750000000.0,182010000000.0,74020000000.0,19.3,107990000000.0,2620000000.0,2.74,4.8,6.08
2020,82580000000.0,5.59,16690000000.000002,19.98,25180000000.0,35260000000.0,174890000000.0,63270000000.0,24.6,111610000000.0,2630000000.0,2.9,5.02,6.55
2019,82050000000.0,6.89,17640000000.0,21.12,19280000000.0,27690000000.0,157720000000.0,59470000000.0,18.0,98250000000.0,2630000000.0,3.02,4.68,6.46
2018,81580000000.0,5.69,19000000000.0,22.06,19680000000.0,30480000000.0,152950000000.0,59750000000.0,18.8,93200000000.0,2720000000.0,3.32,4.21,5.75
2017,76450000000.0,0.46,18600000000.0,23.12,18290000000.0,34580000000.0,157300000000.0,60160000000.0,242.0,97140000000.0,2680000000.0,2.95,4.91,6.24
2016,71890000000.0,5.97,20520000000.0,27.55,41900000000.0,27120000000.0,141200000000.0,70410000000.0,15.1,70790000000.0,2700000000.0,3.49,4.36,4.45
2015,70070000000.0,5.56,19740000000.0,27.39,38370000000.0,19860000000.0,133410000000.0,71150000000.0,14.1,62260000000.0,2750000000.0,3.76,4.06,3.99
2014,74330000000.0,5.8,21090000000.0,27.66,33080000000.0,18760000000.0,130350000000.0,69750000000.0,13.4,60600000000.0,2780000000.0,3.56,3.92,4.17
2013,71310000000.0,4.91,15950000000.0,21.69,29200000000.0,18180000000.0,132680000000.0,74050000000.0,13.4,58630000000.0,2820000000.0,3.92,3.62,3.49
2012,67220000000.0,3.94,14300000000.0,20.49,21080000000.0,16160000000.0,121340000000.0,64819999999.99999,12.5,56520000000.0,2770000000.0,4.89,2.9,3.0
