year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,90370000000.0,5.41,11030000000.0,,,,,,,,1340000000.0,1.27,2.83,
2025,88600000000.0,5.03,10560000000.0,9.86,7430000000.0,39500000000.0,171070000000.0,67129999999.99999,36.5,103940000000.0,1340000000.0,1.46,2.83,3.74
2024,80730000000.0,3.58,8160000000.0,7.67,5570000000.0,42890000000.0,162860000000.0,61950000000.0,31.9,100900000000.0,1330000000.0,2.17,1.92,2.51
2023,68920000000.0,2.26,5480000000.0,5.57,6580000000.0,45230000000.0,161860000000.0,61440000000.0,35.9,100420000000.0,1350000000.0,2.86,1.76,1.97
2022,67069999999.99999,3.52,7360000000.0,9.12,6220000000.0,33500000000.0,158860000000.0,74210000000.0,26.9,84650000000.0,1460000000.0,2.28,2.21,2.0
2021,64379999999.99999,2.58,6220000000.0,7.93,7830000000.0,33140000000.0,161400000000.0,74690000000.0,30.6,86700000000.0,1490000000.0,2.54,2.0,1.72
2020,56580000000.0,-2.39,,-4.16,8800000000.0,33330000000.0,162150000000.0,73880000000.0,-26.8,88260000000.0,1510000000.0,2.95,1.92,1.47
2019,60610000000.0,6.47,7710000000.0,9.16,4930000000.0,44340000000.0,139610000000.0,44320000000.0,12.7,95280000000.0,,2.26,2.14,2.92
2018,66500000000.0,6.62,9500000000.0,7.22,6150000000.0,45530000000.0,134210000000.00002,40710000000.0,8.61,93490000000.0,,3.13,1.38,2.25
2017,59830000000.0,5.77,8780000000.0,12.97,8980000000.0,27480000000.0,96920000000.0,31550000000.0,11.6,65360000000.0,,2.56,1.7,3.23
2016,57240000000.0,6.17,8289999999.999999,12.46,7150000000.0,23900000000.0,89700000000.0,29460000000.0,9.09,60240000000.0,,2.94,1.58,3.06
2015,56090000000.0,8.78,7410000000.0,11.53,7070000000.0,20420000000.0,87480000000.0,28960000000.0,5.45,58510000000.0,,3.36,1.44,2.78
2014,63540000000.0,6.93,9850000000.0,15.05,5220000000.0,19700000000.0,91200000000.0,32700000000.000004,8.08,58500000000.0,,2.65,1.65,3.2
2013,62620000000.0,6.36,9340000000.0,13.52,4610000000.0,20240000000.0,90590000000.0,33330000000.0,8.52,57260000000.0,,2.55,1.67,3.13
2012,57700000000.0,5.72,7800000000.0,11.98,4810000000.0,23220000000.0,89400000000.0,27300000000.0,6.68,62100000000.0,,3.34,1.31,2.76
2011,56350000000.0,5.59,8060000000.000001,13.18,5960000000.0,10260000000.0,61450000000.0,23170000000.0,5.94,38270000000.0,,3.54,1.18,2.86
2010,54280000000.0,,7240000000.0,11.95,4080000000.0,10280000000.0,58490000000.0,22640000000.0,,35840000000.0,,3.06,1.34,3.2
2009,52920000000.0,,6460000000.0,10.99,4440000000.0,9740000000.0,55760000000.0,21380000000.0,,34370000000.0,,3.22,1.23,3.04
2008,59480000000.0,,7620000000.0,11.61,4320000000.0,11470000000.0,56830000000.0,16680000000.0,,40150000000.0,,3.75,0.8566,3.05
2007,54750000000.0,,7050000000.0,11.66,2900000000.0,9140000000.0,54570000000.0,22260000000.0,,32299999999.999996,,2.33,1.37,3.38
2006,47820000000.0,,6090000000.0,11.48,2540000000.0,7930000000.0,47140000000.0,18130000000.0,,29000000000.0,,2.52,1.3,3.43
2005,42720000000.0,,5180000000.0,10.96,2240000000.0,8240000000.0,45920000000.0,17760000000.0,,28150000000.0,,2.48,1.33,3.19
2004,37440000000.0,,4340000000.0,10.52,2260000000.0,5590000000.0,40440000000.0,15170000000.0,,25260000000.0,,2.17,1.41,3.48
2003,31030000000.0,,3840000000.0,11.18,1620000000.0,5300000000.0,35270000000.0,12410000000.0,,22850000000.0,,1.95,1.57,3.92
2002,28210000000.0,,3650000000.0,11.61,2080000000.0,4870000000.0,29190000000.0,8940000000.0,,20250000000.0,,2.62,1.03,3.26
2001,27890000000.0,,3230000000.0,10.06,1550000000.0,4950000000.0,27010000000.0,8910000000.0,,18090000000.0,,2.34,1.09,
2000,26200000000.0,,2760000000.0,,740000000.0,4810000000.0,,,,,,1.78,,
1999,23840000000.0,,1230000000.0,,950000000.0,4320000000.0,,,,,,1.96,,
1998,23320000000.0,,2009999999.9999998,,550000000.0,2170000000.0,,,,,,2.23,,
1997,24490000000.0,,1740000000.0,,650000000.0,1580000000.0,,,,,,3.01,,
1996,23270000000.0,,1540000000.0,,1120000000.0,1780000000.0,,,,,,2.99,,
1995,,,,,,,,,,,,3.96,,
1994,,,,,,,,,,,,5.69,,
1993,,,,,,,,,,,,5.63,,
1992,,,,,,,,,,,,5.74,,
1991,,,,,,,,,,,,6.84,,
1990,,,,,,,,,,,,8.06,,
1989,,,,,,,,,,,,6.55,,
1988,,,,,,,,,,,,8.64,,
1987,,,,,,,,,,,,9.87,,
1986,,,,,,,,,,,,7.5,,
1985,,,,,,,,,,,,6.09,,
1984,,,,,,,,,,,,9.87,,
1983,,,,,,,,,,,,9.52,,
1982,,,,,,,,,,,,11.91,,
1981,,,,,,,,,,,,17.08,,
1980,,,,,,,,,,,,11.24,,
1979,,,,,,,,,,,,16.67,,
1978,,,,,,,,,,,,17.75,,
1977,,,,,,,,,,,,16.68,,
1976,,,,,,,,,,,,11.59,,
1975,,,,,,,,,,,,16.97,,
1974,,,,,,,,,,,,24.58,,
1973,,,,,,,,,,,,33.54,,
1972,,,,,,,,,,,,18.92,,
1971,,,,,,,,,,,,29.99,,
1970,,,,,,,,,,,,27.52,,
