Year,revenue,net_income,pe_ratio,cash,total_assets,dividend_yield
2026,23930000000.0,3360000000.0,,,,
2025,23570000000.0,3330000000.0,31.2,200000000.0,25900000000.0,
2024,23090000000.0,3450000000.0,31.6,210000000.0,23630000000.0,
2023,23050000000.0,3100000000.0,32.9,270000000.0,22950000000.0,
2022,22140000000.0,2570000000.0,29.6,190000000.0,22590000000.0,
2021,19940000000.0,2240000000.0,47.9,160000000.0,20660000000.0,
2020,18360000000.0,2510000000.0,31.3,220000000.0,20400000000.0,
2019,17900000000.0,1980000000.0,33.0,160000000.0,20490000000.0,
2018,17530000000.0,1350000000.0,31.1,150000000.0,19130000000.0,
2017,14980000000.0,1520000000.0,20.1,200000000.0,19890000000.0,
2016,11850000000.0,1590000000.0,20.5,880000000.0,6750000000.0,
2015,11330000000.0,1540000000.0,20.8,200000000.0,5770000000.0,
2014,11120000000.0,1250000000.0,26.5,40730000.0,5690000000.0,
2013,10180000000.0,1080000000.0,22.2,740000000.0,6380000000.0,
2012,9530000000.0,900000000.0,20.5,860000000.0,6230000000.0,
2011,8760000000.0,740000000.0,18.5,32689999.999999996,5220000000.0,
2010,7770000000.0,670000000.0,,58580000.0,5160000000.0,
2009,7090000000.0,620000000.0,,69320000.0,4320000000.0,
2008,7970000000.0,710000000.0,,26210000.0,4410000000.0,
2007,8000000000.0,910000000.0,,27320000.0,4850000000.0,
2006,7800000000.0,830000000.0,,490000000.0,4990000000.0,
2005,7190000000.0,650000000.0,,36040000.0,4360000000.0,
2004,6110000000.0,580000000.0,,45930000.0,4269999999.9999995,
2003,5400000000.0,520000000.0,,300000000.0,3680000000.0,
2002,5180000000.0,490000000.0,,160000000.0,3430000000.0,
2001,5060000000.0,420000000.0,,110000000.0,3620000000.0,
2000,5210000000.0,140000000.0,,2890000.0,,
1999,5000000000.0,490000000.0,,18620000.0,,
1998,4930000000.0,440000000.0,,19100000.0,,
1997,4880000000.0,420000000.0,,3500000.0,,
1996,4130000000.0,370000000.0,,1900000.0,,
