year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,17480000000.0,18.33,5850000000.0,,,,,,,,210000000.0,0.22,3.86,
2025,17180000000.0,17.13,5570000000.0,27.7,2790000000.0,16070000000.0,50780000000.0,9540000000.0,20.6,41230000000.0,210000000.0,0.61,4.32,7.77
2024,15690000000.0,12.74,4250000000.0,22.05,11620000000.0,17890000000.0,48960000000.0,6430000000.0,28.0,42530000000.0,210000000.0,0.74,4.96,12.1
2023,13370000000.0,12.57,3650000000.0,23.69,1140000000.0,12030000000.0,33950000000.000004,,22.8,34700000000.0,200000000.0,0.84,4.36,-78.5
2022,12470000000.0,12.2,3560000000.0,25.29,1140000000.0,11670000000.0,32700000000.000004,,24.1,33130000000.000004,200000000.0,0.75,4.98,-145.0
2021,12190000000.0,5.64,2250000000.0,15.84,830000000.0,10420000000.0,31910000000.0,1150000000.0,51.7,30750000000.0,210000000.0,0.68,5.43,57.2
2020,11060000000.0,8.49,2800000000.0,22.28,1190000000.0,8920000000.0,32110000000.0,3580000000.0,24.0,28530000000.0,220000000.0,0.87,4.36,13.5
2019,11010000000.0,6.4,2170000000.0,16.98,920000000.0,8560000000.000001,29400000000.0,3440000000.0,31.1,25950000000.0,230000000.0,0.87,4.39,14.0
2018,10770000000.0,4.61,1520000000.0,11.57,820000000.0,6410000000.0,26420000000.0,4210000000.0,29.8,22200000000.0,240000000.0,1.43,3.24,8.27
2017,9990000000.0,4.67,960000000.0,6.85,1280000000.0,6110000000.0,26080000000.0,4640000000.0,26.8,21440000000.0,250000000.0,1.13,3.35,7.2
2016,10080000000.0,5.29,1840000000.0,14.89,710000000.0,6340000000.0,26610000000.0,5530000000.0,19.5,21080000000.0,260000000.0,1.25,2.91,5.3
2015,11680000000.0,4.95,1960000000.0,15.06,740000000.0,5860000000.0,26880000000.0,6050000000.0,17.0,20820000000.0,270000000.0,1.37,2.13,4.11
2014,12040000000.0,4.75,2020000000.0,14.65,760000000.0,5760000000.0,29770000000.0,6630000000.0,18.0,23140000000.0,280000000.0,1.08,2.2,4.0
2013,11810000000.0,3.58,1740000000.0,13.02,1000000000.0,4590000000.0,30250000000.0,8189999999.999999,20.9,22050000000.0,300000000.0,0.91,2.14,3.08
2012,11510000000.0,3.03,1600000000.0,11.99,630000000.0,4380000000.0,30480000000.0,7800000000.0,16.2,22680000000.0,320000000.0,1.27,1.5,2.22
2011,11280000000.0,,1620000000.0,12.3,1050000000.0,4490000000.0,29550000000.0,8119999999.999999,,21430000000.0,330000000.0,1.47,1.34,1.86
2010,8510000000.0,,1240000000.0,12.44,1130000000.0,4500000000.0,28980000000.0,8300000000.000001,,20670000000.0,270000000.0,1.52,1.8,1.84
2009,7570000000.0,,1070000000.0000001,12.5,630000000.0,2000000000.0,22950000000.0,5430000000.0,,17520000000.0,280000000.0,1.85,1.35,1.88
2008,7620000000.0,,1000000000.0,11.68,1500000000.0,1970000000.0,22940000000.0,5410000000.0,,17520000000.0,270000000.0,1.57,1.62,2.28
2007,5600000000.0,,910000000.0,13.72,6300000000.0,2140000000.0000002,24920000000.0,6220000000.0,,18700000000.0,290000000.0,1.53,2.59,2.33
2006,8950000000.0,,1270000000.0,9.64,4610000000.0,2280000000.0,24380000000.0,5210000000.0,,19160000000.0,340000000.0,2.1,1.18,2.03
2005,9150000000.0,,1030000000.0,8.68,5280000000.0,2109999999.9999998,27810000000.0,5300000000.0,,22510000000.0,320000000.0,2.09,1.26,2.18
2004,10110000000.0,,1180000000.0,8.65,5660000000.0,2109999999.9999998,28320000000.0,5100000000.0,,23220000000.0,310000000.0,3.23,0.7471,1.48
2003,9750000000.0,,1220000000.0,11.31,4350000000.0,2140000000.0000002,27020000000.0,4490000000.0,,22520000000.0,310000000.0,3.3,0.771,1.67
2002,8810000000.0,,3200000000.0,10.83,6580000000.0,1780000000.0,25330000000.0,4640000000.0,,20680000000.0,270000000.0,5.92,0.5847,1.11
2001,7670000000.0,,520000000.0,4.07,6140000000.0,1950000000.0,22330000000.0,4260000000.0,,18060000000.0,270000000.0,3.52,1.25,
2000,7370000000.0,,990000000.0,,3440000000.0,2100000000.0,,,,,260000000.0,3.64,,
1999,7070000000.0,,740000000.0,,3190000000.0,1910000000.0,,,,,260000000.0,3.0,,
1998,6490000000.0,,1010000000.0,,2940000000.0,1420000000.0,,,,,,2.99,,
1997,5750000000.0,,640000000.0,,5920000000.0,1400000000.0,,,,,,2.67,,
1996,3880000000.0,,690000000.0,,5120000000.0,680000000.0,,,,,,3.58,,
1995,,,,,,,,,,,,4.32,,
1994,,,,,,,,,,,,6.56,,
1993,,,,,,,,,,,,6.34,,
1992,,,,,,,,,,,,5.51,,
1991,,,,,,,,,,,,7.41,,
1990,,,,,,,,,,,,8.33,,
1989,,,,,,,,,,,,6.58,,
1988,,,,,,,,,,,,9.52,,
1987,,,,,,,,,,,,0.0,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,8.98,,
1983,,,,,,,,,,,,11.61,,
1982,,,,,,,,,,,,0.0,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
