Year,revenue,net_income,pe_ratio,cash,total_assets,dividend_yield
2026,42820000000.0,10260000000.0,,9560000000.0,112300000000.0,
2025,41520000000.0,9520000000.0,,14030000000.0,102920000000.0,
2024,37890000000.0,7430000000.0,7.03,14190000000.0,99820000000.0,
2023,34850000000.0,4950000000.0,14.7,12500000000.0,98840000000.0,
2022,31350000000.0,660000000.0,141.0,10530000000.0,95200000000.0,
2021,26490000000.0,1530000000.0,22.7,11960000000.0,66300000000.0,
2020,21250000000.0,2560000000.0,8.4,7940000000.0,55120000000.0,
2019,17090000000.0,700000000.0,40.3,4340000000.0,30730000000.0,
2018,13280000000.0,980000000.0,31.0,4520000000.0,21980000000.0,
2017,10520000000.0,280000000.0,,2200000000.0,17580000000.0,
2016,8390000000.000001,25380000.0,112.0,2720000000.0,12760000000.0,
2015,6660000000.0,64269999.99999999,-223.0,990000000.0,10660000000.0,
2014,5370000000.0,,,830000000.0,9150000000.0,
2013,4070000000.0000005,,,860000000.0,5520000000.0,
2012,3050000000.0,,,770000000.0,4160000000.0,
2011,2260000000.0,,,490000000.0,3090000000.0,
2010,1650000000.0,100000000.0,,1240000000.0,2460000000.0,
2009,1300000000.0,140000000.0,,690000000.0,1470000000.0,
2008,1070000000.0000001,85590000.0,,450000000.0,1080000000.0,
2007,740000000.0,46210000.0,,250000000.0,660000000.0,
2006,490000000.0,12490000.0,,200000000.0,430000000.0,
2005,300000000.0,28190000.0,,110000000.0,280000000.0,
2004,170000000.0,9150000.0,,35810000.0,87510000.0,
2003,90930000.0,,,16000000.0,39670000.0,
2002,,,,,29710000.0,
2001,,,,,37040000.0,
