year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,12610000000.0,10.5,3910000000.0,,,,,,,,250000000.0,1.52,3.84,
2025,12260000000.0,7.99,3120000000.0,21.71,2900000000.0,12220000000.0,26560000000.0,10450000000.0,27.2,16100000000.000002,250000000.0,1.87,4.55,5.34
2024,12610000000.0,9.84,3490000000.0,24.57,3030000000.0,10850000000.0,24380000000.0,9530000000.0,20.9,14850000000.0,250000000.0,1.97,4.31,5.7
2023,13270000000.0,10.83,3790000000.0,25.25,4050000000.0,11170000000.0,24350000000.0,8960000000.0,20.7,15390000000.0,250000000.0,1.81,4.46,6.61
2022,13200000000.0,10.64,3790000000.0,25.47,3610000000.0,11160000000.0,23230000000.0,7740000000.0,14.2,15490000000.0,250000000.0,2.24,3.1,5.29
2021,11060000000.0,6.95,2540000000.0,19.71,2830000000.0,10570000000.0,20860000000.0,6770000000.0,30.6,14090000000.0,260000000.0,1.06,5.48,8.95
2020,8610000000.0,0.17,360000000.0,0.01,2270000000.0,7600000000.0,19840000000.0,9150000000.0,865.0,10690000000.0,280000000.0,1.02,5.17,4.86
2019,8870000000.0,0.88,660000000.0,3.28,1040000000.0,7360000000.0,20010000000.0,9650000000.0,132.0,10360000000.0,280000000.0,1.08,4.03,3.71
2018,9400000000.0,6.91,2640000000.0,25.25,2780000000.0,7350000000.0,21530000000.0,10690000000.0,9.57,10840000000.0,290000000.0,0.76,2.28,2.01
2017,9250000000.0,6.55,2040000000.0,18.76,3540000000.0,6560000000.0,24040000000.0,13710000000.0,16.0,10330000000.0,340000000.0,0.0,4.29,2.89
2016,9490000000.0,-0.55,,-6.35,1890000000.0,9180000000.0,24890000000.0,11150000000.0,-160.0,13740000000.0,330000000.0,0.0,3.44,2.93
2015,6100000000.0,6.09,1960000000.0,24.36,1610000000.0,9210000000.0,26350000000.0,11800000000.0,12.4,14550000000.0,260000000.0,0.0,4.72,2.44
2014,5640000000.0,2.26,780000000.0,11.32,1180000000.0,3950000000.0,6850000000.0,800000000.0,30.3,6040000000.0,230000000.0,0.0,3.41,24.0
2013,4810000000.0,1.39,590000000.0,7.83,670000000.0,3320000000.0,6440000000.0,1540000000.0,29.6,4900000000.0,240000000.0,0.0,2.36,7.36
2012,4350000000.0,-0.47,330000000.0,-0.57,610000000.0,3490000000.0,6430000000.0,1280000000.0,-50.2,5150000000.0,240000000.0,0.0,1.5,5.1
2011,4190000000.0000005,,410000000.0,2.38,740000000.0,3790000000.0,6610000000.0,1350000000.0,,5250000000.0,240000000.0,0.0,0.9053,2.8
2010,4139999999.9999995,,460000000.0,-8.06,890000000.0,4550000000.0,7630000000.0,1210000000.0,,6410000000.0,230000000.0,0.0,1.27,4.31
2009,3840000000.0,,,-7.08,1020000000.0,5280000000.0,8570000000.0,1040000000.0,,7530000000.0,210000000.0,,,
2008,,,,-59.89,1820000000.0,6360000000.0,10320000000.0,1280000000.0,,9030000000.0,,,,
