year,revenue,revenue_tag,revenue_accn,revenue_unit,revenue_linked_accn,net_income,net_income_tag,net_income_accn,net_income_unit,net_income_linked_accn,operating_cash_flow,operating_cash_flow_tag,operating_cash_flow_accn,operating_cash_flow_unit,operating_cash_flow_linked_accn,capex,capex_tag,capex_accn,capex_unit,capex_linked_accn,ebit,ebit_tag,ebit_accn,ebit_unit,ebit_linked_accn,tax_provision,tax_provision_tag,tax_provision_accn,tax_provision_unit,tax_provision_linked_accn,effective_tax_rate,effective_tax_rate_tag,effective_tax_rate_accn,effective_tax_rate_unit,effective_tax_rate_linked_accn,pretax_income,pretax_income_tag,pretax_income_accn,pretax_income_unit,pretax_income_linked_accn,cash,cash_tag,cash_accn,cash_unit,cash_linked_accn,short_term_investments,short_term_investments_tag,short_term_investments_accn,short_term_investments_unit,short_term_investments_linked_accn,debt_total,debt_total_tag,debt_total_accn,debt_total_unit,debt_total_linked_accn,debt_current,debt_current_tag,debt_current_accn,debt_current_unit,debt_current_linked_accn,debt_noncurrent,debt_noncurrent_tag,debt_noncurrent_accn,debt_noncurrent_unit,debt_noncurrent_linked_accn,equity,equity_tag,equity_accn,equity_unit,equity_linked_accn,cash_total,debt_computed,fcf_computed,tax_rate_computed,invested_capital_computed,nopat_computed,roic_computed,fcf_margin_computed,fcf_conversion_computed,has_roic_inputs,has_fcf_inputs,ticker,cik,accession_count_from_links
2025,23279000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-26-000017,USD,False,6947000000.0,NetIncomeLoss,0000764180-26-000017,USD,False,9290000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-26-000017,USD,False,216000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-26-000017,USD,False,9899000000.0,OperatingIncomeLoss,0000764180-26-000017,USD,False,2442000000.0,IncomeTaxExpenseBenefit,0000764180-26-000017,USD,False,0.26,EffectiveIncomeTaxRateContinuingOperations,0000764180-26-000017,pure,False,9389000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-26-000017,USD,False,4474000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-26-000017,USD,False,,,,,False,25709000000.0,LongTermDebt,0000764180-26-000017,USD,False,1569000000.0,LongTermDebtCurrent,0000764180-26-000017,USD,False,24140000000.0,LongTermDebtNoncurrent,0000764180-26-000017,USD,False,-3502000000.0,StockholdersEquity,0000764180-26-000017,USD,False,4474000000.0,25709000000.0,9074000000.0,0.26009159654915326,17733000000.0,7324353285.759932,0.41303520474595,0.3897933760041239,1.3061753274794876,True,True,MO,0000764180,0
2024,24018000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-25-000019,USD,False,11264000000.0,NetIncomeLoss,0000764180-25-000019,USD,False,8753000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-25-000019,USD,False,142000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-25-000019,USD,False,11241000000.0,OperatingIncomeLoss,0000764180-25-000019,USD,False,2394000000.0,IncomeTaxExpenseBenefit,0000764180-25-000019,USD,False,0.175,EffectiveIncomeTaxRateContinuingOperations,0000764180-25-000019,pure,False,13658000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-25-000019,USD,False,3127000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-25-000019,USD,False,,,,,False,24926000000.0,LongTermDebt,0000764180-25-000019,USD,False,1527000000.0,LongTermDebtCurrent,0000764180-25-000019,USD,False,23399000000.0,LongTermDebtNoncurrent,0000764180-25-000019,USD,False,-2238000000.0,StockholdersEquity,0000764180-25-000019,USD,False,3127000000.0,24926000000.0,8611000000.0,0.17528188607409576,19561000000.0,9270656318.641088,0.47393570464910223,0.35852277458572734,0.7644708806818182,True,True,MO,0000764180,0
2023,24483000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-24-000018,USD,False,8130000000.0,NetIncomeLoss,0000764180-24-000018,USD,False,9287000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-24-000018,USD,False,196000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-24-000018,USD,False,11547000000.0,OperatingIncomeLoss,0000764180-24-000018,USD,False,2798000000.0,IncomeTaxExpenseBenefit,0000764180-24-000018,USD,False,0.256,EffectiveIncomeTaxRateContinuingOperations,0000764180-24-000018,pure,False,10928000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-24-000018,USD,False,3686000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-24-000018,USD,False,,,,,False,26233000000.0,LongTermDebt,0000764180-24-000018,USD,False,1121000000.0,LongTermDebtCurrent,0000764180-24-000018,USD,False,25112000000.0,LongTermDebtNoncurrent,0000764180-24-000018,USD,False,-3540000000.0,StockholdersEquity,0000764180-24-000018,USD,False,3686000000.0,26233000000.0,9091000000.0,0.2560395314787701,19007000000.0,8590511530.01464,0.4519656721215679,0.3713188743209574,1.1182041820418205,True,True,MO,0000764180,0
2022,25096000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-23-000020,USD,False,5764000000.0,NetIncomeLoss,0000764180-23-000020,USD,False,8256000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-23-000020,USD,False,205000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-23-000020,USD,False,11919000000.0,OperatingIncomeLoss,0000764180-23-000020,USD,False,1625000000.0,IncomeTaxExpenseBenefit,0000764180-23-000020,USD,False,0.22,EffectiveIncomeTaxRateContinuingOperations,0000764180-23-000020,pure,False,7389000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-23-000020,USD,False,4030000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-23-000020,USD,False,,,,,False,26680000000.0,LongTermDebt,0000764180-23-000020,USD,False,1556000000.0,LongTermDebtCurrent,0000764180-23-000020,USD,False,25124000000.0,LongTermDebtNoncurrent,0000764180-23-000020,USD,False,-3973000000.0,StockholdersEquity,0000764180-23-000020,USD,False,4030000000.0,26680000000.0,8051000000.0,0.21992150493977533,18677000000.0,9297755582.622818,0.49781847098692605,0.32080809690787376,1.3967730742539903,True,True,MO,0000764180,0
2021,26013000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-22-000019,USD,False,2475000000.0,NetIncomeLoss,0000764180-22-000019,USD,False,8405000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-22-000019,USD,False,169000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-22-000019,USD,False,11560000000.0,OperatingIncomeLoss,0000764180-22-000019,USD,False,1349000000.0,IncomeTaxExpenseBenefit,0000764180-22-000019,USD,False,0.353,EffectiveIncomeTaxRateContinuingOperations,0000764180-22-000019,pure,False,3824000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-22-000019,USD,False,4544000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-22-000019,USD,False,,,,,False,28044000000.0,LongTermDebt,0000764180-22-000019,USD,False,1105000000.0,LongTermDebtCurrent,0000764180-22-000019,USD,False,26939000000.0,LongTermDebtNoncurrent,0000764180-22-000019,USD,False,-1606000000.0,StockholdersEquity,0000764180-22-000019,USD,False,4544000000.0,28044000000.0,8236000000.0,0.35277196652719667,21894000000.0,7481956066.945606,0.34173545569313996,0.3166109253065775,3.327676767676768,True,True,MO,0000764180,0
2020,26153000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-21-000037,USD,False,4467000000.0,NetIncomeLoss,0000764180-21-000037,USD,False,8385000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-21-000037,USD,False,231000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-21-000037,USD,False,10873000000.0,OperatingIncomeLoss,0000764180-21-000037,USD,False,2436000000.0,IncomeTaxExpenseBenefit,0000764180-21-000037,USD,False,0.354,EffectiveIncomeTaxRateContinuingOperations,0000764180-21-000037,pure,False,6890000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-21-000037,USD,False,4945000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-21-000037,USD,False,,,,,False,29471000000.0,LongTermDebt,0000764180-21-000037,USD,False,1500000000.0,LongTermDebtCurrent,0000764180-21-000037,USD,False,27971000000.0,LongTermDebtNoncurrent,0000764180-21-000037,USD,False,2839000000.0,StockholdersEquity,0000764180-21-000037,USD,False,4945000000.0,29471000000.0,8154000000.0,0.35355587808418,27365000000.0,7028786937.590711,0.25685316782717743,0.31178067525714065,1.8253861652115513,True,True,MO,0000764180,0
2019,25110000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-20-000018,USD,False,-1293000000.0,NetIncomeLoss,0000764180-20-000018,USD,False,7837000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-20-000018,USD,False,246000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-20-000018,USD,False,10326000000.0,OperatingIncomeLoss,0000764180-20-000018,USD,False,2064000000.0,IncomeTaxExpenseBenefit,0000764180-20-000018,USD,False,2.695,EffectiveIncomeTaxRateContinuingOperations,0000764180-20-000018,pure,False,766000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-20-000018,USD,False,2117000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-20-000018,USD,False,,,,,False,28042000000.0,LongTermDebt,0000764180-20-000018,USD,False,1000000000.0,LongTermDebtCurrent,0000764180-20-000018,USD,False,27042000000.0,LongTermDebtNoncurrent,0000764180-20-000018,USD,False,6222000000.0,StockholdersEquity,0000764180-20-000018,USD,False,2117000000.0,28042000000.0,7591000000.0,2.6945169712793735,32147000000.0,-17497582245.43081,-0.5442990713108784,0.30230983671843886,-5.870843000773395,True,True,MO,0000764180,0
2018,25364000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-19-000023,USD,False,6963000000.0,NetIncomeLoss,0000764180-19-000023,USD,False,8391000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-19-000023,USD,False,238000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-19-000023,USD,False,9115000000.0,OperatingIncomeLoss,0000764180-19-000023,USD,False,2374000000.0,IncomeTaxExpenseBenefit,0000764180-19-000023,USD,False,0.254,EffectiveIncomeTaxRateContinuingOperations,0000764180-19-000023,pure,False,9341000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-19-000023,USD,False,1333000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-19-000023,USD,False,,,,,False,13042000000.0,LongTermDebt,0000764180-19-000023,USD,False,1144000000.0,LongTermDebtCurrent,0000764180-19-000023,USD,False,11898000000.0,LongTermDebtNoncurrent,0000764180-19-000023,USD,False,14787000000.0,StockholdersEquity,0000764180-19-000023,USD,False,1333000000.0,13042000000.0,8153000000.0,0.2541483781179745,26496000000.0,6798437533.454662,0.25658354217446644,0.3214398359880145,1.1709033462587966,True,True,MO,0000764180,0
2017,25576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-18-000028,USD,False,10222000000.0,NetIncomeLoss,0000764180-18-000028,USD,False,4922000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-18-000028,USD,False,199000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-18-000028,USD,False,9556000000.0,OperatingIncomeLoss,0000764180-18-000028,USD,False,-399000000.0,IncomeTaxExpenseBenefit,0000764180-18-000028,USD,False,-0.041,EffectiveIncomeTaxRateContinuingOperations,0000764180-18-000028,pure,False,9828000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-18-000028,USD,False,1253000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-18-000028,USD,False,,,,,False,13894000000.0,LongTermDebt,0000764180-18-000028,USD,False,864000000.0,LongTermDebtCurrent,0000764180-18-000028,USD,False,13030000000.0,LongTermDebtNoncurrent,0000764180-18-000028,USD,False,15377000000.0,StockholdersEquity,0000764180-18-000028,USD,False,1253000000.0,13894000000.0,4723000000.0,-0.0405982905982906,28018000000.0,9943957264.957266,0.35491317242334447,0.18466531122927746,0.4620426531011544,True,True,MO,0000764180,0
2016,25744000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-17-000028,USD,False,14239000000.0,NetIncomeLoss,0000764180-17-000028,USD,False,3791000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-17-000028,USD,False,189000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-17-000028,USD,False,8762000000.0,OperatingIncomeLoss,0000764180-17-000028,USD,False,7608000000.0,IncomeTaxExpenseBenefit,0000764180-17-000028,USD,False,0.348,EffectiveIncomeTaxRateContinuingOperations,0000764180-17-000028,pure,False,21852000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-17-000028,USD,False,4569000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-17-000028,USD,False,,,,,False,13881000000.0,LongTermDebt,0000764180-17-000028,USD,False,0.0,LongTermDebtCurrent,0000764180-17-000028,USD,False,13881000000.0,LongTermDebtNoncurrent,0000764180-17-000028,USD,False,12770000000.0,StockholdersEquity,0000764180-17-000028,USD,False,4569000000.0,13881000000.0,3602000000.0,0.3481603514552444,22082000000.0,5711419000.549149,0.2586459107213635,0.1399160969546302,0.25296720275300233,True,True,MO,0000764180,0
2015,25434000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000764180-16-000128,USD,False,5241000000.0,NetIncomeLoss,0000764180-16-000128,USD,False,5810000000.0,NetCashProvidedByUsedInOperatingActivities,0000764180-16-000128,USD,False,229000000.0,PaymentsToAcquirePropertyPlantAndEquipment,0000764180-16-000128,USD,False,8361000000.0,OperatingIncomeLoss,0000764180-16-000128,USD,False,2835000000.0,IncomeTaxExpenseBenefit,0000764180-16-000128,USD,False,0.351,EffectiveIncomeTaxRateContinuingOperations,0000764180-16-000128,pure,False,8078000000.0,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,0000764180-16-000128,USD,False,2369000000.0,CashAndCashEquivalentsAtCarryingValue,0000764180-16-000128,USD,False,,,,,False,12919000000.0,LongTermDebt,0000764180-16-000128,USD,False,4000000.0,LongTermDebtCurrent,0000764180-16-000128,USD,False,12915000000.0,LongTermDebtNoncurrent,0000764180-16-000128,USD,False,2880000000.0,StockholdersEquity,0000764180-16-000128,USD,False,2369000000.0,12919000000.0,5581000000.0,0.3509532062391681,13430000000.0,5426680242.634316,0.4040714998238508,0.21943068333726506,1.0648731158175921,True,True,MO,0000764180,0
