year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,11860000000.0,12.56,3100000000.0,,,,,,,,160000000.0,1.11,6.15,
2025,11680000000.0,12.93,3170000000.0,24.07,1160000000.0,9760000000.0,19380000000.0,2420000000.0,29.6,16960000000.0,160000000.0,1.17,5.43,26.2
2024,10810000000.0,9.44,2260000000.0,18.23,2089999999.9999998,6550000000.0,14590000000.0,1710000000.0,48.7,12870000000.0,160000000.0,0.88,7.22,45.4
2023,9970000000.0,10.23,2410000000.0,21.51,1700000000.0,6550000000.0,13330000000.0,730000000.0,30.1,12590000000.0,160000000.0,1.17,5.21,70.3
2022,9110000000.0,8.14,1750000000.0,16.63,1320000000.0,6550000000.0,12810000000.0,130000000.0,30.8,12680000000.0,160000000.0,1.3,4.73,329.0
2021,8170000000.0,7.36,1760000000.0,18.99,1870000000.0,6130000000.0,12180000000.0,,35.4,12210000000.0,160000000.0,1.12,5.62,
2020,7410000000.0,5.58,1400000000.0,15.83,1250000000.0,5700000000.0,10870000000.0,,28.8,11410000000.0,160000000.0,1.63,3.89,-53.3
2019,7880000000.0,,1230000000.0,12.69,1000000000.0,5740000000.0,10640000000.0,,,11320000000.0,160000000.0,1.57,3.48,-40.2
2018,7340000000.0,5.94,1340000000.0,15.01,1250000000.0,5320000000.0,9400000000.0,,17.7,10680000000.0,160000000.0,2.02,2.56,-14.7
2017,6380000000.0,-0.99,1290000000.0,16.87,1200000000.0,4470000000.0,8199999999.999999,,-82.1,9930000000.0,160000000.0,2.37,2.29,-8.47
2016,6030000000.0,3.34,1070000000.0000001,13.98,1010000000.0,4390000000.0,8460000000.000001,,21.8,9410000000.0,160000000.0,2.33,2.28,-14.5
2015,5690000000.0,3.2,1100000000.0,16.1,2410000000.0,4340000000.0,8340000000.0,,18.4,8439999999.999999,170000000.0,2.43,2.09,-124.0
2014,5880000000.0,5.22,,-19.74,3950000000.0,3400000000.0,10420000000.0,2760000000.0,10.8,7650000000.0,230000000.0,2.3,2.51,5.33
2013,7490000000.0,4.16,1140000000.0,14.13,3220000000.0,2460000000.0,11850000000.0,3680000000.0,13.4,8160000000.0,250000000.0,2.05,2.29,4.66
2012,8690000000.0,3.06,1320000000.0,14.05,3600000000.0,1860000000.0,12670000000.0,3290000000.0,14.7,9380000000.0,270000000.0,2.13,1.77,4.67
2011,8130000000.000001,,870000000.0,9.0,5090000000.0,1530000000.0,13920000000.0,5270000000.0,,8650000000.0,330000000.0,1.2,1.85,2.86
2010,11240000000.0,,990000000.0,8.72,8860000000.0,2790000000.0,25570000000.0,10980000000.0,,14590000000.0,,0.0,1.9,1.94
2009,20920000000.0,,,-2.77,7960000000.0,3900000000.0,25600000000.0,9880000000.0,,15720000000.0,,0.0,0.8574,1.82
2008,30140000000.0,,,-8.73,6970000000.0,4179999999.9999995,27860000000.0,9590000000.0,,18270000000.0,,5.74,0.333,1.05
2007,36620000000.0,,,-1.06,3360000000.0,4320000000.0,34810000000.0,15440000000.0,,19360000000.0,,1.63,0.9876,2.34
2006,42820000000.0,,4130000000.0,10.75,15640000000.0,4390000000.0,38590000000.0,17140000000.0,,21450000000.0,,1.22,1.15,2.87
2005,36050000000.0,,4720000000.0,18.18,14780000000.0,4250000000.0,35800000000.0,16670000000.000002,,19120000000.0,,0.95,1.57,3.39
2004,27910000000.0,,2840000000.0,10.49,10700000000.0,5290000000.0,30920000000.0,13330000000.0,,17590000000.0,,1.15,1.51,3.16
2003,27050000000.0,,1170000000.0,5.94,8010000000.0,7570000000.0,32090000000.000004,12680000000.0,,19400000000.0,,1.55,1.22,2.59
2002,26670000000.0,,,-12.63,6560000000.0,8810000000.0,31150000000.0,11230000000.0,,19910000000.0,,2.56,0.7507,1.78
2001,29920000000.0,,,-18.08,6160000000.0,9240000000.0,33390000000.0,14170000000.0,,19220000000.0,,1.55,1.13,
2000,37580000000.0,,2020000000.0,,3650000000.0,10680000000.0,,,,,,1.12,,
1999,32479999999.999996,,1240000000.0,,4230000000.0000005,5590000000.0,,,,,,0.46,,
1998,29390000000.0,,820000000.0,,1450000000.0,5540000000.0,,,,,,1.12,,
1997,29790000000.0,,1940000000.0,,1440000000.0,3420000000.0,,,,,,1.21,,
1996,27970000000.0,,1960000000.0,,1510000000.0,3310000000.0,,,,,,1.09,,
1995,,,,,,,,,,,,1.03,,
1994,,,,,,,,,,,,0.79,,
1993,,,,,,,,,,,,0.71,,
1992,,,,,,,,,,,,1.13,,
1991,,,,,,,,,,,,1.76,,
1990,,,,,,,,,,,,2.21,,
1989,,,,,,,,,,,,2.01,,
1988,,,,,,,,,,,,2.5,,
1987,,,,,,,,,,,,2.05,,
1986,,,,,,,,,,,,2.89,,
1985,,,,,,,,,,,,2.69,,
1984,,,,,,,,,,,,3.03,,
1983,,,,,,,,,,,,1.99,,
1982,,,,,,,,,,,,3.16,,
1981,,,,,,,,,,,,4.87,,
1980,,,,,,,,,,,,3.58,,
1979,,,,,,,,,,,,4.52,,
1978,,,,,,,,,,,,5.0,,
1977,,,,,,,,,,,,4.68,,
1976,,,,,,,,,,,,2.57,,
1975,,,,,,,,,,,,3.43,,
1974,,,,,,,,,,,,3.61,,
1973,,,,,,,,,,,,1.9,,
1972,,,,,,,,,,,,1.0,,
1971,,,,,,,,,,,,1.48,,
1970,,,,,,,,,,,,1.77,,
