year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,33930000000.0,17.31,19350000000.0,,,,,,,,890000000.0,0.61,12.7,
2025,32790000000.0,16.56,18570000000.0,58.86,10890000000.0,19000000000.0,54150000000.0,7740000000.0,34.5,46410000000.0,890000000.0,0.53,15.5,65.7
2024,28160000000.0,13.92,15250000000.0,56.45,8770000000.0,18220000000.0,48080000000.0,6510000000.0,37.7,41560000000.0,910000000.0,0.5,17.3,75.0
2023,25090000000.0,11.87,13630000000.0,56.63,9180000000.0,15680000000.0,42440000000.0,6990000000.0,35.6,35450000000.0,930000000.0,0.54,15.9,57.2
2022,22230000000.0,10.25,11730000000.0,54.88,7400000000.0,14020000000.0,38720000000.0,6370000000.0,33.4,32340000000.000004,960000000.0,0.57,15.0,52.4
2021,18880000000.0,8.8,10300000000.0,56.86,7890000000.0,13900000000.0,37660000000.0,7410000000.0,39.9,30250000000.0,980000000.0,0.5,18.6,47.5
2020,15300000000.0,6.39,7760000000.0,53.2,10590000000.0,12670000000.0,33580000000.0,6510000000.0,54.4,27060000000.0,990000000.0,0.46,23.3,54.6
2019,16879999999.999998,7.98,9730000000.0,58.96,7670000000.0,8520000000.0,29230000000.0,5990000000.0,36.2,23240000000.0,1000000000.0,0.46,17.8,50.2
2018,14950000000.0,5.62,7200000000.0,49.43,8369999999.999999,6330000000.0,24860000000.0,5480000000.0,32.3,19370000000.0,1030000000.0,0.55,13.0,35.4
2017,12490000000.0,3.65,6520000000.0,53.42,7780000000.0,5420000000.0,21320000000.0,5560000000.0,39.7,15760000000.0,1050000000.0,0.61,12.8,28.8
2016,10770000000.0,3.69,5640000000.0,53.28,8330000000.0,5180000000.0,18670000000.0,5680000000.0,26.6,12990000000.0,1080000000.0,0.77,10.4,19.8
2015,9660000000.0,3.35,4950000000.0,51.92,6730000000.0,3260000000.0,16250000000.0,6060000000.0,27.4,10180000000.0,1120000000.0,0.7,11.2,17.9
2014,9440000000.0,3.11,5070000000.0,54.31,6370000000.0,1490000000.0,15320000000.0,6820000000.0,25.9,8500000000.0,1150000000.0,0.55,10.5,14.6
2013,8340000000.0,2.1,4500000000.0,54.31,6290000000.0,,14240000000.0,7490000000.0,37.0,6740000000.0,,0.27,16.0,17.9
2012,7390000000.0,2.2,3930000000.0,53.48,5000000000.0,,12460000000.0,6920000000.0,20.7,5530000000.0,,0.2,8.19,8.74
2011,6710000000.0,1.49,2740000000.0,41.3,4940000000.0,,10690000000.0,5870000000.0,23.2,4810000000.0,,0.17,7.05,8.05
2010,5530000000.0,,2750000000.0,50.71,4190000000.0000005,,8830000000.0,5210000000.0,,3620000000.0,,0.22,5.3,5.62
2009,5090000000.0,,2210000000.0,45.75,2870000000.0,22000000.0,7470000000.0,3510000000.0,,3950000000.0,,0.25,6.52,9.46
2008,4990000000.0,,,-5.6,2240000000.0,160000000.0,6470000000.0,1930000000.0,,4540000000.0,,0.46,3.7,9.56
2007,4059999999.9999995,,1670000000.0,27.24,2960000000.0,220000000.0,6260000000.0,3030000000.0,,3220000000.0,,0.27,6.95,9.32
2006,3320000000.0,,290000000.0,6.9,2480000000.0,220000000.0,5080000000.0,2360000000.0,,2710000000.0,,0.1,4.0,5.61
2005,2930000000.0,,390000000.0,13.38,1280000000.0,220000000.0,3700000000.0,1170000000.0,,2520000000.0,,,,
2004,2590000000.0,,340000000.0,13.37,1130000000.0,220000000.0,3260000000.0,970000000.0,,2280000000.0,,,,
2003,2230000000.0,,,-24.59,910000000.0,220000000.0,2900000000.0,700000000.0,,2190000000.0,,,,
2002,,,,8.9,870000000.0,80100000.0,2260000000.0,1020000000.0,,1230000000.0,,,,
2001,,,,15.05,170000000.0,89590000.0,1480000000.0,600000000.0,,870000000.0,,,,
2000,,,,,,82990000.0,,,,,,,,
1998,,,,,,82410000.0,,,,,,,,
