year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,8109999999.999999,16.1,2150000000.0,,,,,,,,100000000.0,0.95,4.57,
2025,7900000000.0,14.3,1930000000.0,24.5,290000000.0,9340000000.0,34570000000.0,19880000000.0,31.1,14690000000.0,100000000.0,0.56,5.92,2.35
2024,7030000000.0,14.46,1960000000.0,27.95,180000000.0,7660000000.0,31330000000.0,18860000000.0,35.8,12460000000.0,100000000.0,0.58,7.98,2.98
2023,6170000000.0,12.97,1740000000.0,28.22,210000000.0,6370000000.0,28160000000.0,17440000000.0,41.6,10720000000.0,100000000.0,0.51,9.43,3.34
2022,5370000000.0,42.93,1280000000.0,23.87,790000000.0,6700000000.0,26980000000.0,16030000000.000002,9.91,10940000000.0,100000000.0,0.58,8.53,2.86
2021,5310000000.0,10.95,1140000000.0,21.35,350000000.0,7960000000.0,23710000000.0,11560000000.0,44.0,12150000000.0,100000000.0,0.47,9.77,4.49
2020,5350000000.0,9.08,1170000000.0,21.41,300000000.0,9610000000.0,24020000000.0,10470000000.0,46.2,13540000000.0,100000000.0,0.49,8.44,4.31
2019,5360000000.0,17.01,2220000000.0,43.52,700000000.0,5330000000.0,18100000000.0,9490000000.0,20.2,8610000000.0,100000000.0,0.54,6.87,3.88
2018,5190000000.0,9.14,1190000000.0,23.09,360000000.0,4940000000.0,15240000000.0,7730000000.0,28.1,7510000000.0,100000000.0,0.64,5.31,3.56
2017,4600000000.0,9.5,1030000000.0,22.46,670000000.0,5150000000.0,14310000000.0,6860000000.0,26.1,7450000000.0,100000000.0,0.56,5.75,3.86
2016,3780000000.0,6.5,940000000.0,24.82,750000000.0,6200000000.0,14320000000.0,5780000000.0,26.8,8529999999.999999,100000000.0,0.69,4.9,3.21
2015,3580000000.0,6.91,1000000000.0,27.98,770000000.0,3270000000.0,10160000000.0,5290000000.0,25.9,4860000000.0,100000000.0,0.56,5.34,3.61
2014,3540000000.0,6.47,920000000.0,25.96,610000000.0,2200000000.0,8400000000.0,4750000000.0,22.7,3640000000.0,100000000.0,0.55,4.41,3.29
2013,3230000000.0,5.42,750000000.0,23.29,450000000.0,2460000000.0,8180000000.0,4210000000.0,23.9,3970000000.0,99310000.0,0.38,4.25,3.27
2012,2990000000.0,4.95,680000000.0,22.94,370000000.0,2020000000.0,7070000000.0,3680000000.0,20.9,3380000000.0,98420000.0,0.56,3.67,2.98
2011,2790000000.0,4.45,600000000.0,21.63,330000000.0,1080000000.0,5310000000.0,3190000000.0,18.0,2120000000.0,96450000.0,0.41,3.0,2.62
2010,2380000000.0,,440000000.0,18.79,270000000.0,1340000000.0,5060000000.0,2750000000.0,,2310000000.0,94310000.0,0.41,3.05,2.64
2009,2040000000.0,,330000000.0,16.58,160000000.0,1150000000.0,4320000000.0,2420000000.0,,1900000000.0,90870000.0,0.7,2.45,2.07
2008,2300000000.0,,430000000.0,18.59,170000000.0,1260000000.0,3970000000.0,2000000000.0,,1960000000.0,89620000.0,0.74,1.69,1.94
2007,2100000000.0,,380000000.0,18.25,300000000.0,1050000000.0,3450000000.0,1780000000.0,,1660000000.0,88570000.0,0.46,2.64,3.1
2006,1700000000.0,,290000000.0,17.22,69470000.0,1020000000.0,2990000000.0,1480000000.0,,1500000000.0,87050000.0,0.52,2.59,2.97
2005,1450000000.0,,220000000.0,15.17,53110000.0,890000000.0,2520000000.0,1240000000.0,,1270000000.0,85430000.0,0.6,2.34,2.72
2004,960000000.0,,130000000.0,13.79,120000000.0,890000000.0,2360000000.0,1110000000.0,,1250000000.0,,0.72,2.66,2.31
2003,670000000.0,0.88,73700000.0,10.08,70230000.0,650000000.0,1510000000.0,650000000.0,24.8,850000000.0,,0.81,2.64,2.71
2002,610000000.0,,85720000.0,15.6,12420000.0,330000000.0,820000000.0,370000000.0,,450000000.0,,1.04,1.96,3.05
2001,590000000.0,,90470000.0,15.79,16190000.000000002,320000000.0,760000000.0,320000000.0,,430000000.0,,0.7,2.23,
2000,530000000.0,,79270000.0,,11370000.0,240000000.0,,,,,,0.99,,
1999,420000000.0,,75200000.0,,13500000.0,130000000.0,,,,,,0.81,,
1998,380000000.0,,55200000.0,,9400000.0,120000000.0,,,,,,1.4,,
1997,330000000.0,,62700000.0,,600000.0,100000000.0,,,,,,0.54,,
1996,220000000.0,,39700000.0,,400000.0,70200000.0,,,,,,0.97,,
1995,,,,,,,,,,,,0.74,,
1994,,,,,,,,,,,,0.68,,
1993,,,,,,,,,,,,0.34,,
1992,,,,,,,,,,,,0.83,,
