year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,8800000000.0,9.71,1180000000.0,,,,,,,,110000000.0,1.17,4.49,
2025,8560000000.000001,8.8,1040000000.0,12.86,460000000.0,3640000000.0,11210000000.0,3710000000.0,44.2,7500000000.0,110000000.0,1.36,5.23,11.8
2024,8090000000.0,8.12,1050000000.0,15.17,470000000.0,4080000000.0,11230000000.0,3670000000.0,34.8,7550000000.0,110000000.0,1.79,4.06,9.23
2023,9120000000.0,10.57,1400000000.0,19.24,1070000000.0000001,3330000000.0,11300000000.0,3740000000.0,28.5,7560000000.0,110000000.0,1.59,3.9,9.39
2022,7880000000.0,9.27,1250000000.0,15.42,490000000.0,4179999999.9999995,10750000000.0,3010000000.0,26.5,7740000000.0,110000000.0,1.85,3.75,9.23
2021,7280000000.0,8.66,1100000000.0,23.16,660000000.0,4380000000.0,10700000000.0,2690000000.0,37.7,8000000000.0,110000000.0,1.33,5.56,14.4
2020,6210000000.0,11.26,1500000000.0,19.58,700000000.0,2360000000.0,7260000000.0,1340000000.0,20.5,5910000000.0,110000000.0,1.79,4.69,15.5
2019,6730000000.0,7.91,1110000000.0,14.93,1010000000.0,2250000000.0,6110000000.0,400000000.0,23.2,5700000000.0,110000000.0,2.15,3.5,22.7
2018,6720000000.0,6.95,1150000000.0,21.06,900000000.0,1770000000.0,6260000000.0,1610000000.0,19.1,4640000000.0,110000000.0,2.74,2.68,14.1
2017,6400000000.0,2.9,1070000000.0000001,17.64,2530000000.0,1840000000.0,7160000000.0,2660000000.0,58.5,4490000000.0,120000000.0,1.83,3.93,11.7
2016,5940000000.0,5.88,960000000.0,17.25,2420000000.0,1960000000.0,7100000000.0,1990000000.0,19.4,5110000000.0,120000000.0,2.57,2.91,8.44
2015,6160000000.0,6.0,1070000000.0000001,18.88,2140000000.0000002,1500000000.0,6400000000.0,2250000000.0,14.1,4139999999.9999995,130000000.0,3.15,2.19,6.03
2014,6600000000.0,6.15,1140000000.0,18.02,1810000000.0,1220000000.0,6220000000.0,2650000000.0,14.6,3560000000.0,130000000.0,2.66,2.28,5.86
2013,6450000000.0,5.71,1030000000.0,16.4,1570000000.0,1080000000.0,5840000000.0,2580000000.0,16.4,3250000000.0,130000000.0,2.24,2.54,6.1
2012,6270000000.0,5.08,940000000.0,16.39,1250000000.0,1060000000.0,5630000000.0,1850000000.0,12.8,3780000000.0,130000000.0,2.75,1.87,5.97
2011,6100000000.0,,920000000.0,15.45,980000000.0,900000000.0,5280000000.0,1740000000.0,,3530000000.0,140000000.0,2.79,1.71,5.63
2010,5150000000.0,,630000000.0,12.45,810000000.0,900000000.0,4740000000.0,1460000000.0,,3280000000.0,140000000.0,2.41,1.98,6.44
2009,4210000000.0,,230000000.0,7.73,640000000.0,900000000.0,4300000000.0,1310000000.0,,2980000000.0,140000000.0,3.41,1.59,4.9
2008,5550000000.0,,720000000.0,15.39,580000000.0,1000000000.0,4590000000.0,1680000000.0,,2900000000.0,140000000.0,5.15,0.8228,2.82
2007,5180000000.0,,820000000.0,16.36,620000000.0,920000000.0,4540000000.0,1740000000.0,,2800000000.0,140000000.0,2.47,1.97,5.74
2006,4890000000.0,,780000000.0,16.66,400000000.0,960000000.0,4730000000.0,1910000000.0,,2810000000.0,160000000.0,2.37,2.07,5.09
2005,4880000000.0,,730000000.0,16.2,460000000.0,740000000.0,4520000000.0,1640000000.0,,2870000000.0,170000000.0,2.16,2.15,6.62
2004,4510000000.0,,530000000.0,11.43,470000000.0,750000000.0,4210000000.0,1860000000.0,,2350000000.0,180000000.0,2.06,2.02,4.66
2003,4110000000.0000005,,310000000.0,8.61,220000000.0,770000000.0,3980000000.0,1580000000.0,,2390000000.0,180000000.0,2.91,1.62,4.02
2002,3950000000.0,,250000000.0,7.21,280000000.0,920000000.0,4019999999.9999995,1600000000.0,,2410000000.0,180000000.0,5.14,0.9691,2.38
2001,4139999999.9999995,,100000000.0,4.83,120000000.0,910000000.0,4090000000.0,1600000000.0,,2490000000.0,180000000.0,227.78,0.7925,
2000,5980000000.0,,720000000.0,,180000000.0,940000000.0,,,,,180000000.0,9.79,,
1999,6530000000.0,,800000000.0,,350000000.0,1100000000.0,,,,,190000000.0,10.0,,
1998,6750000000.0,,130000000.0,,100000000.0,1060000000.0,,,,,190000000.0,12.29,,
1997,7190000000.0,,760000000.0,,260000000.0,200000000.0,,,,,200000000.0,101.47,,
1996,8359999999.999999,,730000000.0,,660000000.0,470000000.0,,,,,210000000.0,13.23,,
1995,,,,,,,,,,,,14.73,,
1994,,,,,,,,,,,,21.13,,
1993,,,,,,,,,,,,19.72,,
1992,,,,,,,,,,,,24.42,,
1991,,,,,,,,,,,,25.49,,
1990,,,,,,,,,,,,24.34,,
1989,,,,,,,,,,,,27.46,,
1988,,,,,,,,,,,,21.89,,
1987,,,,,,,,,,,,23.59,,
1986,,,,,,,,,,,,24.03,,
1985,,,,,,,,,,,,28.98,,
1984,,,,,,,,,,,,31.27,,
1983,,,,,,,,,,,,26.26,,
1982,,,,,,,,,,,,38.33,,
1981,,,,,,,,,,,,0.0,,
