year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,27680000000.0,6.28,7830000000.0,,,,,,,,790000000.0,0.86,4.73,
2025,26910000000.0,,6830000000.0,31.39,17200000000.0,19290000000.0,29260000000.0,,,34840000000.0,,0.72,6.41,-30.9
2024,23730000000.0,7.01,7290000000.0,36.17,16160000000.0,17079999999.999998,27700000000.0,,28.1,31720000000.0,,0.71,7.02,-41.5
2023,21360000000.0,4.77,5480000000.0,29.85,12680000000.0,14780000000.0,24340000000.0,,29.2,27080000000.0,,0.0,5.79,-45.1
2022,17090000000.0,3.13,3920000000.0,25.24,12390000000.0,13030000000.0,25360000000.0,2780000000.0,25.3,22570000000.0,,0.0,4.57,28.1
2021,10950000000.0,1.13,1460000000.0,16.42,11150000000.0,11270000000.0,23640000000.0,6170000000.0,83.0,17460000000.0,,0.0,8.99,15.9
2020,6790000000.0,0.0604,560000000.0,13.58,11060000000.0,12380000000.0,21870000000.0,4890000000.0,,16980000000.0,,0.0,13.4,18.6
2019,15060000000.0,4.55,5950000000.0,41.31,7310000000.0,9090000000.0,21400000000.0,5930000000.0,17.7,15460000000.0,,0.0,5.65,14.3
2018,14520000000.0,3.37,4830000000.0,35.13,6280000000.0,8640000000.0,22680000000.0,8780000000.0,20.1,13900000000.0,,0.0,5.41,8.95
2017,12680000000.0,1.91,4390000000.0,36.69,7400000000.0,9520000000.0,25450000000.0,11260000000.0,35.8,14180000000.0,,0.0,6.68,7.52
2016,10740000000.0,1.73,2710000000.0,27.19,4290000000.0,7130000000.0,19830000000.0,9840000000.0,33.4,9990000000.0,,0.0,6.73,7.35
2015,9220000000.0,2.01,3120000000.0,35.65,2640000000.0,6150000000.0,17420000000.0,8790000000.0,24.9,8620000000.0,,0.0,6.86,7.19
2014,8439999999.999999,,2980000000.0,36.46,4290000000.0,3860000000.0,14770000000.0,8560000000.000001,,6200000000.0,,0.0,7.01,6.91
2013,6790000000.0,1.48,2290000000.0,35.03,6750000000.0,1890000000.0,10440000000.0,6910000000.0,30.8,3520000000.0,,0.0,8.9,8.74
2012,5260000000.0,1.14,1760000000.0,34.67,5180000000.0,1400000000.0,6560000000.0,3950000000.0,21.4,2610000000.0,,0.0,5.88,7.83
2011,4350000000.0,,1360000000.0,32.13,2650000000.0,490000000.0,3970000000.0,2650000000.0,,1310000000.0,,0.0,5.35,8.78
2010,3080000000.0,,740000000.0,25.16,1660000000.0,470000000.0,2900000000.0,1850000000.0,,1040000000.0,,0.0,6.37,10.6
2009,2330000000.0,,440000000.0,19.95,800000000.0,190000000.0,1830000000.0,1320000000.0,,510000000.0,,0.0,4.26,7.53
2008,1880000000.0,,270000000.0,16.5,460000000.0,390000000.0,1310000000.0,690000000.0,,610000000.0,,0.0,1.6,4.32
2007,1400000000.0,,150000000.0,11.38,500000000.0,560000000.0,1350000000.0,570000000.0,,770000000.0,,0.0,3.14,7.63
2006,1120000000.0,,65629999.99999999,5.53,430000000.0,560000000.0,1100000000.0,370000000.0,,730000000.0,,0.0,1.42,4.3
2005,960000000.0,,35700000.0,3.9,150000000.0,220000000.0,750000000.0,390000000.0,,360000000.0,,0.0,0.9204,2.26
2004,910000000.0,,31000000.0,3.33,220000000.0,220000000.0,540000000.0,200000000.0,,330000000.0,,0.0,1.0,4.51
2003,860000000.0,,7030000.0,1.21,240000000.0,120000000.0,330000000.0,140000000.0,,180000000.0,,0.0,0.7794,4.51
2002,1000000000.0,,,-2.02,130000000.0,,210000000.0,130000000.0,,79510000.0,,0.0,0.3582,2.73
2001,1170000000.0,,,-1.2,140000000.0,,260000000.0,140000000.0,,110000000.0,,0.0,1.11,
2000,1230000000.0,,,,87970000.0,,,,,,,0.0,,
1999,480000000.0,,25210000.0,,170000000.0,,,,,,,0.0,,
1998,,,,,53600000.0,1000000.0,,,,,,,,
