year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2026,449710000000.0,13.29,14550000000.0,,,,,,,,900000000.0,2.14,0.5228,
2025,447560000000.0,13.28,14690000000.0,3.28,28120000000.0,78380000000.0,309580000000.0,101690000000.0,24.9,207880000000.0,900000000.0,2.64,0.6808,3.0
2024,400270000000.0,15.61,20070000000.0,5.01,29110000000.0,76900000000.0,298270000000.0,102590000000.0,32.0,195680000000.0,910000000.0,1.64,1.17,4.57
2023,371620000000.0,24.14,29110000000.0,7.83,29620000000.0,62530000000.0,273720000000.00003,98910000000.0,21.2,174800000000.0,920000000.0,1.42,1.31,4.92
2022,324160000000.0,21.48,26340000000.0,8.13,27910000000.0,57620000000.0,245700000000.0,86340000000.0,23.7,159350000000.0,930000000.0,1.26,1.53,5.74
2021,287590000000.0,18.33,22310000000.0,7.76,23900000000.0,46000000000.0,212200000000.0,76470000000.0,25.9,135720000000.0,940000000.0,1.18,1.64,6.18
2020,257140000000.0,16.24,20740000000.0,8.07,19780000000.0,43460000000.0,197280000000.0,70530000000.0,20.2,126750000000.0,940000000.0,1.47,1.29,4.72
2019,242150000000.0,14.58,17980000000.0,7.43,14240000000.0,40670000000.0,173880000000.0,62160000000.0,18.5,111720000000.0,940000000.0,1.53,1.15,4.48
2018,226240000000.0,12.47,15940000000.0,7.05,14320000000.0,36550000000.0,152220000000.0,56220000000.0,18.1,95990000000.0,960000000.0,1.53,1.06,4.25
2017,201150000000.0,10.91,14020000000.0,6.97,15490000000.0,31690000000.0,139050000000.0,52020000000.0,18.0,87030000000.0,960000000.0,1.46,1.06,4.11
2016,184840000000.0,7.6,11860000000.0,6.42,13270000000.0,32970000000.0,122810000000.0,40180000000.0,18.5,82620000000.0,950000000.0,1.69,0.8241,3.79
2015,157100000000.0,6.1,10230000000.0,6.51,12910000000.0,31960000000.0,111250000000.0,35460000000.0,16.6,75790000000.0,950000000.0,1.85,0.7136,3.16
2014,130470000000.0,5.81,9650000000.0,7.4,9230000000.0,17400000000.0,86380000000.0,33840000000.000004,14.8,52540000000.0,950000000.0,1.64,0.7392,2.85
2013,122480000000.0,5.62,8910000000.0,7.28,9210000000.0,16860000000.0,81880000000.0,33320000000.0,11.2,48550000000.0,980000000.0,1.67,0.6074,2.23
2012,111110000000.0,5.41,8620000000.0,7.79,11430000000.0,16750000000.0,80880000000.0,33290000000.0,8.25,47580000000.0,1010000000.0,1.8,0.4974,1.66
2011,101200000000.0,,7950000000.0,7.81,12000000000.0,11630000000.0,67879999999.99999,28290000000.0,,39590000000.0,1050000000.0,1.49,0.5338,1.91
2010,93080000000.0,,7380000000.0,7.84,11190000000.0,13500000000.0,63060000000.0,25820000000.0,,37230000000.0,1090000000.0,1.4,0.4213,1.52
2009,87130000000.0,,5800000000.0,6.71,11030000000.0,13490000000.0,59040000000.0,23600000000.0,,35430000000.0,1180000000.0,0.12,0.4012,1.48
2008,80410000000.0,,4620000000.0,5.75,8199999999.999999,12790000000.0,55810000000.0,20780000000.0,,35030000000.0,1200000000.0,0.14,0.3995,1.55
2007,75430000000.0,,7300000000.0,9.83,9610000000.0,11000000000.0,50890000000.0,20060000000.0,,30830000000.0,1300000000.0,0.07,0.9668,3.63
2006,70670000000.0,,6520000000.0,9.24,10940000000.0,7450000000.0,48320000000.0,20810000000.0,,27510000000.0,1340000000.0,0.07,1.02,3.47
2005,45700000000.0,,4970000000.0,10.54,6010000000.0,7090000000.0,41280000000.0,17810000000.0,,23470000000.0,1250000000.0,0.03,1.85,4.74
2004,36830000000.0,,3970000000.0,9.87,4500000000.0,4019999999.9999995,27870000000.0,10710000000.0,,17160000000.0,,0.04,1.54,5.28
2003,28560000000.0,,2840000000.0,9.56,2740000000.0,1970000000.0,17660000000.0,5230000000.0,,12430000000.0,,0.03,1.19,6.48
2002,25020000000.0,,2089999999.9999998,8.45,1830000000.0,1760000000.0,14160000000.0,4420000000.0,,9730000000.0,,0.05,0.9994,5.65
2001,23450000000.0,,1470000000.0,6.35,1810000000.0,1580000000.0,12480000000.0,3890000000.0,,8590000000.0,,0.05,0.9313,
2000,21120000000.0,,1150000000.0,,1610000000.0,1200000000.0,,,,,,0.03,,
1999,19560000000.0,,890000000.0,,3110000000.0,990000000.0,,,,,,0.02,,
1998,17350000000.0,,,,1810000000.0,700000000.0,,,,,,0.09,,
1997,11790000000.0,,740000000.0,,1250000000.0,19000000.0,,,,,,0.08,,
1996,10070000000.0,,580000000.0,,1640000000.0,30760000.0,,,,,,0.02,,
1995,,,,,,,,,,,,0.06,,
1994,,,,,,,,,,,,0.08,,
1993,,,,,,,,,,,,0.01,,
1992,,,,,,,,,,,,0.03,,
1991,,,,,,,,,,,,0.01,,
1990,,,,,,,,,,,,0.04,,
1989,,,,,,,,,,,,0.0,,
1988,,,,,,,,,,,,0.0,,
1987,,,,,,,,,,,,0.0,,
1986,,,,,,,,,,,,0.0,,
1985,,,,,,,,,,,,0.0,,
1984,,,,,,,,,,,,0.0,,
