Year,revenue,net_income,pe_ratio,cash,total_assets,dividend_yield
2026,38470000000.0,3030000000.0,,,,
2025,37700000000.0,2800000000.0,69.9,3460000000.0,32009999999.999996,
2024,36140000000.0,5160000000.0,28.9,3540000000.0,31330000000.0,
2023,36680000000.0,6200000000.0,24.5,3950000000.0,29440000000.0,
2022,32909999999.999996,4800000000.0,32.0,3180000000.0,27970000000.0,
2021,30360000000.0,6070000000.0,28.7,6610000000.0,31390000000.0,
2020,23170000000.0,1290000000.0,171.0,4630000000.0,29370000000.0,
2019,26970000000.0,4990000000.0,24.9,2750000000.0,19210000000.0,
2018,25270000000.0,3950000000.0,24.5,8930000000.0,24150000000.0,
2017,22720000000.0,6280000000.0,15.8,2690000000.0,14360000000.0,
2016,21670000000.0,4370000000.0,23.4,2260000000.0,14310000000.0,
2015,19730000000.0,3720000000.0,29.7,1610000000.0,12410000000.0,
2014,17010000000.000002,3700000000.0,19.8,1840000000.0,10750000000.0,
2013,15310000000.0,3800000.0,397.0,3230000000.0,11510000000.0,
2012,13650000000.0,2140000000.0000002,22.1,2029999999.9999998,8210000000.000001,
2011,12180000000.0,1900000000.0,,2049999999.9999998,7360000000.0,
2010,10930000000.0,1600000000.0,,1440000000.0,6380000000.0,
2009,9880000000.0,860000000.0,,660000000.0,5570000000.0,
2008,10230000000.0,540000000.0,,320000000.0,5670000000.0,
2007,9820000000.0,1060000000.0,,430000000.0,5340000000.0,
2006,8199999999.999999,930000000.0,,450000000.0,4420000000.0,
2005,6710000000.0,830000000.0,,300000000.0,3510000000.0,
2004,5600000000.0,660000000.0,,650000000.0,3380000000.0,
2003,4350000000.0,470000000.0,,350000000.0,2720000000.0,
2002,3480000000.0,340000000.0,,320000000.0,2210000000.0,
2001,2780000000.0,660000000.0,,220000000.0,1840000000.0,
2000,2310000000.0,53730000.0,,130000000.0,,
1999,1800000000.0,160000000.0,,110000000.0,,
1998,1390000000.0,120000000.0,,120000000.0,,
1997,1040000000.0,100000000.0,,70100000.0,,
1996,760000000.0,62300000.0,,120000000.0,,
